Player Name,Team,rush_att,rush_yds,rush_tds,rec_att,rec_yds,rec_tds,fumbles,fpts
Antonio Brown,PIT,0.1,0.3,0.0,7.6,108.0,0.8,0.0,23.1
Julio Jones,ATL,0.0,0.0,0.0,6.2,95.1,0.6,0.0,19.4
Keenan Allen,LAC,0.0,0.3,0.0,6.6,89.7,0.6,0.1,19.2
Michael Thomas,NO,0.0,0.0,0.0,6.3,80.1,0.7,0.0,18.3
DeAndre Hopkins,HOU,0.0,0.0,0.0,6.7,82.0,0.5,0.1,18.0
Adam Thielen,MIN,0.0,0.1,0.0,5.8,79.9,0.6,0.1,17.2
Larry Fitzgerald,ARI,0.0,0.0,0.0,6.8,71.9,0.5,0.1,16.6
Jarvis Landry,MIA,0.2,1.1,0.0,6.6,64.6,0.5,0.1,16.1
Michael Crabtree,OAK,0.0,0.0,0.0,5.6,67.2,0.6,0.0,15.8
Devin Funchess,CAR,0.0,0.0,0.0,4.8,69.2,0.6,0.0,15.4
Davante Adams,GB,0.0,0.0,0.0,5.3,67.5,0.6,0.0,15.4
Golden Tate,DET,0.4,1.6,0.0,6.0,64.7,0.5,0.1,15.3
Dez Bryant,DAL,0.0,0.1,0.0,5.1,66.1,0.6,0.0,15.3
Doug Baldwin,SEA,0.1,0.5,0.0,5.1,67.4,0.6,0.0,15.2
Brandin Cooks,NE,0.3,1.5,0.0,4.6,71.0,0.5,0.0,14.7
Tyreek Hill,KC,1.1,6.2,0.0,4.8,64.2,0.5,0.0,14.6
Demaryius Thomas,DEN,0.0,0.0,0.0,5.3,67.5,0.5,0.1,14.6
A.J. Green,CIN,0.0,0.0,0.0,5.3,72.5,0.4,0.1,14.6
Jamison Crowder,WAS,0.3,1.7,0.0,5.4,63.9,0.4,0.1,14.5
Jordy Nelson,GB,0.0,0.1,0.0,5.0,62.4,0.5,0.0,14.5
Marvin Jones,DET,0.0,0.0,0.0,4.4,63.8,0.6,0.0,14.1
Josh Gordon,CLE,0.0,0.0,0.0,4.7,67.4,0.4,0.0,14.0
Marqise Lee,JAC,0.1,0.5,0.0,4.7,61.4,0.5,0.0,14.0
Alshon Jeffery,PHI,0.0,0.0,0.0,4.3,63.1,0.5,0.0,13.8
Marquise Goodwin,SF,0.0,0.2,0.0,4.4,68.2,0.4,0.0,13.8
Mike Evans,TB,0.0,0.0,0.0,4.9,65.8,0.3,0.0,13.6
Cooper Kupp,LAR,0.0,0.0,0.0,4.7,57.2,0.4,0.0,12.9
Stefon Diggs,MIN,0.2,1.0,0.0,4.6,59.8,0.4,0.0,12.9
Chris Hogan,NE,0.1,0.7,0.0,4.1,55.9,0.5,0.0,12.8
Dede Westbrook,JAC,0.0,0.0,0.0,4.3,55.6,0.5,0.0,12.6
JuJu Smith-Schuster,PIT,0.0,0.1,0.0,3.9,54.6,0.5,0.0,12.4
Mohamed Sanu,ATL,0.1,0.7,0.0,4.3,51.8,0.5,0.0,12.4
Robert Woods,LAR,0.1,0.6,0.0,4.2,55.1,0.4,0.0,12.3
DeSean Jackson,TB,0.0,0.2,0.0,3.8,52.5,0.4,0.0,11.6
T.Y. Hilton,IND,0.0,0.0,0.0,4.0,58.1,0.3,0.0,11.4
Sterling Shepard,NYG,0.1,0.6,0.0,4.4,54.1,0.2,0.0,11.2
Robby Anderson,NYJ,0.1,0.6,0.0,3.8,56.1,0.3,0.0,11.0
Mike Wallace,BAL,0.0,0.0,0.0,3.7,48.9,0.4,0.0,10.9
Kenny Stills,MIA,0.0,0.0,0.0,3.7,51.0,0.3,0.0,10.4
Randall Cobb,GB,0.5,2.3,0.0,4.1,44.5,0.2,0.0,10.1
Rishard Matthews,TEN,0.0,0.1,0.0,3.6,50.7,0.2,0.0,10.1
Paul Richardson,SEA,0.0,0.0,0.0,3.3,50.4,0.3,0.0,9.9
Corey Coleman,CLE,0.1,0.5,0.0,3.8,48.0,0.2,0.0,9.8
Jeremy Maclin,BAL,0.0,0.0,0.0,4.1,45.9,0.2,0.0,9.8
