Player Name,Team,rec_att,rec_yds,rec_tds,fumbles,fpts
Rob Gronkowski,NE,5.0,72.1,0.7,0.0,16.2
Travis Kelce,KC,5.6,69.0,0.5,0.0,15.6
Zach Ertz,PHI,5.2,58.0,0.5,0.0,14.0
Delanie Walker,TEN,4.9,56.3,0.4,0.0,13.0
Evan Engram,NYG,4.9,52.5,0.4,0.0,12.6
Jimmy Graham,SEA,4.2,45.8,0.5,0.0,12.0
Jack Doyle,IND,4.9,47.7,0.4,0.1,11.9
Hunter Henry,LAC,3.7,48.0,0.5,0.0,11.5
Vernon Davis,WAS,3.9,47.9,0.4,0.0,11.1
Jason Witten,DAL,4.2,41.0,0.4,0.0,10.7
Jared Cook,OAK,3.8,46.7,0.3,0.0,10.0
Greg Olsen,CAR,3.2,44.7,0.4,0.0,9.9
Tyler Kroft,CIN,3.1,30.9,0.4,0.0,8.6
O.J. Howard,TB,2.8,33.1,0.4,0.1,8.3
Ricky Seals-Jones,ARI,2.9,38.4,0.2,0.0,8.2
Austin Seferian-Jenkins,NYJ,3.2,29.4,0.3,0.0,8.1
Eric Ebron,DET,3.4,36.2,0.2,0.0,8.0
Charles Clay,BUF,3.3,35.3,0.2,0.0,7.9
Austin Hooper,ATL,3.0,33.3,0.3,0.0,7.8
Julius Thomas,MIA,3.0,30.3,0.2,0.0,7.3
Jesse James,PIT,2.8,28.7,0.2,0.0,7.1
Cameron Brate,TB,2.7,29.9,0.2,0.0,7.0
Benjamin Watson,BAL,3.1,27.9,0.2,0.0,6.9
Kyle Rudolph,MIN,2.6,27.6,0.2,0.0,6.8
Stephen Anderson,HOU,2.8,30.1,0.2,0.0,6.7
Garrett Celek,SF,2.5,28.8,0.2,0.0,6.5
David Njoku,CLE,2.4,28.8,0.2,0.0,6.3
Marcedes Lewis,JAC,1.9,23.6,0.2,0.0,5.8
Dion Sims,CHI,2.2,23.4,0.2,0.0,5.5
George Kittle,SF,2.1,21.1,0.1,0.0,5.0
Niles Paul,WAS,1.9,18.6,0.1,0.0,4.6
Josh Hill,NO,2.0,21.0,0.1,0.1,4.6
Adam Shaheen,CHI,1.5,17.1,0.2,0.0,4.4
David Morgan,MIN,1.8,17.0,0.1,0.0,4.3
Virgil Green,DEN,1.7,18.8,0.1,0.0,4.3
Antonio Gates,LAC,1.5,16.2,0.2,0.0,4.0
Seth DeValve,CLE,1.7,19.6,0.1,0.0,4.0
Tyler Higbee,LAR,1.5,17.5,0.1,0.0,3.9
Ed Dickson,CAR,1.3,17.7,0.1,0.0,3.8
Gerald Everett,LAR,1.3,16.5,0.1,0.0,3.7
Trey Burton,PHI,1.4,15.7,0.1,0.0,3.7
Darren Fells,DET,1.4,14.8,0.1,0.0,3.6
Daniel Brown,CHI,1.4,14.3,0.1,0.0,3.6
Lance Kendricks,GB,1.5,15.4,0.1,0.0,3.5
Nick O'Leary,BUF,1.3,15.4,0.1,0.0,3.5
Richard Rodgers,GB,1.5,13.8,0.1,0.0,3.4
Michael Hoomanawanui,NO,1.2,12.5,0.2,0.1,3.3
Austin Traylor,DEN,1.2,13.7,0.1,0.0,3.1
Demetrius Harris,KC,1.2,11.6,0.1,0.0,3.0
Troy Niklas,ARI,1.2,12.2,0.1,0.0,2.9
Luke Willson,SEA,1.1,11.3,0.1,0.0,2.9
Rhett Ellison,NYG,1.2,10.3,0.1,0.0,2.8
Jeff Heuerman,DEN,0.9,10.3,0.1,0.0,2.6
Nick Boyle,BAL,1.1,9.2,0.1,0.0,2.5
Anthony Fasano,MIA,1.0,9.4,0.1,0.0,2.5
Jonnu Smith,TEN,0.9,9.4,0.1,0.0,2.5
Nick Vannett,SEA,1.0,10.0,0.1,0.0,2.4
Dwayne Allen,NE,0.9,9.2,0.1,0.0,2.2
James O'Shaughnessy,JAC,0.7,8.9,0.1,0.0,2.2
Levine Toilolo,ATL,0.7,7.8,0.1,0.0,2.0
Xavier Grimble,PIT,0.7,7.4,0.1,0.0,1.9
A.J. Derby,MIA,0.9,7.0,0.1,0.0,1.9
Jerell Adams,NYG,0.8,7.0,0.1,0.0,1.9
Geoff Swaim,DAL,0.5,5.0,0.1,0.0,1.6
Eric Tomlinson,NYJ,0.6,6.0,0.1,0.0,1.6
Brent Celek,PHI,0.6,6.7,0.0,0.0,1.5
Maxx Williams,BAL,0.8,5.8,0.0,0.1,1.5
Ifeanyi Momah,ARI,0.7,7.4,0.0,0.0,1.4
Brandon Williams,IND,0.6,6.4,0.0,0.0,1.4
Ross Travis,IND,0.5,5.7,0.0,0.0,1.3
James Hanna,DAL,0.5,5.2,0.0,0.0,1.3
MyCole Pruitt,HOU,0.6,5.7,0.0,0.0,1.2
