Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,Status
1,Rob Gronkowski,NE,PIT,1,6,1.3,1.0
2,Travis Kelce,KC,LAC,1,4,2.2,0.7
3,Zach Ertz,PHI,NYG,1,12,3.8,2.2
4,Delanie Walker,TEN,SF,2,10,4.4,1.5
5,Jimmy Graham,SEA,LAR,2,8,4.9,1.3
6,Hunter Henry,LAC,KC,3,12,6.5,1.7
7,Evan Engram,NYG,PHI,2,10,6.8,1.5
8,Jack Doyle,IND,DEN,2,13,7.4,2.1
9,Jared Cook,OAK,DAL,3,21,9.8,2.3
10,Jason Witten,DAL,OAK,8,15,10.4,1.6
11,Eric Ebron,DET,CHI,6,23,12.2,2.7
12,Charles Clay,BUF,MIA,7,25,13.0,2.8
13,Vernon Davis,WAS,ARI,7,22,13.6,2.8
14,Kyle Rudolph,MIN,CIN,6,78,15.6,11.6
15,Greg Olsen,CAR,GB,11,27,16.7,3.0
16,Ricky Seals-Jones,ARI,WAS,5,31,17.2,4.3
17,Stephen Anderson,HOU,JAC,12,32,17.5,3.4
18,O.J. Howard,TB,ATL,11,30,18.2,3.6
19,Benjamin Watson,BAL,CLE,10,31,18.8,4.3
20,Cameron Brate,TB,ATL,13,25,19.1,3.2
21,Austin Hooper,ATL,TB,12,29,19.3,3.2
22,Jesse James,PIT,NE,12,32,21.8,4.0
23,Austin Seferian-Jenkins,NYJ,NO,10,28,22.6,4.1
24,David Njoku,CLE,BAL,12,28,22.6,3.1
25,Julius Thomas,MIA,BUF,13,33,23.2,3.5
26,Garrett Celek,SF,TEN,15,34,25.7,3.8
27,Trey Burton,PHI,NYG,16,48,29.9,9.1
28,Tyler Kroft,CIN,MIN,18,34,28.2,3.6
29,Virgil Green,DEN,IND,16,61,37.9,11.3
30,Dion Sims,CHI,DET,18,51,31.6,6.0
31,Niles Paul,WAS,ARI,19,35,29.3,2.6
32,Adam Shaheen,CHI,DET,21,36,26.4,4.3
33,Josh Hill,NO,NYJ,21,42,28.7,4.3
34,Marcedes Lewis,JAC,HOU,21,35,29.1,3.5
35,George Kittle,SF,TEN,24,37,30.8,3.3
36,Tyler Higbee,LAR,SEA,29,43,32.9,3.3
37,Lance Kendricks,GB,CAR,27,43,33.3,4.2
38,Seth DeValve,CLE,BAL,23,41,34.9,3.6
39,Nick Vannett,SEA,LAR,35,42,38.8,2.2
40,Antonio Gates,LAC,KC,29,48,38.9,5.8
41,Austin Traylor,DEN,IND,32,50,39.0,4.4
42,Daniel Brown,CHI,DET,31,51,39.8,6.4
43,Gerald Everett,LAR,SEA,30,50,40.6,5.0
44,Darren Fells,DET,CHI,37,60,43.3,6.7
45,David Morgan,MIN,CIN,24,70,43.7,15.4
46,Richard Rodgers,GB,CAR,30,54,43.8,5.3
47,Maxx Williams,BAL,CLE,30,61,44.2,8.4
48,Ed Dickson,CAR,GB,33,50,44.2,4.6
49,Dwayne Allen,NE,PIT,28,59,44.5,10.3
50,Brent Celek,PHI,NYG,25,93,45.7,17.0
51,Nick O'Leary,BUF,MIA,39,56,46.7,5.5
52,Rhett Ellison,NYG,PHI,34,58,47.5,5.6
53,Nick Boyle,BAL,CLE,37,56,47.6,4.2
54,Demetrius Harris,KC,LAC,30,58,49.0,5.6
55,Levine Toilolo,ATL,TB,43,62,49.2,4.9
56,Jonnu Smith,TEN,SF,42,63,53.6,5.8
57,Jeff Heuerman,DEN,IND,30,94,55.7,14.8
58,Brandon Williams,IND,DEN,45,65,57.2,5.6
59,Anthony Fasano,MIA,BUF,52,70,57.3,5.4
60,Michael Hoomanawanui,NO,NYJ,48,63,57.6,5.1
61,Troy Niklas,ARI,WAS,40,90,58.0,12.0
62,Xavier Grimble,PIT,NE,35,71,58.3,10.6
63,James O'Shaughnessy,JAC,HOU,46,73,59.0,7.0
64,James Hanna,DAL,OAK,53,68,59.1,5.1
65,Lee Smith,OAK,DAL,53,67,59.4,4.2
66,Luke Willson,SEA,LAR,52,75,59.5,6.0
67,C.J. Uzomah,CIN,MIN,54,68,62.9,4.1
68,Logan Thomas,BUF,MIA,56,92,62.9,11.4
69,MyCole Pruitt,HOU,JAC,54,72,63.0,9.0
70,Eric Tomlinson,NYJ,NO,49,74,64.5,8.3
71,MarQueis Gray,MIA,BUF,45,74,65.4,8.7
72,Geoff Swaim,DAL,OAK,60,71,66.7,4.8
73,Michael Roberts,DET,CHI,57,76,67.3,6.2
74,Ross Travis,IND,DEN,64,73,68.1,3.4
75,Kyle Carter,MIN,CIN,55,76,68.7,9.7
76,A.J. Derby,MIA,BUF,61,77,68.8,5.7
77,Derek Carrier,LAR,SEA,54,82,68.8,9.2
78,Jacob Hollister,NE,PIT,67,74,70.5,3.5
79,Phillip Supernaw,TEN,SF,69,79,72.8,3.8
80,Jerell Adams,NYG,PHI,73,77,75.0,2.0
81,Jeremy Sprinkle,WAS,ARI,73,80,75.7,3.1
82,Randall Telfer,CLE,BAL,71,86,77.3,6.3
