Date,Year,Week,Team,Opp,Total_Score,Win_Prob,Expected_Points,OwnPer_RB,Expected_Points_RB,OwnPer_QB,Expected_Points_QB,OwnPer_WR,Expected_Points_WR,OwnPer_TE,Expected_Points_TE,OwnPer_DST,Expected_Points_DST
2018-09-17,2018,2,CHI,SEA,42.5,0.680272108843537,23.5,,,,,,,,,,
2018-09-17,2018,2,SEA,CHI,42.5,0.36363636363636404,19.0,,,,,,,,,,
2018-09-16,2018,2,ARI,LAR,43.5,0.153846153846154,15.75,0.083,24.0,0.006,12.400000000000002,0.063,27.200000000000003,0.035,8.9,0.01,5.9
2018-09-16,2018,2,ATL,CAR,43.5,0.709219858156028,24.5,0.053,19.3143,0.025,16.299999999999994,0.181,36.5,0.01,7.5,0.04,6.9
2018-09-16,2018,2,BUF,LAC,41.5,0.263157894736842,17.25,0.029,19.299999999999997,0.0,11.8,0.02,21.300000000000004,0.012,8.400000000000002,0.012,5.8
2018-09-16,2018,2,CAR,ATL,43.5,0.33333333333333304,19.0,0.132,24.09999999999999,0.04,19.2,0.09,29.335,0.023,8.580000000000002,0.024,6.6
2018-09-16,2018,2,CLE,NO,50.5,0.21052631578947398,20.5,0.049,26.699999999999996,0.05,17.100000000000005,0.071,35.160000000000004,0.037000000000000005,12.894999999999996,0.006999999999999999,5.2
2018-09-16,2018,2,DAL,NYG,41.5,0.602409638554217,22.25,,,,,,,,,,
2018-09-16,2018,2,DEN,OAK,44.5,0.7142857142857142,25.25,0.088,25.6,0.069,16.499999999999996,0.209,38.00000000000001,0.012,8.200000000000001,0.105,8.4
2018-09-16,2018,2,DET,SF,48.5,0.32258064516129,21.25,0.03,23.299999999999994,0.027000000000000003,17.3,0.218,43.22,0.0,7.5,0.011,6.1
2018-09-16,2018,2,GB,MIN,45.5,0.47619047619047605,21.75,0.035,19.3,0.024,18.600000000000005,0.162,40.199999999999996,0.03,13.899999999999999,0.011,6.2
2018-09-16,2018,2,HOU,TEN,41.0,0.6493506493506489,22.25,0.031,19.0,0.064,18.900000000000002,0.16,36.620000000000005,0.009000000000000001,8.799999999999999,0.047,8.0
2018-09-16,2018,2,IND,WAS,48.0,0.32258064516129,21.0,0.006999999999999999,24.699999999999996,0.025,17.399999999999995,0.08,30.0,0.11599999999999999,19.1,0.009000000000000001,5.1
2018-09-16,2018,2,JAX,NE,44.5,0.47619047619047605,21.5,0.043,19.800089999999997,0.022,15.500000000000002,0.08499999999999999,28.71,0.02,11.599999999999998,0.03,7.8
2018-09-16,2018,2,KC,PIT,52.0,0.37037037037037,24.0,0.083,21.699999999999996,0.08900000000000001,18.3,0.20400000000000001,33.7,0.083,17.0,0.009000000000000001,5.6
2018-09-16,2018,2,LAC,BUF,41.5,0.7874015748031491,24.25,0.20500000000000004,28.700000000000003,0.048,18.099999999999998,0.17400000000000004,35.82048,0.016,8.6,0.158,8.6
2018-09-16,2018,2,LAR,ARI,43.5,0.892857142857143,27.75,0.222,25.599999999999998,0.029,16.7,0.177,42.325,0.004,6.800000000000001,0.108,9.5
2018-09-16,2018,2,MIA,NYJ,43.0,0.4,20.0,0.054,20.5,0.013,12.500000000000002,0.10200000000000001,40.0,0.0,9.2,0.009000000000000001,6.2
2018-09-16,2018,2,MIN,GB,45.5,0.568181818181818,23.75,0.094,22.7,0.037000000000000005,17.999999999999993,0.178,37.1,0.037000000000000005,11.899999999999999,0.042,7.7
2018-09-16,2018,2,NE,JAX,44.5,0.568181818181818,23.0,0.087,14.909209999999995,0.042,17.400000000000006,0.063,26.2,0.095,18.700000000000003,0.033,7.7
2018-09-16,2018,2,NO,CLE,50.5,0.833333333333333,30.0,0.248,30.5,0.113,20.5,0.266,39.430060000000005,0.038,11.899999999999999,0.043,7.9
2018-09-16,2018,2,NYG,DAL,41.5,0.43478260869565205,19.25,,,,,,,,,,
2018-09-16,2018,2,NYJ,MIA,43.0,0.632911392405063,23.0,0.059000000000000004,21.5,0.014,14.400000000000004,0.161,38.300000000000004,0.0,9.5,0.063,7.0
2018-09-16,2018,2,OAK,DEN,44.5,0.32258064516129,19.25,0.014000000000000002,23.1,0.009000000000000001,12.600000000000001,0.033999999999999996,28.015060000000005,0.083,12.100000000000001,0.008,5.6
2018-09-16,2018,2,PHI,TB,46.5,0.595238095238095,24.75,0.049,26.639999999999997,0.02,14.9,0.082,26.1,0.049,19.1,0.075,8.2
2018-09-16,2018,2,PIT,KC,52.0,0.666666666666667,28.0,0.295,22.4,0.091,21.5,0.382,47.220569999999995,0.028,13.6,0.023,6.5
2018-09-16,2018,2,SF,DET,48.5,0.7142857142857142,27.25,0.091,24.1,0.08,17.599999999999994,0.057,31.935000000000002,0.158,16.099999999999998,0.029,6.2
2018-09-16,2018,2,TB,PHI,46.5,0.444444444444444,21.75,0.043,18.8,0.015,14.8,0.14900000000000002,40.910999999999994,0.012,12.399999999999997,0.022,6.0
2018-09-16,2018,2,TEN,HOU,41.0,0.377358490566038,18.75,0.067,22.200000000000003,0.014,2.054,0.07200000000000001,29.299999999999997,0.08,10.6,0.019,7.3
2018-09-16,2018,2,WAS,IND,48.0,0.7142857142857142,27.0,0.139,29.355999999999998,0.044,18.200000000000006,0.063,26.730000000000004,0.053,21.42,0.084,7.6
2018-09-13,2018,2,BAL,CIN,43.5,0.526315789473684,22.25,,,,,,,,,,
2018-09-13,2018,2,CIN,BAL,43.5,0.526315789473684,21.25,,,,,,,,,,
