Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev
1,Rob Gronkowski,NE,JAC,1,5,1.4,1.1
2,Travis Kelce,KC,PIT,1,6,2.7,1.1
3,Zach Ertz,PHI,TB,1,6,2.9,1.0
4,Jordan Reed,WAS,IND,1,8,3.9,1.6
5,George Kittle,SF,DET,1,12,4.9,1.5
6,Trey Burton,CHI,SEA,3,15,7.5,2.3
7,Jack Doyle,IND,WAS,4,13,8.0,1.8
8,Jimmy Graham,GB,MIN,4,17,8.8,2.8
9,Evan Engram,NYG,DAL,4,16,9.0,2.3
10,Kyle Rudolph,MIN,GB,4,15,9.8,2.3
11,Jared Cook,OAK,DEN,4,18,9.9,2.5
12,David Njoku,CLE,NO,6,23,12.0,2.7
13,Benjamin Watson,NO,CLE,8,25,13.8,2.9
14,Tyler Eifert,CIN,BAL,9,26,14.8,3.0
15,Austin Seferian-Jenkins,JAC,NE,10,24,15.8,2.7
16,Eric Ebron,IND,WAS,7,30,16.3,3.2
17,Ricky Seals-Jones,ARI,LAR,8,22,17.3,3.2
18,Jonnu Smith,TEN,HOU,10,29,17.9,3.5
19,O.J. Howard,TB,PHI,9,38,19.0,3.3
20,Jesse James,PIT,KC,12,36,22.7,5.8
21,Charles Clay,BUF,LAC,10,30,21.2,3.4
22,Vance McDonald,PIT,KC,10,50,25.6,6.9
23,Nick Boyle,BAL,CIN,12,44,25.5,5.6
24,Will Dissly,SEA,CHI,12,38,25.4,5.1
25,Ian Thomas,CAR,ATL,17,34,23.9,3.8
26,Austin Hooper,ATL,CAR,15,32,23.5,2.9
27,Antonio Gates,LAC,BUF,14,35,24.6,3.7
28,Ryan Griffin,HOU,TEN,15,51,28.8,5.3
29,Mike Gesicki,MIA,NYJ,15,35,25.5,3.8
30,Nick Vannett,SEA,CHI,13,50,31.1,5.0
31,Cameron Brate,TB,PHI,19,35,28.1,4.2
32,Jake Butt,DEN,OAK,15,45,30.9,4.3
33,Mark Andrews,BAL,CIN,18,55,34.1,7.6
34,Maxx Williams,BAL,CIN,16,53,37.6,7.1
35,Dallas Goedert,PHI,TB,18,37,30.7,3.8
36,Geoff Swaim,DAL,NYG,18,43,32.1,5.2
37,Neal Sterling,NYJ,MIA,20,58,33.7,7.1
38,Vernon Davis,WAS,IND,21,40,32.4,4.5
39,Luke Willson,DET,SF,24,44,33.9,4.9
40,Tyler Higbee,LAR,ARI,30,50,36.8,4.6
41,Jordan Akins,HOU,TEN,29,46,37.9,5.2
42,Jaylen Samuels,PIT,KC,23,88,43.0,14.4
43,Gerald Everett,LAR,ARI,23,58,43.1,7.1
44,Garrett Celek,SF,DET,37,53,43.6,3.6
45,Luke Stocker,TEN,HOU,39,54,43.9,4.3
46,Jeff Heuerman,DEN,OAK,35,55,44.1,4.5
47,Eric Tomlinson,NYJ,MIA,33,60,45.7,6.6
48,Tyler Kroft,CIN,BAL,30,56,45.7,7.2
49,Blake Jarwin,DAL,NYG,35,58,46.0,4.8
50,Josh Hill,NO,CLE,26,64,46.4,7.5
51,Virgil Green,LAC,BUF,36,55,46.4,5.5
52,A.J. Derby,MIA,NYJ,35,60,50.9,7.4
53,Dion Sims,CHI,SEA,43,62,52.1,4.3
54,Erik Swoope,FA,,44,57,52.3,5.1
55,Jermaine Gresham,ARI,LAR,31,66,52.6,9.8
56,Rhett Ellison,NYG,DAL,47,57,53.5,2.6
57,Lance Kendricks,GB,MIN,43,89,53.9,10.6
58,Derek Carrier,OAK,DEN,25,63,55.6,10.4
59,Darren Fells,CLE,NO,51,62,55.9,3.3
60,David Morgan,MIN,GB,47,66,56.3,4.7
61,Demetrius Harris,KC,PIT,47,64,57.3,7.4
62,Chris Herndon IV,NYJ,MIA,37,76,60.3,10.6
63,Hakeem Valles,DET,SF,40,68,60.3,7.6
64,James O'Shaughnessy,JAC,NE,39,75,60.4,9.8
65,Chris Manhertz,CAR,ATL,56,69,61.4,4.2
66,Logan Thomas,BUF,LAC,38,74,61.5,9.4
67,C.J. Uzomah,CIN,BAL,48,77,63.0,9.5
68,Dwayne Allen,NE,JAC,34,70,63.6,11.0
69,Jordan Leggett,NYJ,MIA,54,85,64.7,7.7
70,Levine Toilolo,DET,SF,42,81,64.9,9.7
71,Niles Paul,JAC,NE,60,69,65.7,3.0
72,Marcedes Lewis,GB,MIN,45,78,66.3,10.0
73,Jacob Hollister,NE,JAC,44,77,68.3,11.9
74,Durham Smythe,MIA,NYJ,53,81,68.7,11.7
75,Michael Roberts,DET,SF,63,94,69.4,9.0
76,Eric Saubert,ATL,CAR,59,75,69.5,5.1
77,Tyler Conklin,NE,JAC,62,79,70.5,8.5
78,Xavier Grimble,PIT,KC,63,87,71.1,8.5
79,Jason Croom,BUF,LAC,40,82,71.2,10.9
80,Logan Paulsen,ATL,CAR,67,79,71.8,4.2
81,Daniel Brown,CHI,SEA,65,80,72.5,7.5
82,Gabe Holmes,ARI,LAR,70,79,74.5,3.2
83,Lee Smith,OAK,DEN,71,79,75.0,2.4
84,Rico Gathers,DAL,NYG,69,82,75.7,5.3
85,Matt LaCosse,DEN,OAK,71,83,76.3,5.0
86,Alan Cross,TB,PHI,73,83,79.0,3.9
87,Sean Culkin,LAC,BUF,75,84,79.5,3.2
88,Cole Wick,SF,DET,78,81,79.5,1.5
89,Scott Simonson,NYG,DAL,72,96,84.0,12.0
90,Dalton Schultz,DAL,NYG,77,93,85.0,8.0
91,MyCole Pruitt,TEN,HOU,80,90,85.0,5.0
