Player Name,Team,rush_att,rush_yds,rush_tds,rec_att,rec_yds,rec_tds,fumbles,fpts
Alvin Kamara,NO,15.1,70.3,0.7,5.2,50.3,0.5,0.1,24.2
Todd Gurley,LAR,20.2,85.8,0.9,4.1,37.3,0.2,0.2,22.5
Ezekiel Elliott,DAL,21.5,93.3,0.8,3.0,26.1,0.1,0.1,19.8
David Johnson,ARI,15.7,62.9,0.6,4.8,43.4,0.2,0.1,19.5
Saquon Barkley,NYG,18.2,76.1,0.6,3.9,30.8,0.1,0.1,18.7
Melvin Gordon,LAC,18.4,76.4,0.7,3.6,30.4,0.1,0.1,18.6
James Conner,PIT,19.5,84.0,0.7,3.0,22.4,0.1,0.2,18.2
Christian McCaffrey,CAR,10.9,45.9,0.2,5.4,47.1,0.4,0.2,17.9
Dalvin Cook,MIN,16.4,65.2,0.5,3.6,28.7,0.1,0.2,16.3
Kareem Hunt,KC,15.2,69.1,0.6,2.9,23.8,0.1,0.0,16.0
Tevin Coleman,ATL,16.8,67.9,0.4,2.9,28.5,0.2,0.1,15.8
Joe Mixon,CIN,16.9,66.7,0.6,3.0,24.8,0.1,0.2,15.6
Jordan Howard,CHI,17.0,69.4,0.6,2.1,16.7,0.0,0.1,14.3
Lamar Miller,HOU,17.4,66.5,0.4,2.4,20.6,0.1,0.1,13.8
Kenyan Drake,MIA,12.9,54.2,0.5,2.9,21.9,0.1,0.1,13.6
Chris Thompson,WAS,4.8,20.9,0.1,4.1,40.1,0.5,0.2,13.3
Dion Lewis,TEN,10.7,44.8,0.4,3.4,25.2,0.1,0.1,13.3
Jay Ajayi,PHI,16.5,69.7,0.5,1.6,11.5,0.0,0.1,12.9
LeSean McCoy,BUF,13.8,58.7,0.2,3.0,23.1,0.1,0.2,12.8
Alex Collins,BAL,15.5,64.6,0.5,1.9,15.1,0.0,0.1,12.6
Adrian Peterson,WAS,16.3,62.0,0.6,1.5,14.5,0.1,0.3,12.6
James White,NE,4.6,19.3,0.1,4.5,33.4,0.4,0.1,12.1
Jamaal Williams,GB,13.9,54.0,0.5,1.6,14.9,0.1,0.1,11.7
Rex Burkhead,NE,10.7,44.0,0.5,2.2,19.1,0.1,0.1,11.5
Carlos Hyde,CLE,13.9,58.9,0.5,1.6,11.6,0.0,0.1,11.5
T.J. Yeldon,JAC,11.4,47.8,0.2,2.9,22.2,0.1,0.2,11.3
Bilal Powell,NYJ,10.3,44.5,0.4,2.3,17.7,0.0,0.1,11.2
Royce Freeman,DEN,12.7,55.0,0.3,1.8,14.9,0.1,0.1,10.7
Matt Breida,SF,9.2,40.6,0.3,2.5,21.3,0.1,0.1,10.7
