Andy Dalton,0.162
C.J. Beathard,0.011
Cam Newton,0.0522
Carson Wentz,0.106
Dak Prescott,0.0742
Derek Carr,0.014
Deshaun Watson,0.022
Drew Brees,0.0528
Jacoby Brissett,0.0094
Jameis Winston,0.041
Josh McCown,0.023
Kirk Cousins,0.1024
Matt Ryan,0.027
Mitch Trubisky,0.0136
Philip Rivers,0.0616
Russell Wilson,0.0758
Tom Brady,0.0738
Tyrod Taylor,0.0692
Alvin Kamara,0.1392
Bilal Powell,0.024
Carlos Hyde,0.0694
Charles Sims,0.0045
Chris Thompson,0.1226
Christian McCaffrey,0.0806
DeAndre Washington,0.108
Devonta Freeman,0.1042
Dion Lewis,0.054
Doug Martin,0.0588
Eddie Lacy,0.0033
Ezekiel Elliott,0.2038
Frank Gore,0.013
Giovani Bernard,0.0089
J.D. McKissic,0.0094
Jalen Richard,0.0776
James White,0.0458
Joe Mixon,0.1774
Jonathan Stewart,0.018
Jordan Howard,0.0586
Lamar Miller,0.0268
LeGarrette Blount,0.081
LeSean McCoy,0.2838
Mark Ingram,0.2408
Marlon Mack,0.0252
Matt Forte,0.0388
Melvin Gordon,0.1228
Mike Gillislee,0.0154
Rex Burkhead,0.0033
Rob Kelley,0.0294
Tarik Cohen,0.0194
Tevin Coleman,0.0406
Thomas Rawls,0.0039
Wendell Smallwood,0.0374
A.J. Green,0.2912
Adam Humphries,0.0221
Aldrick Robinson,0.0292
Alshon Jeffery,0.1204
Amari Cooper,0.1254
Andre Holmes,0.0293
Brandin Cooks,0.0854
Brandon Coleman,0.005
Brandon LaFell,0.0684
Brice Butler,0.0072
Bruce Ellington,0.0044
Chris Hogan,0.1036
Cole Beasley,0.0121
Danny Amendola,0.0354
DeAndre Hopkins,0.078
Deonte Thompson,0.0328
DeSean Jackson,0.0882
Devin Funchess,0.0742
Dez Bryant,0.0878
Donte Moncrief,0.0218
Doug Baldwin,0.172
Jamison Crowder,0.0156
Jeremy Kerley,0.0119
Jermaine Kearse,0.0404
John Ross,0.0138
Jordan Matthews,0.0424
Josh Doctson,0.1228
Julio Jones,0.225
Kamar Aiken,0.0052
Keenan Allen,0.1712
Kelvin Benjamin,0.1268
Kendall Wright,0.0231
Marquise Goodwin,0.0362
Michael Crabtree,0.0962
Michael Thomas,0.1296
Mike Evans,0.1644
Mike Williams,0.0047
Mohamed Sanu,0.0498
Nelson Agholor,0.1178
Paul Richardson,0.019
Pierre Garcon,0.1006
Robby Anderson,0.0556
Ryan Grant,0.006
Seth Roberts,0.0062
T.Y. Hilton,0.105
Tanner Gentry,0.0048
Taylor Gabriel,0.0099
Ted Ginn,0.0866
Terrance Williams,0.0198
Terrelle Pryor,0.0126
Torrey Smith,0.0294
Travis Benjamin,0.014
Trent Taylor,0.0034
Tyler Lockett,0.0252
Tyrell Williams,0.0144
Will Fuller,0.0424
Willie Snead,0.0108
Zay Jones,0.0094
Antonio Gates,0.0052
Austin Hooper,0.0148
Austin Seferian-Jenkins,0.0516
Cameron Brate,0.035
Coby Fleener,0.0112
Dion Sims,0.0036
Ed Dickson,0.014
George Kittle,0.02
Hunter Henry,0.1214
Jack Doyle,0.0552
Jared Cook,0.0504
Jason Witten,0.0854
Jimmy Graham,0.0672
Jordan Reed,0.1276
Logan Thomas,0.0068
Nick O'Leary,0.0484
O.J. Howard,0.036
Rob Gronkowski,0.0666
Ryan Griffin,0.0176
Stephen Anderson,0.0046
Tyler Kroft,0.0996
Vernon Davis,0.0108
Zach Ertz,0.0756
Zach Miller,0.03
Atlanta Falcons,0.066
Buffalo Bills,0.0694
Carolina Panthers,0.0636
Chicago Bears,0.026
Cincinnati Bengals,0.132
Dallas Cowboys,0.039
Houston Texans,0.0456
Indianapolis Colts,0.0148
Los Angeles Chargers,0.0104
New England Patriots,0.0544
New Orleans Saints,0.0642
New York Jets,0.0344
Oakland Raiders,0.0144
Philadelphia Eagles,0.1636
San Francisco 49ers,0.0081
Seattle Seahawks,0.0972
Tampa Bay Buccaneers,0.0406
Washington Redskins,0.0074
