Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev
1,Julio Jones,ATL,PHI,1,7,1.7,1.1
2,DeAndre Hopkins,HOU,JAC,1,16,3.1,1.9
3,Michael Thomas,NO,LAR,1,7,3.3,1.7
4,Odell Beckham Jr.,CLE,NYJ,1,10,5.0,1.8
5,Keenan Allen,LAC,DET,1,13,5.4,1.9
6,Davante Adams,GB,MIN,1,24,5.7,2.4
7,JuJu Smith-Schuster,PIT,SEA,1,19,6.0,2.1
8,Sammy Watkins,KC,OAK,1,21,7.7,2.3
9,Amari Cooper,DAL,WAS,4,22,9.3,2.3
10,Adam Thielen,MIN,GB,3,24,12.0,2.8
11,Mike Evans,TB,CAR,5,27,12.4,3.8
12,Robert Woods,LAR,NO,7,52,12.7,3.0
13,Julian Edelman,NE,MIA,7,24,13.2,2.9
14,Brandin Cooks,LAR,NO,5,34,15.0,4.8
15,Cooper Kupp,LAR,NO,5,30,16.7,3.3
16,T.Y. Hilton,IND,TEN,8,28,17.6,3.2
17,Chris Godwin,TB,CAR,8,114,18.0,4.4
18,D.J. Moore,CAR,TB,11,47,18.3,4.9
19,Tyler Boyd,CIN,SF,7,50,19.5,4.4
20,Tyler Lockett,SEA,PIT,6,40,21.0,5.1
21,Stefon Diggs,MIN,GB,9,39,21.5,4.3
22,Allen Robinson,CHI,DEN,11,42,23.4,4.3
23,Tyrell Williams,OAK,KC,9,52,23.7,5.5
24,Kenny Golladay,DET,LAC,9,37,24.0,4.6
25,Alshon Jeffery,PHI,ATL,15,48,25.6,4.1
26,Calvin Ridley,ATL,PHI,15,41,26.0,3.7
27,John Brown,BUF,NYG,9,55,27.5,4.8
28,Josh Gordon,NE,MIA,13,54,27.9,5.9
29,Antonio Brown,NE,MIA,9,97,29.6,11.8
30,DeSean Jackson,PHI,ATL,8,41,30.1,4.0
31,Larry Fitzgerald,ARI,BAL,13,44,30.7,4.7
32,Jarvis Landry,CLE,NYJ,20,50,32.4,4.5
33,Michael Gallup,DAL,WAS,18,63,33.6,4.4
34,Jamison Crowder,NYJ,CLE,12,48,34.3,5.3
35,Curtis Samuel,CAR,TB,15,61,34.9,6.3
36,Dede Westbrook,JAC,HOU,18,54,36.5,5.2
37,Will Fuller,HOU,JAC,4,56,37.0,7.1
38,Christian Kirk,ARI,BAL,24,58,39.5,4.8
39,John Ross,CIN,SF,17,61,40.1,6.0
40,Emmanuel Sanders,DEN,CHI,14,60,42.5,5.5
41,Robby Anderson,NYJ,CLE,27,70,42.5,8.4
42,D.K. Metcalf,SEA,PIT,24,58,43.1,5.0
43,Courtland Sutton,DEN,CHI,21,59,43.7,6.0
44,Marvin Jones,DET,LAC,31,69,43.8,6.0
45,Marquise Brown,BAL,ARI,18,79,45.3,7.4
46,Marquez Valdes-Scantling,GB,MIN,26,56,45.3,4.5
47,Terry McLaurin,WAS,DAL,18,92,46.6,7.1
48,Corey Davis,TEN,IND,22,96,48.3,6.9
49,Donte Moncrief,PIT,SEA,19,66,50.0,5.9
50,Mecole Hardman,KC,OAK,15,118,50.6,10.1
51,Devante Parker,MIA,NE,20,78,53.6,7.0
52,Mohamed Sanu,ATL,PHI,32,67,52.7,4.8
53,A.J. Brown,TEN,IND,36,88,54.8,6.7
54,Danny Amendola,DET,LAC,22,77,56.3,9.2
55,James Washington,PIT,SEA,33,95,56.6,8.9
56,Randall Cobb,DAL,WAS,37,85,59.4,6.6
57,Mike Williams,LAC,DET,27,107,53.0,16.0
58,Ted Ginn,NO,LAR,38,86,59.4,7.5
59,D.J. Chark,JAC,HOU,44,79,61.7,6.2
60,Cole Beasley,BUF,NYG,23,85,62.2,12.2
61,Geronimo Allison,GB,MIN,43,96,62.4,8.9
