Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev
1,New England (NE)NE DST,NE,MIA,1,15,1.4,1.3
2,Baltimore (BAL)BAL DST,BAL,ARI,1,8,2.6,1.0
3,Chicago (CHI)CHI DST,CHI,DEN,1,16,3.6,2.1
4,Houston (HOU)HOU DST,HOU,JAC,1,23,4.6,2.5
5,Buffalo (BUF)BUF DST,BUF,NYG,2,15,6.2,2.2
6,Cleveland (CLE)CLE DST,CLE,NYJ,1,14,7.0,2.4
7,Dallas (DAL)DAL DST,DAL,WAS,3,14,7.3,2.1
8,Denver (DEN)DEN DST,DEN,CHI,3,20,7.7,2.5
9,Carolina (CAR)CAR DST,CAR,TB,2,23,7.9,2.4
10,Los Angeles (LAC)LAC DST,LAC,DET,3,24,11.5,3.9
11,Green Bay (GB)GB DST,GB,MIN,2,21,12.6,2.5
12,Kansas City (KC)KC DST,KC,OAK,5,26,12.5,3.2
13,Tennessee (TEN)TEN DST,TEN,IND,5,26,13.2,3.4
14,Jacksonville (JAC)JAC DST,JAC,HOU,2,27,14.2,4.1
15,Minnesota (MIN)MIN DST,MIN,GB,5,26,15.1,2.8
16,Pittsburgh (PIT)PIT DST,PIT,SEA,7,29,17.2,3.4
17,Indianapolis (IND)IND DST,IND,TEN,11,30,17.1,2.5
18,New York (NYG)NYG DST,NYG,BUF,5,29,18.0,3.4
19,Cincinnati (CIN)CIN DST,CIN,SF,7,32,19.2,4.7
20,Philadelphia (PHI)PHI DST,PHI,ATL,2,25,19.8,2.6
21,New York (NYJ)NYJ DST,NYJ,CLE,8,28,20.0,3.9
22,San Francisco (SF)SF DST,SF,CIN,1,29,19.8,3.7
23,Los Angeles (LAR)LAR DST,LAR,NO,3,30,21.7,4.1
24,Seattle (SEA)SEA DST,SEA,PIT,6,29,23.2,2.6
25,Detroit (DET)DET DST,DET,LAC,13,28,23.7,2.7
26,New Orleans (NO)NO DST,NO,LAR,8,30,25.6,3.3
27,Washington (WAS)WAS DST,WAS,DAL,18,31,26.6,1.8
28,Atlanta (ATL)ATL DST,ATL,PHI,19,30,27.0,2.3
29,Tampa Bay (TB)TB DST,TB,CAR,20,31,28.2,2.2
30,Arizona (ARI)ARI DST,ARI,BAL,22,31,29.2,1.7
31,Oakland (OAK)OAK DST,OAK,KC,21,33,30.9,0.8
32,Miami (MIA)MIA DST,MIA,NE,25,32,31.9,0.2
