Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev
1,Christian McCaffrey,CAR,TB,1,3,1.2,0.5
2,Alvin Kamara,NO,LAR,1,7,2.7,0.9
3,Saquon Barkley,NYG,BUF,1,7,2.9,1.0
4,Ezekiel Elliott,DAL,WAS,1,11,3.8,1.4
5,Nick Chubb,CLE,NYJ,2,18,6.6,2.2
6,Dalvin Cook,MIN,GB,4,14,7.3,1.9
7,James Conner,PIT,SEA,5,28,7.7,2.7
8,Le'Veon Bell,NYJ,CLE,3,22,7.7,2.7
9,Austin Ekeler,LAC,DET,4,22,9.1,3.1
10,David Johnson,ARI,BAL,4,26,10.7,3.4
11,Chris Carson,SEA,PIT,6,26,11.8,2.5
12,Todd Gurley,LAR,NO,5,28,12.3,2.8
13,Mark Ingram,BAL,ARI,6,25,14.0,3.1
14,Leonard Fournette,JAC,HOU,1,28,14.6,3.0
15,Josh Jacobs,OAK,KC,7,28,14.7,2.9
16,Derrick Henry,TEN,IND,8,29,15.2,4.1
17,Damien Williams,KC,OAK,7,42,18.0,3.4
18,Kerryon Johnson,DET,LAC,8,27,18.9,3.0
19,Marlon Mack,IND,TEN,11,33,20.0,3.0
20,Sony Michel,NE,MIA,8,33,21.0,4.1
21,Matt Breida,SF,CIN,8,31,21.5,3.3
22,Aaron Jones,GB,MIN,13,34,23.9,3.1
23,James White,NE,MIA,12,34,22.6,5.1
24,Devonta Freeman,ATL,PHI,12,38,24.6,4.2
25,Duke Johnson,HOU,JAC,15,40,24.9,4.1
26,LeSean McCoy,KC,OAK,15,43,27.1,4.1
27,Devin Singletary,BUF,NYG,9,48,27.9,3.4
28,Tarik Cohen,CHI,DEN,17,43,29.1,4.3
29,Chris Thompson,WAS,DAL,13,48,29.8,5.5
30,Miles Sanders,PHI,ATL,19,43,30.6,3.4
31,Giovani Bernard,CIN,SF,10,53,31.1,7.3
32,Phillip Lindsay,DEN,CHI,15,45,31.9,3.9
33,Adrian Peterson,WAS,DAL,16,44,32.5,3.8
34,Joe Mixon,CIN,SF,7,58,30.5,11.0
35,David Montgomery,CHI,DEN,14,50,33.8,4.1
36,Kenyan Drake,MIA,NE,24,47,35.8,3.6
37,Latavius Murray,NO,LAR,25,56,37.4,4.3
38,Ronald Jones II,TB,CAR,23,56,37.9,4.2
39,Rex Burkhead,NE,MIA,15,55,39.3,6.1
40,Justin Jackson,LAC,DET,27,53,39.5,4.0
41,Carlos Hyde,HOU,JAC,30,62,42.2,4.4
42,Dion Lewis,TEN,IND,33,54,42.5,3.9
43,Royce Freeman,DEN,CHI,33,57,42.6,3.8
44,Malcolm Brown,LAR,NO,26,57,42.4,5.2
45,Jordan Howard,PHI,ATL,17,60,47.1,4.2
46,Raheem Mostert,SF,CIN,31,86,47.5,8.2
47,Peyton Barber,TB,CAR,33,67,49.3,4.6
48,Mike Davis,CHI,DEN,32,60,48.6,4.6
49,Ito Smith,ATL,PHI,39,62,49.0,3.8
50,Darren Sproles,PHI,ATL,27,75,49.3,7.4
51,Nyheim Hines,IND,TEN,39,63,48.7,4.4
52,Rashaad Penny,SEA,PIT,38,68,52.5,4.9
53,C.J. Anderson,DET,LAC,45,63,53.2,3.1
54,Jalen Richard,OAK,KC,29,65,52.9,6.6
55,Frank Gore,BUF,NYG,39,63,55.9,4.8
56,Kalen Ballage,MIA,NE,41,66,56.5,3.9
57,Jaylen Samuels,PIT,SEA,33,69,56.2,4.1
58,Dare Ogunbowale,TB,CAR,39,68,56.4,5.2
59,Jamaal Williams,GB,MIN,46,68,58.4,3.6
60,Justice Hill,BAL,ARI,40,70,57.2,5.8
61,Alexander Mattison,MIN,GB,28,76,58.9,4.7
62,Ty Montgomery,NYJ,CLE,26,75,59.4,6.4
63,Gus Edwards,BAL,ARI,45,79,62.8,6.1
64,Tony Pollard,DAL,WAS,48,79,62.3,4.0
65,Darrell Henderson,LAR,NO,43,96,65.6,5.1
66,Darwin Thompson,KC,OAK,60,86,67.2,4.0
67,Chase Edmonds,ARI,BAL,60,83,67.7,3.4
68,Wayne Gallman,NYG,BUF,57,74,68.0,2.7
69,T.J. Yeldon,BUF,NYG,55,92,69.0,6.3
70,Ryquell Armstead,JAC,HOU,56,75,69.8,2.0
71,Devontae Booker,DEN,CHI,62,98,72.8,4.2
72,Ty Johnson,DET,LAC,65,90,74.8,3.2
73,Jeff Wilson,SF,CIN,65,110,77.2,6.7
74,Corey Clement,PHI,ATL,60,104,77.0,7.4
75,Damien Harris,NE,MIA,58,95,74.2,6.6
76,Ameer Abdullah,MIN,GB,67,103,78.3,6.9
77,Trayveon Williams,CIN,SF,14,118,76.9,7.6
78,Wendell Smallwood,WAS,DAL,66,106,79.7,5.5
79,Jordan Scarlett,CAR,TB,49,112,81.9,6.7
80,Benny Snell Jr.,PIT,SEA,71,105,80.9,4.9
81,Jordan Wilkins,IND,TEN,71,106,82.3,5.0
82,DeAndre Washington,OAK,KC,67,94,82.4,8.1
83,Mark Walton,MIA,NE,71,105,84.9,4.9
84,D'Ernest Johnson,CLE,NYJ,58,102,82.6,11.8
85,C.J. Prosise,SEA,PIT,63,98,83.3,6.1
86,Mike Boone,MIN,GB,79,112,86.5,5.6
87,Elijah McGuire,CLE,NYJ,59,97,82.4,5.3
88,J.D. McKissic,DET,LAC,68,122,86.4,7.6
89,Bilal Powell,NYJ,CLE,59,104,86.2,6.0
90,Brian Hill,ATL,PHI,71,106,86.9,5.9
91,Josh Adams,NYJ,CLE,67,99,87.0,5.5
92,Reggie Bonnafon,CAR,TB,69,99,88.1,6.3
93,Myles Gaskin,MIA,NE,79,115,91.5,5.1
94,Dexter Williams,GB,MIN,71,98,91.3,6.4
95,John Kelly,LAR,NO,78,103,95.1,3.2
96,James Develin,NE,MIA,75,106,91.4,7.1
97,Qadree Ollison,ATL,PHI,78,119,95.4,5.1
98,Kyle Juszczyk,SF,CIN,60,96,84.5,10.2
99,Buddy Howell,HOU,JAC,77,111,97.9,4.7
100,Darrel Williams,KC,OAK,47,113,93.7,9.1
101,Patrick DiMarco,BUF,NYG,64,97,83.9,10.7
102,Jamize Olawale,DAL,WAS,79,108,89.7,9.5
103,Alex Armah,CAR,TB,78,97,90.9,5.3
104,Elijhaa Penny,NYG,BUF,69,97,78.8,9.5
105,Troymaine Pope,LAC,DET,85,111,100.2,6.9
106,Derek Watt,LAC,DET,74,115,90.3,12.4
107,CJ Ham,MIN,GB,71,86,78.8,5.7
108,Anthony Sherman,KC,OAK,80,100,88.4,6.7
109,Zach Line,NO,LAR,86,100,93.5,4.6
110,Nick Bawden,DET,LAC,63,113,84.0,18.8
111,Paul Perkins,NYG,BUF,80,100,87.3,7.7
112,Trenton Cannon,NYJ,CLE,79,107,98.3,5.6
113,Dan Vitale,GB,MIN,75,94,82.3,8.3
114,David Fluellen,TEN,IND,74,105,93.8,11.9
115,Dwayne Washington,NO,LAR,84,113,99.2,11.0
116,Kenjon Barner,ATL,PHI,87,104,95.8,7.4
117,Devine Ozigbo,JAC,HOU,70,120,92.7,20.7
118,Keith Smith,ATL,PHI,88,97,94.0,4.2
119,Mike Weber,DAL,WAS,71,105,88.0,17.0
120,Karan Higdon,HOU,JAC,85,98,91.5,6.5
121,T.J. Logan,TB,CAR,86,101,93.5,7.5
122,Alec Ingold,OAK,KC,99,108,102.0,4.2
123,Travis Homer,SEA,PIT,91,117,105.8,9.7
124,D.J. Foster,ARI,BAL,92,114,102.3,9.0
125,Samaje Perine,CIN,SF,93,110,104.0,7.8
126,Tyler Ervin,JAC,HOU,95,103,99.0,4.0
127,Taiwan Jones,HOU,JAC,107,114,110.0,2.9
128,Jeremy Cox,FA,,110,123,114.3,6.1
