Christian Kirk,0.001
KeeSean Johnson,1.2
Trent Sherfield,1.25
Andy Isabella,0.5
Pharoh Cooper,1
Damiere Byrd,0.5
Devonta Freeman,1.1
Ito Smith,1.2
Willie Snead,1.35
Marquise Brown,0.5
Miles Boykin,1.4
Seth Roberts,1.7
Chris Moore,3
Damion Willis,1.35
Antonio Callaway,1.3
DaeSean Hamilton,1.25
Noah Fant,1.2
Dede Westbrook,1.1
D.J. Chark,0.9
Geoff Swaim,1.25
Byron Pringle,0.5
Malcolm Brown,1.1
Mike Gesicki,1.3
Dalvin Cook,0.9
Austin Carr,2.7
Le'Veon Bell,1.1
Ryan Griffin,1.5
Jaron Brown,1.25
Matt Breida,0.9
Tevin Coleman,1.1
Dante Pettis,1.25
Richie James,0.5
Kendrick Bourne,0.5
Adam Humphries,1.25
Tajae Sharpe,1.25
Delanie Walker,0.6
Adrian Peterson,1.2
Paul Richardson,1.2
Jeremy Sprinkle,1.3
George Kittle,0.6
David Johnson,0.4
Alvin Kamara,1.05
Chris Carson,1.1
Houston Texans,1.2
Miami Dolphins,1.2
Washington Redskins,1.1
Alshon Jeffery,1.1
Hayden Hurst,1.2
Mark Andrews,1.05
Terry McLaurin,1.1
Kenyan Drake,1.1
Preston Williams,1.1
Sam Darnold,1.1
New York Jets,1.3
Damion Ratley,0.0001
Taywan Taylor,0.0001
Leonard Fournette,0.9
Kansas City Chiefs,1.1
Cleveland Browns,1.1
Los Angeles Rams,1.1
