Ryan Grant,0
Eric Ebron,0.85
Jack Doyle,1.2
Zach Pascal,2.5
Theo Riddick,0
Royce Freeman,0
Jamison Crowder,0
Torrey Smith,0
Randall cobb,0.8
Darren Sproles,0
Leonard Fournette,0
Quincy Enunwa,0
Giovani Bernard,0
Tyler Kroft,0
John Ross,0
Jamison Crowder,0
Rashard Higgins,0
Robert Turbin,0
Dalvin Cook,0
Josh Allen,0
Marlon Mack,0.5
Matt Breida,0
Randall cobb,1.00001
Robby Anderson,0.5
Allen Robinson,0.0001
Pierre Garcon,0.5
Cooper Kupp,0.5
Paul Richardson,1.2
Jermaine Gresham,0.5
Equanimeous St. Brown,0.5
Ricky Seals-Jones,1.2
Nyheim Hines,1.3
Raheem Mostert,1.2
Jalen Richard,1.1
Doug Martin,1.2
Phillip Lindsay,1.05
Devontae Booker,1.1
Dante Pettis,1.8
Alex Erickson,1.8
Cody Core,1.6
Anthony Miller,1.2
Taylor Gabriel,1.1
Kevin White,3.5
Josh Bellamy,3.5
Andre Roberts,1.5
Isaiah Crowell,1.1
Trey Burton,1.05
Larry Fitzgerald,1.1
Christian Kirk,1.1
David Johnson,1.05
