Player Name,Team,rec_att,rec_yds,rec_tds,rush_att,rush_yds,rush_tds,fumbles,fpts
Julio Jones,ATL,6.7,92.8,0.6,0.2,1.1,0.0,0.1,16.1
Cooper Kupp,LAR,6.9,80.4,0.7,0.3,1.9,0.0,0.1,15.9
Tyreek Hill,KC,5.5,82.9,0.6,0.9,5.7,0.1,0.0,15.5
Michael Thomas,NO,8.3,82.8,0.5,0.0,0.0,0.0,0.1,15.4
DeAndre Hopkins,HOU,7.2,83.5,0.6,0.0,0.0,0.0,0.1,15.4
Julian Edelman,NE,6.8,76.9,0.6,0.4,3.4,0.0,0.1,14.5
Tyler Lockett,SEA,5.5,75.2,0.7,0.5,2.9,0.0,0.1,14.4
Adam Thielen,MIN,5.8,76.6,0.6,0.4,2.5,0.0,0.1,14.3
T.Y. Hilton,IND,5.8,78.1,0.6,0.0,0.0,0.0,0.1,14.3
Keenan Allen,LAC,6.4,77.0,0.5,0.3,1.8,0.0,0.1,14.0
D.J. Chark,JAC,5.2,75.5,0.6,0.1,0.8,0.0,0.1,13.7
Robert Woods,LAR,5.8,70.5,0.5,1.0,7.3,0.0,0.1,13.7
Larry Fitzgerald,ARI,6.3,73.0,0.5,0.1,0.5,0.0,0.1,13.5
Courtland Sutton,DEN,5.0,73.4,0.6,0.0,0.0,0.0,0.0,13.3
Michael Gallup,DAL,4.9,75.2,0.5,0.1,0.5,0.0,0.0,13.1
Kenny Golladay,DET,5.1,73.5,0.5,0.0,0.5,0.0,0.0,13.0
Alshon Jeffery,PHI,5.6,65.7,0.6,0.1,0.6,0.0,0.0,12.9
Tyler Boyd,CIN,5.8,69.6,0.5,0.1,0.9,0.0,0.1,12.8
John Brown,BUF,4.5,68.8,0.6,0.2,1.2,0.0,0.0,12.8
Golden Tate,NYG,5.8,65.9,0.5,0.5,3.4,0.0,0.1,12.7
Allen Robinson,CHI,5.3,70.5,0.5,0.0,0.1,0.0,0.0,12.5
Terry McLaurin,WAS,5.2,66.0,0.5,0.4,2.5,0.0,0.1,12.3
Will Fuller,HOU,4.7,67.0,0.5,0.2,0.9,0.0,0.0,12.3
Stefon Diggs,MIN,5.2,69.4,0.3,0.8,5.0,0.0,0.1,11.8
Brandin Cooks,LAR,4.8,68.6,0.3,0.6,3.5,0.0,0.1,11.4
Jamison Crowder,NYJ,5.2,59.4,0.4,0.3,1.4,0.0,0.1,11.1
Calvin Ridley,ATL,4.6,59.7,0.4,0.2,1.2,0.0,0.1,10.6
Amari Cooper,DAL,4.2,58.3,0.5,0.1,0.2,0.0,0.0,10.6
D.K. Metcalf,SEA,3.7,54.8,0.5,0.4,3.0,0.0,0.0,10.5
Emmanuel Sanders,DEN,5.0,60.2,0.2,0.2,1.9,0.0,0.0,10.1
Robby Anderson,NYJ,3.9,58.3,0.3,0.2,0.8,0.0,0.0,9.4
Dede Westbrook,JAC,4.6,50.0,0.3,0.6,4.6,0.0,0.1,9.1
Auden Tate,CIN,4.3,55.4,0.2,0.3,2.4,0.0,0.1,9.1
Mohamed Sanu,ATL,4.8,51.9,0.2,0.4,2.2,0.0,0.1,9.1
Marquez Valdes-Scantling,GB,3.1,48.4,0.4,0.3,1.9,0.0,0.0,8.7
Mike Williams,LAC,3.5,51.9,0.3,0.2,0.7,0.0,0.0,8.7
Marvin Jones,DET,3.7,53.2,0.2,0.1,0.4,0.0,0.0,8.7
Cole Beasley,BUF,4.5,49.2,0.2,0.1,0.8,0.0,0.0,8.5
Marquise Goodwin,SF,3.6,48.6,0.2,0.4,3.2,0.0,0.0,8.3
Dante Pettis,SF,3.7,44.2,0.3,0.2,1.5,0.0,0.0,8.1
Nelson Agholor,PHI,3.9,48.5,0.2,0.2,1.5,0.0,0.1,8.1
Darius Slayton,NYG,3.6,48.8,0.2,0.3,1.8,0.0,0.0,8.1
Preston Williams,MIA,3.9,51.3,0.1,0.4,2.4,0.0,0.0,8.1
Phillip Dorsett,NE,3.7,45.8,0.2,0.4,2.3,0.0,0.0,7.9
Corey Davis,TEN,3.8,47.4,0.2,0.2,1.5,0.0,0.0,7.9
Devante Parker,MIA,3.6,52.2,0.1,0.0,0.0,0.0,0.0,7.8
Christian Kirk,ARI,3.8,48.7,0.1,0.3,2.6,0.0,0.1,7.6
Demarcus Robinson,KC,3.1,44.3,0.3,0.0,0.0,0.0,0.0,7.5
