player_id,player_name,sportsdata_id,player_team_id,player_position_id,player_positions,player_short_name,player_eligibility,player_yahoo_positions,player_page_url,player_filename,player_square_image_url,player_image_url,player_yahoo_id,cbs_player_id,player_bye_week,player_owned_avg,player_owned_espn,player_owned_yahoo,player_opponent,player_opponent_id,player_ecr_delta,rank_ecr,rank_min,rank_max,rank_ave,rank_std,note,tag,recommendation,pos_rank,start_sit_grade,r2p_pts,uncertainty
16433,Cooper Kupp,2806e915-c46f-492f-8a29-71d3a85e5620,LAR,WR,WR,C. Kupp,WR,WR,https://www.fantasypros.com/nfl/players/cooper-kupp.php,cooper-kupp.php,https://images.fantasypros.com/images/players/nfl/16433/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/16433/headshot/210x210.png,30182,2006951,11,100.0,99.9,100,at BAL,BAL,,1,1,1,1.00,0.00,"Kupp has continued his dominance this season and he's one of the most automatic starts for fantasy football in recent history. Against the secondary that's allowing the 4th most fantasy points to opposing wideouts this year, Kupp should continue to put up absurd numbers. He can be viewed as the overall WR1 on the week yet again.",,,WR1,A+,25.1,0.0
12123,Davante Adams,e7d6ae25-bf15-4660-8b37-c37716551de3,GB,WR,WR,D. Adams,WR,WR,https://www.fantasypros.com/nfl/players/davante-adams.php,davante-adams.php,https://images.fantasypros.com/images/players/nfl/12123/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/12123/headshot/210x210.png,27581,1893167,13,100.0,99.9,100,vs. MIN,MIN,,2,2,3,2.11,0.31,Adams is playing lights out yet again and he continues to rack up ridiculous statistics with Rodgers as his QB. There's very little to say about the star wideout at this point...fire him up as a top-3 option in Week 17.,,,WR2,A+,22.7,0.04805
18244,Deebo Samuel,628a6a0a-4fde-4024-8d7c-28674953d5af,SF,WR,WR,D. Samuel,WR,WR,https://www.fantasypros.com/nfl/players/deebo-samuel.php,deebo-samuel.php,https://images.fantasypros.com/images/players/nfl/18244/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/18244/headshot/210x210.png,31868,2139735,6,98.7,99.4,98,vs. HOU,HOU,,3,2,5,3.57,0.78,"In the Week 15 version of The Primer, we raised concerns about Samuel and how he wasn't seeing enough work in the receiving game to be viewed as a top-tier option at the WR position. He could keep up his ridiculous efficiency, but you needed that as a fantasy manager in order to feel comfortable playing him in your fantasy playoffs. Kyle Shanahan must read The Primer though because since that point he's seen 16 targets in the two games since and has 219 receiving yards. On top of all that, he's still seeing a handful of carries each game out of the backfield to boost his fantasy output. With this type of workload, plus his skillset, Samuel's a top-5 start.",,,WR3,A+,19.5,0.3042
15802,Tyreek Hill,01d8aee3-e1c4-4988-970a-8c0c2d08bd83,KC,WR,WR,T. Hill,WR,WR,https://www.fantasypros.com/nfl/players/tyreek-hill.php,tyreek-hill.php,https://images.fantasypros.com/images/players/nfl/15802/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/15802/headshot/210x210.png,29399,2131163,12,100.0,99.9,100,at CIN,CIN,1.0,4,3,5,4.00,0.93,"A week after exploding for 12-148-1 in a Thursday-night game against the Chargers, Hill had 2-19-0 on only two targets against the Steelers in Week 16. That's Hill in a nutshell. He's capable of putting up some mammoth weekly numbers, but he'll also lay a few eggs. There have been three games this season in which Hill has rolled up 148 or more receiving yards, and three games in which he's finished with 22 or fewer receiving yards. That lavish upside makes Hill a must-start and the only Chiefs receiver worth using in championship week. He's the WR5 this week against the Bengals.",,,WR4,A+,19.4,0.28830000000000006
13981,Stefon Diggs,a1c40664-b265-4083-aad2-54b4c734f2c5,BUF,WR,WR,S. Diggs,WR,WR,https://www.fantasypros.com/nfl/players/stefon-diggs.php,stefon-diggs.php,https://images.fantasypros.com/images/players/nfl/13981/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/13981/headshot/210x210.png,28534,2000038,7,100.0,99.9,100,vs. ATL,ATL,,5,4,8,5.25,1.15,"He hasn't given us as many explosive weeks as he gave us in 2020, but Diggs has been rock-steady this year. He's had only four weekly finishes in WR1 range, but he's finished as either a WR1 or WR2 in 10 of 15 games, and he almost never comes up empty. His worst game of the season was a 4-51-0 performance in a Monday-night loss to the Bills when the wind in Buffalo was howling. Diggs is the WR6 this week even though he figures to run some of his routes against Atlanta's A.J. Terrell, who has become one of the better cover men in the league.",,,WR5,A+,18.4,0.33062499999999995
18218,A.J. Brown,a9e580f2-1fbe-46fb-887c-c84089b507e4,TEN,WR,WR,A.J. Brown,WR,WR,https://www.fantasypros.com/nfl/players/aj-brown.php,aj-brown.php,https://images.fantasypros.com/images/players/nfl/18218/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/18218/headshot/210x210.png,31883,2258303,13,96.9,96.7,97,vs. MIA,MIA,,6,5,10,6.96,1.45,"Brown returned from a chest injury last week and lit up the 49ers for 11-145-1 on 16 targets. He had an outrageous 55.2% target share for the Titans in that game and accounted for 69.4% of their receiving yards. AJB obviously won't be that busy every week, but he's a true alpha receiver and remains one of the NFL's most physically imposing pass catchers. Brown figure to face Miami CB Xavien Howard on a lot of his snaps this week. Howard has been good but not great this season, and this certainly isn't a matchup for Brown investors to fear. AJB is a midrange WR1 this week and worth considering at $7,200 in DraftKings contests.",,,WR6,A,18.0,0.4205
9808,Antonio Brown,16e33176-b73e-49b7-b0aa-c405b47a706e,TB,WR,WR,A. Brown,WR,WR,https://www.fantasypros.com/nfl/players/antonio-brown.php,antonio-brown.php,https://images.fantasypros.com/images/players/nfl/9808/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/9808/headshot/210x210.png,24171,1272852,9,93.6,92.1,95,at NYJ,NYJ,2.0,7,5,13,8.50,2.34,"Brown hadn't played since Week 6 due to an ankle injury and a suspension for having a fake vaccination card, but he came back with a bang in Week 16. With WR Chris Godwin out for the year with a torn ACL and WR Mike Evans sidelined with a hamstring injury, Brown saw a team-high 15 targets against the Panthers last Sunday and finished with 10-101-0. With Evans expected to be out for at least another week, Brown should be busy again in a favorable matchup against the Jets, whose young cornerbacks could be exposed by one of the best receivers to ever play the game. Brown is the WR6 this week. He's only $6,100 on DraftKings, making him a must-have in cash games.",,,WR7,A,17.8,1.0951199999999999
18615,Diontae Johnson,244c00c7-fe9a-4f4f-adff-1d5b9c8877e7,PIT,WR,WR,D. Johnson,WR,WR,https://www.fantasypros.com/nfl/players/diontae-johnson.php,diontae-johnson.php,https://images.fantasypros.com/images/players/nfl/18615/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/18615/headshot/210x210.png,31898,2194164,7,98.3,98.5,98,vs. CLE,CLE,,8,7,11,8.57,1.29,"Johnson continues to be one of the sole bright spots in this Steelers offense this season. In Week 16 against the Packers, he saw 9 targets and he reeled in 6 of them for 51 yards and a touchdown. Against the Browns this week, who are allowing 19.7 fantasy points per game to opposing WRs, Johnson can be started as a low-end WR1.",,,WR8,A,17.7,0.23772857142857146
19211,Tee Higgins,7963b029-5de4-4541-b00a-44eefe4349af,CIN,WR,WR,T. Higgins,WR,WR,https://www.fantasypros.com/nfl/players/tee-higgins.php,tee-higgins.php,https://images.fantasypros.com/images/players/nfl/19211/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/19211/headshot/210x210.png,32703,2809208,10,95.5,94.9,96,vs. KC,KC,,9,7,11,8.79,1.37,"Higgins is coming off the best game of his brief NFL career, a 12-194-2 masterpiece against the Ravens, whose injury-depleted collection of cornerbacks simply couldn't cover No. 85. Higgins has topped the 100-yard mark in four of his last five games, scoring four touchdowns over that span. Since Week 12, Higgins is the WR2 in fantasy scoring behind only Cooper Kupp. The presence of Ja'Marr Chase and Tyler Boyd prevents us from ranking Higgins as a high-end WR1 for this week, but he lands in low-end WR1 range vs. the Chiefs.",,,WR9,A,16.8,0.26812857142857144
19236,Justin Jefferson,4131d4ee-0318-4bb5-832a-4dec80668a4f,MIN,WR,WR,J. Jefferson,WR,WR,https://www.fantasypros.com/nfl/players/justin-jefferson.php,justin-jefferson.php,https://images.fantasypros.com/images/players/nfl/19236/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/19236/headshot/210x210.png,32692,2871343,7,99.9,99.8,100,at GB,GB,-6.0,10,3,15,10.46,3.73,"Jefferson is coming off of a game in which he broke an NFL record for the most receiving yards by a player through their first two seasons. After an 8 catch/116 yard performance, Jefferson now has 2,851 receiving yards through his first two years in the league, which broke Odell Beckham Jr.'s previous record. He's a true superstar in today's NFL and he promises to be a top-tier fantasy asset for years to come. In this matchup specifically, he's going to have his hands full with Jaire Alexander potentially working his way back into the lineup off of IR. Regardless though, Jefferson's talented enough to overcome essentially any matchup. He can be viewed as a mid-range WR1 for Week 17.",,,WR10,A,16.8,4.6376333333333335
