Player Name,Team,rec_att,rec_yds,rec_tds,rush_att,rush_yds,rush_tds,fumbles,fpts
Cooper Kupp,LAR,8.3,110.5,0.8,0.4,2.1,0.0,0.0,24.3
Davante Adams,GB,7.5,95.4,0.8,0.0,0.1,0.0,0.0,21.9
Antonio Brown,TB,6.7,82.1,0.7,0.0,0.1,0.0,0.0,19.2
Justin Jefferson,MIN,6.7,92.4,0.5,0.2,1.3,0.0,0.0,18.7
Tyreek Hill,KC,6.3,81.2,0.6,0.6,2.7,0.0,0.0,18.5
Stefon Diggs,BUF,6.0,78.5,0.7,0.0,0.0,0.0,0.0,18.1
Diontae Johnson,PIT,6.7,75.0,0.5,0.4,2.6,0.0,0.1,17.6
A.J. Brown,TEN,5.9,81.8,0.6,0.0,0.4,0.0,0.0,17.5
Keenan Allen,LAC,6.4,72.7,0.6,0.0,0.1,0.0,0.0,17.1
Tee Higgins,CIN,5.6,78.6,0.6,0.0,0.3,0.0,0.0,16.9
Jaylen Waddle,MIA,6.6,69.6,0.5,0.1,0.5,0.0,0.1,16.5
Brandin Cooks,HOU,5.9,71.6,0.5,0.3,1.3,0.0,0.0,16.1
Deebo Samuel,SF,4.0,57.0,0.3,4.0,31.4,0.3,0.1,15.9
Hunter Renfrow,LV,6.7,74.6,0.3,0.1,0.4,0.0,0.1,15.9
Ja'Marr Chase,CIN,5.1,71.9,0.6,0.2,1.4,0.0,0.0,15.9
CeeDee Lamb,DAL,5.3,67.2,0.5,0.5,2.9,0.0,0.0,15.6
Amon-Ra St. Brown,DET,6.2,64.3,0.4,0.3,2.1,0.0,0.0,15.5
Tyler Lockett,SEA,5.1,70.3,0.6,0.0,0.0,0.0,0.0,15.4
Michael Pittman Jr.,IND,5.0,61.8,0.5,0.4,2.1,0.0,0.0,14.4
Christian Kirk,ARI,5.1,65.5,0.4,0.0,0.3,0.0,0.0,14.1
Amari Cooper,DAL,4.7,60.9,0.5,0.0,0.1,0.0,0.0,14.0
Jarvis Landry,CLE,4.8,58.5,0.4,0.4,2.3,0.0,0.0,13.6
Marquise Brown,BAL,5.7,63.3,0.3,0.0,0.1,0.0,0.0,13.5
DJ Moore,CAR,5.2,67.7,0.2,0.2,0.9,0.0,0.0,13.2
Odell Beckham Jr.,LAR,4.0,55.6,0.5,0.4,1.7,0.0,0.0,13.0
Mike Williams,LAC,4.2,58.6,0.5,0.0,0.0,0.0,0.0,13.0
D.K. Metcalf,SEA,4.4,62.5,0.4,0.0,0.0,0.0,0.0,12.8
Darnell Mooney,CHI,4.5,55.4,0.4,0.5,2.9,0.0,0.0,12.8
Russell Gage,ATL,5.5,60.2,0.2,0.0,0.1,0.0,0.1,12.6
Terry McLaurin,WAS,4.8,59.8,0.2,0.0,0.1,0.0,0.0,12.2
Jakobi Meyers,NE,5.0,57.0,0.2,0.0,0.4,0.0,0.0,12.0
DeVonta Smith,PHI,4.1,59.3,0.3,0.0,0.0,0.0,0.0,11.9
DeVante Parker,MIA,4.4,55.7,0.2,0.0,0.0,0.0,0.0,11.4
Tyler Boyd,CIN,4.3,51.9,0.2,0.2,0.9,0.0,0.0,10.9
Cole Beasley,BUF,4.5,47.6,0.3,0.0,0.0,0.0,0.0,10.9
Braxton Berrios,NYJ,4.7,48.6,0.2,0.3,1.8,0.0,0.0,10.8
Kenny Golladay,NYG,4.0,55.8,0.2,0.0,0.0,0.0,0.0,10.7
Mike Evans,TB,3.7,50.8,0.3,0.0,0.1,0.0,0.0,10.7
Courtland Sutton,DEN,3.9,53.9,0.2,0.0,0.0,0.0,0.0,10.4
Allen Lazard,GB,3.1,41.7,0.4,0.3,1.6,0.0,0.0,10.1
