Player Name,Team,rush_att,rush_yds,rush_tds,rec_att,rec_yds,rec_tds,fumbles,fpts
Jonathan Taylor,IND,24.1,110.7,1.0,2.1,17.0,0.1,0.1,21.1
Alvin Kamara,NO,15.4,64.9,0.6,4.3,38.7,0.2,0.1,18.9
Najee Harris,PIT,17.8,72.7,0.5,3.7,28.0,0.1,0.1,17.6
David Montgomery,CHI,18.8,73.8,0.6,3.5,25.6,0.1,0.1,17.6
Austin Ekeler,LAC,12.6,56.9,0.5,3.7,31.9,0.2,0.1,17.0
Dalvin Cook,MIN,17.3,78.3,0.4,3.2,24.3,0.3,0.1,17.0
Nick Chubb,CLE,17.3,84.9,0.6,2.3,17.0,0.1,0.1,16.5
Josh Jacobs,LV,15.0,60.7,0.5,3.8,27.7,0.1,0.1,16.0
Aaron Jones,GB,13.3,62.4,0.6,3.1,23.3,0.2,0.1,16.0
Joe Mixon,CIN,16.8,71.6,0.6,2.4,18.9,0.1,0.1,15.8
Sony Michel,LAR,16.5,69.5,0.6,2.3,19.3,0.1,0.1,15.0
Ronald Jones II,TB,16.8,71.9,0.7,1.9,12.9,0.1,0.1,14.6
Darrel Williams,KC,11.9,46.2,0.5,3.2,27.6,0.1,0.0,14.2
D'Andre Swift,DET,12.8,51.7,0.2,3.7,27.8,0.1,0.1,13.5
Ezekiel Elliott,DAL,12.8,54.9,0.5,2.5,18.3,0.1,0.1,13.5
Javonte Williams,DEN,11.9,53.6,0.4,2.7,22.2,0.1,0.1,13.3
Elijah Mitchell,SF,14.3,64.2,0.6,1.7,12.6,0.1,0.0,13.2
Michael Carter,NYJ,11.4,50.1,0.3,3.3,27.2,0.1,0.1,13.2
Devin Singletary,BUF,14.6,59.0,0.3,3.0,19.6,0.1,0.1,13.0
Cordarrelle Patterson,ATL,10.5,48.7,0.3,3.0,26.6,0.1,0.1,12.8
Damien Harris,NE,16.0,70.3,0.7,0.9,7.3,0.0,0.1,12.8
Chase Edmonds,ARI,8.6,40.5,0.4,3.4,25.8,0.1,0.1,12.7
Saquon Barkley,NYG,13.1,56.9,0.2,2.6,20.5,0.1,0.1,12.1
Rashaad Penny,SEA,15.4,62.5,0.6,0.8,6.5,0.0,0.1,11.1
Devonta Freeman,BAL,12.3,48.2,0.3,2.4,16.8,0.1,0.0,10.7
Rex Burkhead,HOU,13.2,52.2,0.2,2.0,15.9,0.1,0.0,10.5
Melvin Gordon III,DEN,12.6,52.6,0.3,1.6,11.5,0.1,0.1,10.1
D'Onta Foreman,TEN,13.6,58.7,0.3,1.2,10.8,0.1,0.1,9.9
AJ Dillon,GB,12.9,51.5,0.2,1.6,12.8,0.1,0.1,9.7
Jordan Howard,PHI,12.0,46.7,0.5,0.8,6.3,0.0,0.0,9.2
Dare Ogunbowale,JAC,9.7,41.8,0.2,2.0,15.0,0.0,0.1,9.0
Tony Pollard,DAL,8.4,38.1,0.2,2.0,16.1,0.1,0.1,8.9
Jaret Patterson,WAS,12.4,51.4,0.3,1.0,7.9,0.0,0.1,8.6
Boston Scott,PHI,9.4,42.5,0.3,1.4,11.4,0.0,0.1,8.5
James Conner,ARI,8.4,32.7,0.3,1.5,12.1,0.1,0.1,7.9
Duke Johnson Jr.,MIA,10.4,42.0,0.2,1.3,10.8,0.0,0.1,7.8
Myles Gaskin,MIA,6.1,24.9,0.1,2.5,17.1,0.1,0.1,7.7
Devontae Booker,NYG,8.5,34.7,0.1,1.9,13.8,0.0,0.0,7.7
Rhamondre Stevenson,NE,8.5,38.7,0.3,1.1,10.2,0.0,0.1,7.6
Mike Davis,ATL,7.4,28.7,0.1,2.3,16.1,0.1,0.1,7.6
Brandon Bolden,NE,3.3,12.2,0.1,2.7,23.9,0.1,0.0,7.4
Chuba Hubbard,CAR,11.4,44.1,0.2,0.9,7.2,0.0,0.1,7.3
Ameer Abdullah,CAR,5.1,18.8,0.1,2.5,18.8,0.1,0.1,7.0
Dontrell Hilliard,TEN,5.5,24.1,0.1,2.0,16.2,0.1,0.1,6.9
Justin Jackson,LAC,6.9,29.9,0.2,1.4,11.6,0.1,0.0,6.8
DeeJay Dallas,SEA,5.7,21.9,0.1,1.8,15.4,0.1,0.1,6.6
Jonathan Williams,WAS,7.4,25.7,0.1,1.6,13.8,0.1,0.1,6.6
Jamaal Williams,DET,8.4,33.4,0.1,1.4,9.8,0.0,0.0,6.5
Mark Ingram II,NO,7.5,31.2,0.1,1.2,11.7,0.0,0.0,6.4
Ke'Shawn Vaughn,TB,4.9,21.7,0.1,1.4,11.0,0.1,0.0,5.8
Kareem Hunt,CLE,4.2,22.5,0.2,1.2,10.4,0.1,0.0,5.8
Latavius Murray,BAL,7.6,27.5,0.2,1.1,7.9,0.0,0.0,5.7
Nyheim Hines,IND,3.2,13.2,0.1,1.8,15.1,0.1,0.0,5.6
