Name_ID,ID,Pos
Ravens  (16051739),16051739,DST
Colts  (16051740),16051740,DST
Seahawks  (16051749),16051749,DST
Patriots  (16051744),16051744,DST
Saints  (16051745),16051745,DST
Rams  (16051746),16051746,DST
Browns  (16051759),16051759,DST
Buccaneers  (16051743),16051743,DST
Cardinals  (16051753),16051753,DST
Cowboys  (16051751),16051751,DST
Packers  (16051742),16051742,DST
Bills  (16051747),16051747,DST
Vikings  (16051757),16051757,DST
Dolphins  (16051752),16051752,DST
Steelers  (16051741),16051741,DST
Chargers  (16051754),16051754,DST
Giants  (16051756),16051756,DST
Chiefs  (16051748),16051748,DST
Jets  (16051763),16051763,DST
Raiders  (16051760),16051760,DST
Titans  (16051765),16051765,DST
Broncos  (16051761),16051761,DST
49ers  (16051750),16051750,DST
Bears  (16051755),16051755,DST
Falcons  (16051762),16051762,DST
Panthers  (16051758),16051758,DST
Lions  (16051766),16051766,DST
Bengals  (16051767),16051767,DST
Jaguars  (16051764),16051764,DST
Texans  (16051768),16051768,DST
Lamar Jackson (16050652),16050652,QB
Deshaun Watson (16050653),16050653,QB
Aaron Rodgers (16050656),16050656,QB
Ryan Tannehill (16050660),16050660,QB
Tom Brady (16050658),16050658,QB
Kirk Cousins (16050662),16050662,QB
Justin Herbert (16050659),16050659,QB
Josh Allen (16050654),16050654,QB
Kyler Murray (16050655),16050655,QB
Russell Wilson (16050657),16050657,QB
Philip Rivers (16050663),16050663,QB
Mitchell Trubisky (16050670),16050670,QB
Matt Ryan (16050664),16050664,QB
Drew Brees (16050665),16050665,QB
Derek Carr (16050667),16050667,QB
Andy Dalton (16050669),16050669,QB
Baker Mayfield (16050673),16050673,QB
Drew Lock (16050689),16050689,QB
Teddy Bridgewater (16050676),16050676,QB
Tua Tagovailoa (16050683),16050683,QB
C.J. Beathard (16050678),16050678,QB
Daniel Jones (16050681),16050681,QB
Matthew Stafford (16050671),16050671,QB
Cam Newton (16050672),16050672,QB
Sam Darnold (16050694),16050694,QB
Brandon Allen (16050687),16050687,QB
John Wolford (16050697),16050697,QB
Mike Glennon (16050693),16050693,QB
Chad Henne (16050685),16050685,QB
Mason Rudolph (16050710),16050710,QB
Taysom Hill (16050666),16050666,QB
Chase Daniel (16050696),16050696,QB
Davante Adams (16051047),16051047,WR
Calvin Ridley (16051049),16051049,WR
Derrick Henry (16050737),16050737,RB
Jonathan Taylor (16050749),16050749,RB
David Montgomery (16050743),16050743,RB
A.J. Brown (16051067),16051067,WR
Darren Waller (16051477),16051477,TE
Austin Ekeler (16050747),16050747,RB
DeAndre Hopkins (16051055),16051055,WR
Justin Jefferson (16051059),16051059,WR
Allen Robinson II (16051057),16051057,WR
Aaron Jones (16050751),16050751,RB
DK Metcalf (16051065),16051065,WR
Adam Thielen (16051063),16051063,WR
Nick Chubb (16050745),16050745,RB
Melvin Gordon III (16050793),16050793,RB
Mike Evans (16051061),16051061,WR
Myles Gaskin (16050759),16050759,RB
D'Andre Swift (16050765),16050765,RB
Brandin Cooks (16051073),16051073,WR
Chris Godwin (16051081),16051081,WR
Josh Jacobs (16050763),16050763,RB
Cam Akers (16050771),16050771,RB
Robert Woods (16051087),16051087,WR
Ty Montgomery (16051001),16051001,RB
Jeff Wilson Jr. (16050779),16050779,RB
George Kittle (16051479),16051479,TE
Corey Davis (16051089),16051089,WR
Mark Andrews (16051481),16051481,TE
Ezekiel Elliott (16050761),16050761,RB
Chris Carson (16050769),16050769,RB
DJ Moore (16051107),16051107,WR
Ronald Jones II (16050781),16050781,RB
Amari Cooper (16051103),16051103,WR
Emmanuel Sanders (16051115),16051115,WR
T.Y. Hilton (16051101),16051101,WR
J.K. Dobbins (16050757),16050757,RB
Robby Anderson (16051111),16051111,WR
David Johnson (16050753),16050753,RB
Marvin Jones Jr. (16051127),16051127,WR
Mike Williams (16051141),16051141,WR
Jarvis Landry (16051083),16051083,WR
Curtis Samuel (16051119),16051119,WR
Marquise Brown (16051095),16051095,WR
Kareem Hunt (16050785),16050785,RB
Tyler Lockett (16051099),16051099,WR
Nelson Agholor (16051117),16051117,WR
Alexander Mattison (16050773),16050773,RB
Antonio Brown (16051113),16051113,WR
DeVante Parker (16051121),16051121,WR
Ty Johnson (16050853),16050853,RB
CeeDee Lamb (16051123),16051123,WR
Russell Gage (16051129),16051129,WR
