Player Name,Team,rush_att,rush_yds,rush_tds,rec_att,rec_yds,rec_tds,fumbles,fpts
Antonio Brown,PIT,0.2,0.8,0.0,6.7,92.6,0.6,0.0,19.3
Julio Jones,ATL,0.0,0.0,0.0,6.2,91.6,0.5,0.0,18.2
A.J. Green,CIN,0.0,0.0,0.0,6.3,88.7,0.5,0.0,17.9
Amari Cooper,OAK,0.2,0.8,0.0,5.5,76.9,0.5,0.0,16.2
Mike Evans,TB,0.0,0.0,0.0,5.7,75.6,0.5,0.0,16.2
Michael Crabtree,OAK,0.0,0.0,0.0,5.7,70.8,0.6,0.0,16.1
Jordy Nelson,GB,0.0,0.0,0.0,5.6,71.1,0.6,0.0,16.0
Doug Baldwin,SEA,0.2,1.0,0.0,6.0,74.1,0.4,0.0,15.9
Odell Beckham Jr.,NYG,0.0,0.1,0.0,5.8,75.2,0.4,0.1,15.8
Keenan Allen,LAC,0.0,0.0,0.0,6.1,70.0,0.5,0.1,15.5
Larry Fitzgerald,ARI,0.0,0.0,0.0,6.5,68.9,0.4,0.1,15.3
Jarvis Landry,MIA,0.3,1.6,0.0,6.3,71.1,0.3,0.1,15.3
Michael Thomas,NO,0.0,0.0,0.0,5.9,69.4,0.4,0.0,15.2
Tyreek Hill,KC,1.5,9.0,0.1,5.4,61.6,0.4,0.1,14.9
Demaryius Thomas,DEN,0.0,0.0,0.0,5.5,71.1,0.4,0.1,14.9
DeAndre Hopkins,HOU,0.0,0.0,0.0,5.5,71.5,0.4,0.0,14.8
Golden Tate,DET,0.5,2.4,0.0,5.8,65.0,0.4,0.1,14.7
Emmanuel Sanders,DEN,0.0,0.2,0.0,5.1,68.6,0.4,0.0,14.3
Alshon Jeffery,PHI,0.0,0.0,0.0,5.0,67.2,0.4,0.0,14.1
Terrelle Pryor,WAS,0.1,0.9,0.0,4.6,65.6,0.4,0.0,13.8
Stefon Diggs,MIN,0.4,1.8,0.0,5.2,62.3,0.4,0.0,13.8
Kelvin Benjamin,CAR,0.0,0.0,0.0,4.4,68.3,0.4,0.1,13.8
Dez Bryant,DAL,0.0,0.0,0.0,4.6,62.8,0.5,0.1,13.7
Davante Adams,GB,0.0,0.0,0.0,4.6,59.5,0.5,0.0,13.5
T.Y. Hilton,IND,0.0,0.0,0.0,4.6,67.3,0.4,0.1,13.4
Brandin Cooks,NE,0.4,1.7,0.0,4.4,63.1,0.4,0.0,13.3
Devante Parker,MIA,0.0,0.0,0.0,4.4,61.7,0.4,0.0,12.7
Pierre Garcon,SF,0.0,0.0,0.0,4.7,60.7,0.3,0.0,12.6
Jamison Crowder,WAS,0.1,0.8,0.0,4.2,54.9,0.3,0.1,11.6
Adam Thielen,MIN,0.0,0.3,0.0,4.3,57.3,0.3,0.1,11.5
Martavis Bryant,PIT,0.2,1.0,0.0,3.5,54.1,0.4,0.0,11.5
Rishard Matthews,TEN,0.0,0.0,0.0,3.9,54.0,0.4,0.1,11.4
Sammy Watkins,LAR,0.0,0.0,0.0,3.9,58.1,0.3,0.0,11.4
J.J. Nelson,ARI,0.1,0.7,0.0,3.6,55.4,0.4,0.1,11.3
Jeremy Maclin,BAL,0.1,0.1,0.0,4.4,50.7,0.3,0.0,11.3
Marqise Lee,JAC,0.2,1.2,0.0,4.4,54.6,0.2,0.1,11.2
Mohamed Sanu,ATL,0.1,0.6,0.0,4.3,48.9,0.4,0.1,11.2
Jermaine Kearse,NYJ,0.0,0.0,0.0,4.1,52.7,0.3,0.0,11.1
Allen Hurns,JAC,0.0,0.0,0.0,4.1,51.0,0.3,0.0,10.9
Chris Hogan,NE,0.5,2.8,0.0,3.4,50.4,0.4,0.1,10.8
Tyrell Williams,LAC,0.0,0.0,0.0,3.7,52.0,0.3,0.0,10.7
Eric Decker,TEN,0.0,0.0,0.0,3.7,48.4,0.4,0.0,10.7
Ted Ginn,NO,0.4,2.6,0.0,4.0,49.9,0.2,0.1,10.6
Cooper Kupp,LAR,0.0,0.0,0.0,3.7,48.6,0.3,0.0,10.3
Cole Beasley,DAL,0.0,0.2,0.0,4.1,47.2,0.2,0.0,10.2
Tyler Lockett,SEA,0.2,2.0,0.0,3.7,49.2,0.2,0.0,10.2
DeSean Jackson,TB,0.0,0.0,0.0,3.4,51.9,0.2,0.0,10.1
Jaron Brown,ARI,0.1,0.5,0.0,3.5,51.4,0.2,0.0,9.9
Marvin Jones,DET,0.0,0.0,0.0,3.0,46.6,0.3,0.0,9.7
Sterling Shepard,NYG,0.2,1.8,0.0,3.7,42.5,0.2,0.0,9.5
Rashard Higgins,CLE,0.2,1.2,0.0,3.6,44.3,0.2,0.0,9.4
Kendall Wright,CHI,0.1,0.5,0.0,3.6,43.8,0.2,0.0,9.3
Donte Moncrief,IND,0.1,0.6,0.0,3.3,41.0,0.3,0.0,9.2
Brandon LaFell,CIN,0.0,0.0,0.0,3.4,43.0,0.3,0.0,9.2
Kenny Golladay,DET,0.0,0.0,0.0,3.2,40.8,0.3,0.0,9.1
Jordan Matthews,BUF,0.0,0.0,0.0,3.5,42.1,0.2,0.0,9.0
Devin Funchess,CAR,0.0,0.0,0.0,2.7,42.1,0.3,0.0,8.8
Mike Wallace,BAL,0.2,1.0,0.0,3.3,41.8,0.2,0.0,8.7
Terrance Williams,DAL,0.0,0.0,0.0,3.2,41.6,0.3,0.1,8.7
Nelson Agholor,PHI,0.1,0.5,0.0,3.1,37.7,0.3,0.0,8.6
Kenny Stills,MIA,0.0,0.0,0.0,2.5,41.0,0.3,0.0,8.6
Robby Anderson,NYJ,0.1,0.8,0.0,3.1,41.5,0.2,0.1,8.3
Kenny Britt,CLE,0.0,0.0,0.0,2.9,40.9,0.2,0.1,8.1
Paul Richardson,SEA,0.0,0.1,0.0,2.8,39.6,0.2,0.0,8.1
Brandon Coleman,NO,0.0,0.1,0.0,2.7,34.7,0.3,0.0,7.9
Brandon Marshall,NYG,0.0,0.0,0.0,2.8,37.4,0.2,0.1,7.5
Marquise Goodwin,SF,0.1,0.3,0.0,2.7,34.4,0.2,0.0,7.5
Zay Jones,BUF,0.0,0.0,0.0,2.8,35.3,0.2,0.0,7.4
Torrey Smith,PHI,0.0,0.0,0.0,2.5,36.5,0.2,0.0,7.4
Taylor Gabriel,ATL,0.2,1.7,0.0,2.5,34.0,0.2,0.0,7.4
Chris Conley,KC,0.0,0.0,0.0,2.8,35.0,0.2,0.0,7.4
Robert Woods,LAR,0.0,0.0,0.0,2.7,35.4,0.2,0.0,7.2
Eli Rogers,PIT,0.0,0.0,0.0,2.8,32.9,0.2,0.1,7.1
Geronimo Allison,GB,0.0,0.0,0.0,2.6,34.3,0.2,0.0,7.1
Danny Amendola,NE,0.1,0.4,0.0,2.9,29.7,0.2,0.1,6.9
Seth Roberts,OAK,0.0,0.0,0.0,2.1,27.7,0.3,0.0,6.7
Jeremy Kerley,NYJ,0.0,0.0,0.0,2.8,30.9,0.1,0.0,6.6
Markus Wheaton,CHI,0.0,0.0,0.0,2.5,33.5,0.1,0.1,6.5
Breshad Perriman,BAL,0.0,0.0,0.0,2.3,30.1,0.2,0.0,6.4
Travis Benjamin,LAC,0.1,0.3,0.0,2.2,31.9,0.2,0.1,6.3
Ricardo Louis,CLE,0.0,0.0,0.0,2.4,29.6,0.1,0.0,6.3
Russell Shepard,CAR,0.0,0.0,0.0,1.9,29.8,0.2,0.0,6.2
Albert Wilson,KC,0.2,1.0,0.0,2.6,26.7,0.1,0.0,6.1
Ryan Grant,WAS,0.0,0.0,0.0,2.0,25.8,0.2,0.0,5.7
Taywan Taylor,TEN,0.2,0.9,0.0,2.0,25.7,0.1,0.0,5.5
Adam Humphries,TB,0.2,0.7,0.0,2.2,24.8,0.1,0.0,5.3
Braxton Miller,HOU,0.2,1.1,0.0,2.2,22.2,0.1,0.0,5.3
Kamar Aiken,IND,0.0,0.0,0.0,1.9,24.5,0.1,0.0,5.3
Bennie Fowler,DEN,0.0,0.0,0.0,1.9,24.5,0.1,0.0,5.2
Deonte Thompson,CHI,0.0,0.0,0.0,2.0,24.7,0.2,0.1,5.2
Tavon Austin,LAR,1.6,9.2,0.1,1.5,16.5,0.1,0.1,5.2
Curtis Samuel,CAR,0.3,1.1,0.0,1.7,23.5,0.1,0.0,4.8
Keelan Cole,JAC,0.0,0.0,0.0,1.9,22.1,0.1,0.0,4.7
Laquon Treadwell,MIN,0.0,0.0,0.0,1.8,21.8,0.1,0.0,4.6
Andre Holmes,BUF,0.0,0.0,0.0,1.5,18.9,0.2,0.0,4.6
JuJu Smith-Schuster,PIT,0.0,0.0,0.0,1.6,20.8,0.1,0.0,4.4
Alex Erickson,CIN,0.2,0.9,0.0,1.5,19.7,0.1,0.0,4.1
Phillip Dorsett,NE,0.1,0.2,0.0,1.4,18.8,0.1,0.0,3.9
