Date,Year,Week,Team,Opp,Total_Score,Win_Prob,Expected_Points,OwnPer_RB,Expected_Points_RB,OwnPer_QB,Expected_Points_QB,OwnPer_WR,Expected_Points_WR,OwnPer_TE,Expected_Points_TE,OwnPer_DST,Expected_Points_DST
2017-09-25,2017,3,ARI,DAL,46.5,0.425531914893617,21.75,,,,,,,,,,
2017-09-25,2017,3,DAL,ARI,46.5,0.598802395209581,24.75,,,,,,,,,,
2017-09-24,2017,3,ATL,DET,51.0,0.6172839506172839,27.0,0.1496,26.9455933656,0.0724,18.625999999999998,0.2008,39.364479938689,0.0166,10.9,0.0243,5.6
2017-09-24,2017,3,BUF,DEN,40.0,0.386100386100386,18.25,0.0523,21.96354901957,0.0031,13.4653,0.023899999999999998,19.684556521740003,0.0057,10.5,0.0288,5.9
2017-09-24,2017,3,CAR,NO,46.5,0.6993006993006989,25.75,0.1748,28.300506352099994,0.0996,17.3918848168,0.15130000000000002,38.687593092570005,0.0204,10.1,0.0282,6.7
2017-09-24,2017,3,CHI,PIT,43.5,0.28089887640449396,18.25,0.0828,25.5875438966,0.0034,11.906,0.0346,25.63094945802,0.043,12.399999999999999,0.0034,5.3
2017-09-24,2017,3,CIN,GB,47.5,0.26246719160105,20.25,0.06799999999999999,25.408672703119997,0.0268,14.408,0.22049999999999997,35.293535474760006,0.0132,8.2,0.0036,5.6
2017-09-24,2017,3,CLE,IND,42.0,0.505050505050505,21.5,0.122,26.1242481203,0.0145,14.843525641033,0.14250000000000002,28.853481599067,0.01,14.100000000000001,0.0267,6.6
2017-09-24,2017,3,DEN,BUF,40.0,0.641025641025641,21.75,0.0827,23.675238095238,0.0248,14.8116510067,0.1492,35.798715035,0.0047,12.3,0.106,8.8
2017-09-24,2017,3,DET,ATL,51.0,0.40650406504065,24.0,0.1122,23.9844510312,0.1296,18.08352,0.1272,36.666749745100006,0.1782,11.3,0.0082,5.3
2017-09-24,2017,3,GB,CIN,47.5,0.7633587786259541,27.25,0.20800000000000002,21.821213705037998,0.1086,20.776,0.2686,42.18315339728,0.0452,16.154999999999998,0.0302,8.0
2017-09-24,2017,3,HOU,NE,44.5,0.11534025374855801,15.5,0.0239,17.582298611111,0.0089,12.966904761867,0.0948,23.29453940067,0.0052,9.6,0.0074,6.4
2017-09-24,2017,3,IND,CLE,42.0,0.518134715025907,20.5,0.0252,16.3574137931,0.0035,13.754758620699999,0.0323,26.455588903329996,0.10300000000000001,12.4,0.0234,6.3
2017-09-24,2017,3,KC,LAC,47.5,0.591715976331361,25.25,0.18100000000000002,22.082808988800004,0.017,14.7956050955,0.09169999999999999,28.208678397364,0.0646,18.7,0.0362,7.8
2017-09-24,2017,3,LAC,KC,47.5,0.432900432900433,22.25,0.1074,18.943516512077,0.0224,16.0988176101,0.162,35.83414132104,0.0455,16.3,0.0158,5.9
2017-09-24,2017,3,MIA,NYJ,43.0,0.6896551724137929,24.25,0.1984,24.77280823332,0.0138,15.3869793103,0.125,36.8824273906,0.0179,10.499999999999998,0.1078,8.2
2017-09-24,2017,3,MIN,TB,41.0,0.510204081632653,20.5,0.1036,23.07210069447,0.0,9.042,0.061399999999999996,28.361151233839998,0.0238,12.6,0.0182,7.8
2017-09-24,2017,3,NE,HOU,44.5,0.9090909090909091,29.0,0.1266,28.54997650377,0.0596,18.9677692308,0.1254,40.81733064549999,0.0532,18.4,0.1254,8.4
2017-09-24,2017,3,NO,CAR,46.5,0.326797385620915,20.75,0.036500000000000005,26.3144659378,0.0204,17.034000000000002,0.11309999999999999,38.379121486529996,0.023,12.3,0.0027,5.1
2017-09-24,2017,3,NYG,PHI,42.0,0.327868852459016,18.5,0.019600000000000003,17.321459742379997,0.0034,12.3996393443,0.050300000000000004,37.081385698400005,0.0236,11.999999999999998,0.023,6.8
2017-09-24,2017,3,NYJ,MIA,43.0,0.33333333333333304,18.75,0.0276,19.96066476613,0.0067,12.2427906977,0.0632,29.043605096049998,0.003,10.87,0.0031,5.6
2017-09-24,2017,3,OAK,WAS,53.0,0.6493506493506489,28.25,0.07289999999999999,25.856075013093,0.1132,18.15,0.2025,40.89067642858,0.0572,11.9,0.0072,6.5
2017-09-24,2017,3,PHI,NYG,42.0,0.6993006993006989,23.5,0.05639999999999999,20.18438870304,0.0354,16.0651948052,0.0718,29.91939677829,0.1254,16.2,0.1476,8.4
