Player Name,Team,rush_att,rush_yds,rush_tds,rec_att,rec_yds,rec_tds,fumbles,fpts
Le'Veon Bell,PIT,19.5,88.3,0.7,4.5,37.5,0.2,0.1,21.7
Ezekiel Elliott,DAL,20.3,88.5,0.6,3.2,25.5,0.1,0.1,18.6
Kareem Hunt,KC,17.2,77.2,0.6,3.0,25.2,0.2,0.2,17.8
Melvin Gordon,LAC,17.8,72.5,0.5,3.7,30.7,0.1,0.2,17.3
Devonta Freeman,ATL,14.0,63.0,0.6,3.4,28.7,0.2,0.1,17.1
Todd Gurley,LAR,19.0,72.4,0.6,3.2,26.2,0.1,0.1,17.0
LeSean McCoy,BUF,16.8,76.2,0.5,3.5,25.9,0.1,0.1,17.0
Ty Montgomery,GB,15.5,69.9,0.5,3.3,26.0,0.1,0.1,16.4
Jay Ajayi,MIA,20.1,85.3,0.7,2.0,13.8,0.1,0.1,15.9
Carlos Hyde,SF,17.4,76.8,0.5,2.7,18.2,0.1,0.2,15.2
C.J. Anderson,DEN,17.2,73.2,0.5,2.4,19.8,0.1,0.1,14.9
Christian McCaffrey,CAR,10.7,45.3,0.3,3.8,35.5,0.2,0.2,14.5
Dalvin Cook,MIN,16.2,63.9,0.5,2.6,19.6,0.1,0.1,14.4
Leonard Fournette,JAC,16.7,65.8,0.4,2.5,19.8,0.1,0.1,13.6
Isaiah Crowell,CLE,14.7,62.0,0.4,2.3,20.0,0.1,0.1,13.3
Marshawn Lynch,OAK,14.5,62.3,0.5,1.8,13.7,0.1,0.1,13.1
Lamar Miller,HOU,15.1,60.6,0.3,2.5,19.1,0.1,0.1,12.8
Tarik Cohen,CHI,7.4,32.1,0.2,4.2,33.5,0.2,0.2,12.6
Javorius Allen,BAL,12.5,46.4,0.3,3.0,21.1,0.1,0.1,12.0
Ameer Abdullah,DET,12.4,55.2,0.3,2.2,16.8,0.1,0.1,11.7
Mark Ingram,NO,9.1,38.1,0.3,3.4,25.2,0.1,0.2,11.6
Frank Gore,IND,14.2,57.6,0.4,1.8,14.1,0.1,0.1,11.6
Tevin Coleman,ATL,8.4,36.2,0.3,2.6,24.5,0.2,0.1,11.6
Jonathan Stewart,CAR,14.2,60.2,0.5,1.4,11.2,0.1,0.2,11.4
Jordan Howard,CHI,13.1,56.2,0.4,1.8,14.1,0.1,0.1,11.3
Mike Gillislee,NE,14.1,58.1,0.7,0.8,6.4,0.0,0.1,11.2
Chris Thompson,WAS,4.7,23.9,0.2,3.6,30.1,0.2,0.1,11.1
Theo Riddick,DET,4.7,19.6,0.1,4.0,29.6,0.2,0.1,10.9
Jacquizz Rodgers,TB,16.2,64.2,0.3,1.7,10.4,0.0,0.1,10.8
Robert Kelley,WAS,13.5,59.5,0.4,1.3,9.3,0.0,0.1,10.6
James White,NE,4.5,17.6,0.1,3.8,31.4,0.2,0.1,10.5
Darren Sproles,PHI,7.0,28.7,0.2,3.4,26.9,0.1,0.1,10.4
Bilal Powell,NYJ,7.9,36.0,0.2,2.8,19.5,0.1,0.1,10.1
Matt Forte,NYJ,10.1,42.0,0.2,2.2,17.7,0.1,0.1,10.0
Duke Johnson,CLE,4.5,19.8,0.1,3.6,34.5,0.1,0.1,10.0
DeMarco Murray,TEN,11.9,45.6,0.3,2.1,13.9,0.1,0.1,10.0
Chris Carson,SEA,12.3,50.5,0.3,1.7,13.4,0.1,0.1,9.8
Joe Mixon,CIN,8.3,34.3,0.2,2.3,17.3,0.1,0.1,9.0
Giovani Bernard,CIN,7.0,28.6,0.2,2.4,22.0,0.1,0.1,8.7
Shane Vereen,NYG,4.4,18.1,0.1,3.3,26.3,0.1,0.2,8.4
Alvin Kamara,NO,4.2,15.8,0.1,3.3,25.1,0.1,0.1,8.2
Derrick Henry,TEN,10.6,43.5,0.3,1.3,9.7,0.0,0.1,8.2
Chris Johnson,ARI,11.5,44.4,0.3,1.0,6.6,0.0,0.1,8.0
Terrance West,BAL,9.2,35.2,0.3,1.6,11.4,0.0,0.1,7.9
Charles Sims,TB,5.8,20.5,0.1,2.8,22.4,0.1,0.2,7.6
Jalen Richard,OAK,4.9,24.4,0.2,1.7,14.5,0.1,0.1,7.1
Paul Perkins,NYG,9.0,34.7,0.2,1.5,11.7,0.0,0.1,6.9
LeGarrette Blount,PHI,8.7,33.9,0.3,0.9,5.8,0.0,0.1,6.9
Andre Ellington,ARI,3.1,11.0,0.1,2.7,22.0,0.1,0.1,6.8
Kerwynn Williams,ARI,6.8,27.2,0.3,1.2,9.1,0.0,0.1,6.4
Jerick McKinnon,MIN,5.1,18.2,0.1,2.0,14.7,0.1,0.1,6.4
Robert Turbin,IND,4.6,17.2,0.2,1.8,13.3,0.1,0.1,6.0
Jamaal Charles,DEN,7.1,32.0,0.2,1.2,9.0,0.0,0.3,5.9
DeAndre Washington,OAK,4.1,19.1,0.1,1.5,11.2,0.1,0.1,5.5
Orleans Darkwa,NYG,6.9,27.0,0.1,1.3,8.6,0.0,0.1,5.4
Matt Breida,SF,5.5,23.1,0.2,1.2,9.1,0.0,0.1,5.4
Adrian Peterson,NO,8.6,31.8,0.2,0.7,4.5,0.0,0.2,5.4
Chris Ivory,JAC,5.0,19.1,0.1,1.8,12.3,0.0,0.2,5.2
T.J. Yeldon,JAC,5.2,16.9,0.1,1.8,12.1,0.0,0.1,5.1
Samaje Perine,WAS,6.5,27.1,0.2,0.6,4.9,0.0,0.1,5.0
Jamaal Williams,GB,5.8,24.0,0.2,0.9,7.0,0.0,0.1,5.0
Jeremy Hill,CIN,5.7,23.1,0.2,0.8,6.1,0.0,0.1,4.9
C.J. Prosise,SEA,2.1,8.5,0.1,1.7,16.6,0.1,0.1,4.9
D'Onta Foreman,HOU,6.4,26.6,0.1,0.9,6.6,0.0,0.1,4.8
Wendell Smallwood,PHI,6.2,23.1,0.1,1.0,6.6,0.0,0.1,4.5
Mike Tolbert,BUF,5.5,20.9,0.2,0.8,5.8,0.0,0.1,4.5
Charcandrick West,KC,4.5,18.4,0.2,0.9,7.0,0.0,0.1,4.4
Branden Oliver,LAC,4.3,17.6,0.1,1.2,8.6,0.0,0.1,4.3
Thomas Rawls,SEA,5.5,21.1,0.1,0.7,5.2,0.0,0.1,4.0
Dion Lewis,NE,4.0,16.1,0.1,1.0,8.1,0.0,0.1,3.8
Tyler Ervin,HOU,1.0,3.7,0.0,1.8,13.7,0.0,0.1,3.6
Kyle Juszczyk,SF,0.7,2.2,0.0,1.5,11.1,0.1,0.0,3.3
Damien Williams,MIA,1.8,7.5,0.1,1.0,8.5,0.1,0.0,3.3
James Conner,PIT,3.6,13.8,0.2,0.4,3.3,0.0,0.0,3.1
