Player Name,Team,rec_att,rec_yds,rec_tds,fumbles,fpts
Travis Kelce,KC,7.0,90.1,0.8,0.1,20.5
Darren Waller,LV,6.7,80.1,0.6,0.1,18.4
George Kittle,SF,5.4,70.0,0.5,0.0,15.5
T.J. Hockenson,DET,5.1,56.8,0.5,0.0,13.7
Mark Andrews,BAL,4.6,56.5,0.5,0.0,13.0
Noah Fant,DEN,4.6,52.0,0.3,0.0,11.9
Logan Thomas,WAS,4.5,45.8,0.3,0.0,10.9
Kyle Pitts,ATL,4.4,49.7,0.2,0.0,10.7
Tyler Higbee,LAR,3.9,42.1,0.4,0.0,10.4
Jared Cook,LAC,3.5,43.6,0.3,0.0,9.4
Dallas Goedert,PHI,3.6,43.0,0.2,0.0,9.4
Austin Hooper,CLE,3.7,39.5,0.2,0.0,9.1
Dalton Schultz,DAL,3.6,36.9,0.3,0.0,8.9
Mike Gesicki,MIA,3.5,40.0,0.2,0.0,8.8
Hunter Henry,NE,3.6,40.1,0.2,0.0,8.7
Robert Tonyan,GB,3.2,36.1,0.3,0.0,8.5
Dawson Knox,BUF,3.2,37.0,0.3,0.0,8.5
Tyler Conklin,MIN,3.3,35.2,0.2,0.0,8.0
Jonnu Smith,NE,3.1,32.5,0.2,0.0,7.4
Cameron Brate,TB,3.1,30.9,0.2,0.0,7.2
Evan Engram,NYG,3.0,32.7,0.1,0.1,6.9
Zach Ertz,PHI,2.8,30.9,0.2,0.0,6.9
Gerald Everett,SEA,2.9,29.3,0.2,0.0,6.8
Cole Kmet,CHI,2.9,30.3,0.1,0.0,6.7
Anthony Firkser,TEN,2.6,30.3,0.1,0.0,6.4
Pat Freiermuth,PIT,2.7,28.1,0.1,0.0,6.3
Adam Trautman,NO,2.4,26.9,0.2,0.0,6.2
Jack Doyle,IND,2.6,28.1,0.1,0.0,6.2
Will Dissly,SEA,2.5,27.7,0.1,0.0,6.1
Blake Jarwin,DAL,2.4,25.2,0.1,0.0,5.7
C.J. Uzomah,CIN,2.3,23.8,0.1,0.0,5.6
Albert Okwuegbunam,DEN,2.3,24.2,0.1,0.0,5.5
O.J. Howard,TB,1.9,25.9,0.1,0.0,5.3
Maxx Williams,ARI,2.3,25.8,0.1,0.0,5.3
David Njoku,CLE,2.0,26.3,0.1,0.0,5.3
Jordan Akins,HOU,2.2,24.1,0.1,0.0,5.1
Hayden Hurst,ATL,2.0,20.5,0.1,0.0,4.7
Pharaoh Brown,HOU,1.8,21.8,0.1,0.0,4.5
Juwan Johnson,NO,1.8,21.1,0.1,0.0,4.4
Tommy Tremble,CAR,1.9,20.4,0.1,0.0,4.4
Dan Arnold,JAC,1.6,20.3,0.1,0.0,4.3
Harrison Bryant,CLE,1.7,19.7,0.1,0.1,4.2
Geoff Swaim,TEN,1.8,17.4,0.1,0.0,4.2
Eric Ebron,PIT,1.8,18.3,0.1,0.0,4.1
Ian Thomas,CAR,1.7,16.6,0.1,0.0,3.9
Tyler Kroft,NYJ,1.6,15.7,0.1,0.0,3.8
Ryan Griffin,NYJ,1.5,15.9,0.1,0.0,3.6
Mo Alie-Cox,IND,1.4,17.1,0.1,0.0,3.5
Kyle Rudolph,NYG,1.5,14.9,0.1,0.0,3.5
Donald Parham Jr.,LAC,1.3,15.1,0.1,0.0,3.3
Jacob Hollister,JAC,1.5,14.0,0.1,0.0,3.2
Jimmy Graham,CHI,1.1,13.4,0.1,0.0,2.9
Foster Moreau,LV,1.0,10.4,0.1,0.0,2.4
Durham Smythe,MIA,1.2,10.1,0.0,0.0,2.4
Tommy Hudson,TEN,0.9,10.3,0.1,0.0,2.2
Tommy Sweeney,BUF,0.9,9.7,0.0,0.0,2.2
Chris Manhertz,JAC,0.9,10.3,0.0,0.0,2.1
