Player Name,Team,rush_att,rush_yds,rush_tds,rec_att,rec_yds,rec_tds,fumbles,fpts
Alvin Kamara,NO,16.1,74.4,0.7,5.1,45.2,0.3,0.1,23.0
Derrick Henry,TEN,24.7,112.5,0.9,2.5,22.0,0.1,0.2,21.4
Austin Ekeler,LAC,12.4,58.4,0.4,5.2,45.7,0.4,0.1,20.3
Joe Mixon,CIN,21.0,89.5,0.7,3.1,23.6,0.1,0.1,19.3
Aaron Jones,GB,15.4,72.0,0.7,3.4,26.6,0.2,0.1,18.3
Dalvin Cook,MIN,16.9,75.3,0.6,3.3,27.5,0.1,0.1,17.9
Najee Harris,PIT,13.9,56.9,0.3,4.8,40.4,0.2,0.1,17.5
D'Andre Swift,DET,12.0,48.0,0.4,4.7,40.2,0.2,0.1,17.2
David Montgomery,CHI,17.4,71.4,0.6,2.8,24.1,0.1,0.1,16.5
Saquon Barkley,NYG,15.6,62.0,0.5,3.9,29.0,0.1,0.1,16.4
Nick Chubb,CLE,16.1,83.4,0.7,1.9,14.6,0.1,0.1,16.4
Jonathan Taylor,IND,16.3,73.9,0.6,2.6,21.0,0.1,0.1,15.9
James Robinson,JAC,15.5,65.6,0.3,3.8,27.3,0.1,0.1,15.4
Antonio Gibson,WAS,16.5,70.7,0.6,2.2,20.0,0.1,0.1,15.3
Ezekiel Elliott,DAL,15.9,65.0,0.6,2.7,21.0,0.1,0.1,15.2
Chris Carson,SEA,15.5,68.7,0.6,2.4,17.6,0.1,0.1,15.0
Miles Sanders,PHI,12.5,62.1,0.5,2.7,24.0,0.1,0.1,14.7
Chuba Hubbard,CAR,13.6,55.8,0.4,3.0,23.5,0.1,0.1,13.3
Chase Edmonds,ARI,8.8,37.3,0.2,4.2,32.3,0.2,0.1,13.3
Clyde Edwards-Helaire,KC,15.5,64.9,0.3,2.4,18.5,0.1,0.1,13.1
Mike Davis,ATL,13.0,50.6,0.3,3.7,23.5,0.1,0.1,13.1
Leonard Fournette,TB,12.2,47.0,0.3,3.6,24.8,0.1,0.1,13.0
Myles Gaskin,MIA,11.9,51.1,0.3,3.3,25.4,0.1,0.1,12.9
Melvin Gordon III,DEN,12.7,53.6,0.5,2.4,17.3,0.1,0.1,12.8
Kareem Hunt,CLE,9.2,41.4,0.3,3.1,25.0,0.2,0.1,12.6
Zack Moss,BUF,11.6,49.2,0.6,1.5,11.2,0.1,0.1,11.4
Cordarrelle Patterson,ATL,7.3,34.2,0.2,3.0,26.9,0.1,0.0,11.0
Nyheim Hines,IND,6.3,25.8,0.2,3.7,30.6,0.1,0.1,11.0
Kenyan Drake,LV,8.3,34.3,0.2,3.3,24.6,0.1,0.1,10.8
Darrell Henderson Jr.,LAR,11.1,51.5,0.3,1.7,14.7,0.1,0.0,10.7
Jamaal Williams,DET,10.2,39.6,0.2,2.9,21.0,0.1,0.0,10.5
Trey Sermon,SF,12.1,45.7,0.5,1.3,11.1,0.1,0.1,10.3
Devin Singletary,BUF,10.5,48.9,0.2,2.1,14.7,0.1,0.1,10.1
Damien Harris,NE,13.9,59.3,0.3,1.2,8.6,0.0,0.1,9.9
Michael Carter,NYJ,10.7,46.8,0.2,1.9,15.6,0.1,0.1,9.9
Tony Pollard,DAL,7.8,36.0,0.2,2.3,16.6,0.1,0.0,9.3
Javonte Williams,DEN,10.7,42.3,0.2,1.9,14.7,0.1,0.1,9.3
Sony Michel,LAR,11.1,46.8,0.4,1.1,7.9,0.1,0.1,9.0
Ty'Son Williams,BAL,9.8,42.6,0.2,2.0,13.4,0.1,0.1,9.0
J.D. McKissic,WAS,4.2,17.6,0.1,3.3,25.2,0.1,0.0,8.6
Josh Jacobs,LV,8.4,38.4,0.3,1.2,8.7,0.0,0.1,7.5
James Conner,ARI,9.6,38.7,0.3,1.2,7.0,0.0,0.1,7.3
Ty Johnson,NYJ,6.9,30.1,0.1,1.8,13.0,0.1,0.1,7.1
Kenneth Gainwell,PHI,5.2,22.0,0.1,2.1,17.3,0.1,0.0,7.0
Peyton Barber,LV,11.9,41.5,0.2,0.9,5.1,0.0,0.1,6.9
Ronald Jones II,TB,9.3,37.3,0.2,0.9,6.2,0.0,0.1,6.5
David Johnson,HOU,4.7,18.0,0.1,2.2,17.9,0.1,0.0,6.4
Mark Ingram II,HOU,9.3,38.2,0.2,1.0,6.1,0.0,0.1,6.3
Latavius Murray,BAL,8.8,33.9,0.2,0.8,4.9,0.0,0.0,5.9
Alexander Mattison,MIN,6.8,27.8,0.1,1.2,9.8,0.0,0.0,5.8
Kyle Juszczyk,SF,2.1,7.6,0.1,2.0,19.2,0.1,0.0,5.7
Damien Williams,CHI,4.2,15.7,0.1,1.8,13.0,0.1,0.0,5.5
Darrel Williams,KC,5.3,19.8,0.2,1.2,8.3,0.0,0.0,5.3
AJ Dillon,GB,6.6,29.1,0.1,1.0,7.3,0.0,0.0,5.3
Tony Jones Jr.,NO,5.4,22.6,0.1,1.2,9.3,0.0,0.0,5.2
Royce Freeman,CAR,5.8,21.4,0.1,1.4,8.5,0.0,0.0,5.2
Brandon Bolden,NE,2.9,10.9,0.1,1.8,14.1,0.0,0.0,5.2
J.J. Taylor,NE,3.6,14.2,0.1,1.6,10.4,0.0,0.0,4.7
Phillip Lindsay,HOU,5.8,23.2,0.1,1.0,6.2,0.0,0.0,4.6
Malcolm Brown,MIA,6.7,25.3,0.2,0.6,3.6,0.0,0.1,4.4
Justin Jackson,LAC,4.0,17.9,0.1,0.9,6.6,0.0,0.0,4.0
Jeremy McNichols,TEN,2.5,11.2,0.0,1.4,10.7,0.0,0.0,4.0
Salvon Ahmed,MIA,4.2,16.0,0.1,0.9,6.4,0.0,0.0,3.7
Larry Rountree III,LAC,4.3,17.6,0.1,0.8,5.5,0.0,0.0,3.7
Travis Homer,SEA,1.6,7.4,0.0,1.3,9.7,0.0,0.0,3.4
Samaje Perine,CIN,3.2,12.8,0.1,0.9,5.7,0.0,0.0,3.3
