Player Name,Team,rush_att,rush_yds,rush_tds,rec_att,rec_yds,rec_tds,fumbles,fpts
Derrick Henry,TEN,23.4,116.2,1,1.5,11.9,0.1,0.1,20.4
Austin Ekeler,LAC,13.3,62.4,0.3,5.4,47.8,0.3,0.1,19.4
Jonathan Taylor,IND,18.7,83.3,0.9,2.6,21.7,0.1,0.1,19.1
D'Andre Swift,DET,13.5,61.2,0.7,4,32.7,0.2,0.1,18.5
David Montgomery,CHI,17.8,74.9,0.7,2.8,23.9,0.1,0.1,17.2
Myles Gaskin,MIA,16,66.9,0.5,3.6,30,0.1,0.1,16.8
David Johnson,HOU,14.6,58.6,0.5,3.4,32.6,0.2,0.1,16.4
Nick Chubb,CLE,17.9,85.7,0.7,1.7,12.2,0.1,0.1,16.2
Melvin Gordon III,DEN,16.6,72.9,0.7,2.5,18.8,0.1,0.2,15.9
Chris Carson,SEA,15.8,68.1,0.5,2.8,20.3,0.2,0.1,15.6
Aaron Jones,GB,12.1,60.6,0.6,3.1,23.4,0.1,0.1,15.6
Ezekiel Elliott,DAL,16.6,68.9,0.5,2.8,21.1,0.1,0.1,15.2
Josh Jacobs,LV,17.2,71.3,0.6,2.2,16.7,0.1,0.1,15
Antonio Gibson,WAS,15.1,64.1,0.7,2.5,18.2,0.1,0.1,15
Jeff Wilson Jr.,SF,16,69.3,0.7,2.1,16.3,0.1,0.2,15
Alexander Mattison,MIN,14.2,66.2,0.6,2.2,16.2,0.1,0.1,14.2
Ronald Jones II,TB,14.7,61.8,0.6,2.1,15.9,0.1,0.1,13.7
J.D. McKissic,WAS,5.1,22.4,0.1,5,39.7,0.2,0,12.7
Ty Montgomery,NO,9.6,44,0.4,3.1,24.1,0.1,0.1,12.4
J.K. Dobbins,BAL,12,62.3,0.6,1.3,8.6,0,0.1,12.3
Malcolm Brown,LAR,11.8,47.1,0.6,2,14.5,0,0.1,12.1
Ty Johnson,NYJ,11,54,0.2,3,15.5,0.1,0.1,12
Nyheim Hines,IND,7.2,31.2,0.2,3.6,29,0.1,0,11.8
Kenyan Drake,ARI,15.4,63.6,0.4,1.7,12.5,0.1,0.1,11.8
Giovani Bernard,CIN,10.9,44.9,0.2,3.3,24.3,0.1,0.1,11.7
Dare Ogunbowale,JAC,11.6,46.3,0.2,2.8,23.4,0.1,0,11.4
Kareem Hunt,CLE,9,39.8,0.2,2.8,21.9,0.2,0,11.2
Boston Scott,PHI,10.6,45.4,0.2,2.5,20.5,0.1,0,10.6
