Player Name,Team,rec_att,rec_yds,rec_tds,fumbles,fpts
Darren Waller,LV,6.9,81.1,0.6,0.1,18.7
Mark Andrews,BAL,4.9,62.1,0.7,0.0,15.0
George Kittle,SF,5.4,69.1,0.5,0.0,15.0
Logan Thomas,WAS,5.0,52.0,0.5,0.0,13.3
T.J. Hockenson,DET,4.8,53.5,0.5,0.0,12.9
Mike Gesicki,MIA,4.2,49.2,0.4,0.0,11.7
Noah Fant,DEN,4.4,52.0,0.3,0.0,11.5
Jared Cook,NO,3.8,49.4,0.4,0.0,11.4
Irv Smith Jr.,MIN,3.6,41.7,0.5,0.0,10.7
Zach Ertz,PHI,4.2,45.7,0.3,0.0,10.7
Evan Engram,NYG,4.5,48.4,0.2,0.0,10.6
Hayden Hurst,ATL,4.0,43.9,0.4,0.0,10.5
Robert Tonyan,GB,3.5,39.4,0.5,0.0,10.4
Rob Gronkowski,TB,3.5,46.9,0.3,0.0,9.8
Austin Hooper,CLE,4.0,41.1,0.2,0.0,9.2
Jonnu Smith,TEN,3.5,39.8,0.3,0.0,9.1
Dalton Schultz,DAL,3.7,36.8,0.2,0.0,8.3
Jordan Akins,HOU,3.3,36.9,0.1,0.0,7.8
Tyler Eifert,JAC,3.2,35.0,0.1,0.0,7.5
Travis Kelce,KC,2.9,37.1,0.2,0.0,7.5
Tyler Higbee,LAR,3.0,34.9,0.1,0.0,7.4
Cole Kmet,CHI,3.0,31.6,0.1,0.0,7.0
Donald Parham Jr.,LAC,2.7,30.5,0.2,0.0,6.7
Dan Arnold,ARI,2.5,31.6,0.2,0.0,6.6
Dawson Knox,BUF,2.7,32.7,0.1,0.0,6.6
Jimmy Graham,CHI,2.6,29.6,0.2,0.0,6.5
Drew Sample,CIN,3.1,27.4,0.1,0.0,6.2
Trey Burton,IND,2.4,26.4,0.1,0.0,5.8
Gerald Everett,LAR,2.5,26.4,0.1,0.0,5.7
Jack Doyle,IND,2.2,24.3,0.1,0.0,5.4
Adam Trautman,NO,2.0,23.3,0.1,0.0,5.1
Jacob Hollister,SEA,2.3,21.7,0.1,0.0,5.1
Nick Keizer,KC,2.1,21.6,0.1,0.0,4.9
Stephen Anderson,LAC,2.0,22.8,0.1,0.0,4.8
Tyler Conklin,MIN,2.0,21.5,0.1,0.0,4.7
Chris Herndon IV,NYJ,1.9,21.9,0.1,0.0,4.7
James O'Shaughnessy,JAC,1.9,19.5,0.1,0.0,4.3
David Njoku,CLE,1.7,20.1,0.1,0.0,4.3
Cameron Brate,TB,1.7,18.1,0.1,0.0,4.2
Jordan Reed,SF,1.8,18.6,0.1,0.0,4.1
Anthony Firkser,TEN,1.7,19.1,0.1,0.0,4.1
Mo Alie-Cox,IND,1.5,20.0,0.1,0.0,4.0
Vance McDonald,PIT,1.8,18.1,0.1,0.0,4.0
Ian Thomas,CAR,1.9,16.7,0.1,0.0,4.0
Darren Fells,HOU,1.6,16.7,0.1,0.0,3.9
Will Dissly,SEA,1.5,17.4,0.1,0.0,3.9
Durham Smythe,MIA,1.8,16.3,0.1,0.0,3.9
Pharaoh Brown,HOU,1.5,16.8,0.1,0.0,3.6
Deon Yelder,KC,1.6,15.6,0.1,0.0,3.6
Garrett Griffin,NO,1.3,15.0,0.1,0.0,3.4
Kahale Warring,HOU,1.3,14.9,0.1,0.0,3.3
Greg Olsen,SEA,1.4,15.5,0.1,0.0,3.2
Geoff Swaim,TEN,1.6,14.0,0.0,0.0,3.2
Jason Witten,LV,1.4,12.3,0.1,0.0,3.0
Ricky Seals-Jones,KC,1.1,13.0,0.1,0.0,3.0
Adam Shaheen,MIA,1.2,11.8,0.1,0.0,2.7
Devin Asiasi,NE,1.2,12.2,0.1,0.0,2.7
Nick Vannett,DEN,1.2,11.6,0.0,0.0,2.7
Lee Smith,BUF,1.1,10.5,0.1,0.0,2.6
Ross Dwelley,SF,1.0,9.9,0.1,0.0,2.5
Kaden Smith,NYG,1.3,9.8,0.0,0.0,2.4
Maxx Williams,ARI,1.0,8.9,0.1,0.0,2.3
Caleb Wilson,PHI,0.9,9.2,0.1,0.0,2.2
Jason Croom,PHI,0.9,10.2,0.1,0.0,2.2
Eric Saubert,JAC,0.9,8.7,0.1,0.0,2.1
Marcedes Lewis,GB,0.8,9.1,0.1,0.0,2.0
Jesse James,DET,0.9,9.6,0.0,0.0,2.0
