Adrian Peterson,1.06
Alshon Jeffery,0.0001
Amari Cooper,1.05
Antonio Callaway,1.4
Austin Carr,1.2
Brandin Cooks,1.05
Cameron Meredith,0.00001
Carson Wentz,0.0001
Chris Godwin,1.001
Cooper Kupp,1.05
Curtis Samuel,0.0001
D.J. Moore,0.5
Damiere Byrd,0.0001
Dante Pettis,1.15
Darren Sproles,0.0001
David Njoku,1.15
Deandre Washington,0.0001
Dede Westbrook,1.1
Desean jackson,0.8
Devonta Freeman,0.0001
Donte Moncrief,0.9
Dwayne Harris,0.0001
Greg Olsen,0.0001
Ian Thomas,1.2
James White,1.075
Jamison Crowder,1.1
Jarius Wright,1.33
Jay Ajayi,1.15
Jermaine Gresham,0.0001
Jordan Reed,1.05
Josh Doctson,1.1
Josh Gordon,0.0001
Justin Hunter,0.0001
Keke Coutee,0.0001
Kenny Golladay,1.2
Legarrete Blount,0.0001
Leonard Fournette,0.00001
LeVeon Bell,0.0001
Marcus Mariota,0.02
Marquise Goodwin,0.0001
Mike Williams,1.1
Paul Richardson,0.5
Rashard Higgins,1.15
Rex Burkhead,0.0001
Robert Woods,1.05
Russell Gage ,0.0001
Sammie Coates,0.0001
Sony Michel,0.0001
T.J. Yeldon,1.2
Tevin Coleman,1.001
Torrey Smith,1.5
Travis Benjamin,0.0001
Trent Taylor,1.1
Tre'Quan Smith,0.5
Vernon Davis,2.1
Will Fuller,1.1
James Washington,1.6
