Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
1,Michael Thomas,NO,ATL,1,3,1.1,0.3,19.7,0.09
2,Chris Godwin,TB,ARI,1,5,2.7,0.9,15.5,0.81
3,Tyreek Hill,KC,TEN,1,6,3.2,1.0,15.2,1.0
4,Mike Evans,TB,ARI,2,15,4.3,1.4,14.4,0.98
5,Cooper Kupp,LAR,PIT,2,7,4.9,1.0,14.3,0.5
6,Julio Jones,ATL,NO,3,8,5.8,1.2,14.1,0.48
7,Davante Adams,GB,CAR,2,13,7.1,1.0,14.0,0.5
8,Amari Cooper,DAL,MIN,3,12,8.2,1.4,14.0,0.653333333333
9,Tyler Lockett,SEA,SF,6,12,9.7,1.1,13.7,0.201666666667
10,Keenan Allen,LAC,OAK,7,12,10.0,1.1,13.6,0.172857142857
11,Stefon Diggs,MIN,DAL,4,13,10.7,1.4,13.6,0.49
12,Allen Robinson,CHI,DET,10,15,12.7,0.9,13.4,0.081
13,Emmanuel Sanders,SF,SEA,12,23,15.0,2.0,13.3,0.333333333333
14,Odell Beckham Jr.,CLE,BUF,13,19,15.4,1.7,12.3,0.222307692308
15,John Brown,BUF,CLE,13,28,17.1,2.9,12.1,0.646923076923
16,Kenny Golladay,DET,CHI,7,39,17.2,8.3,13.3,9.84142857143
17,Mike Williams,LAC,OAK,12,31,18.3,2.5,11.8,0.520833333333
18,Christian Kirk,ARI,TB,12,39,19.2,2.6,11.8,0.563333333333
19,Golden Tate,NYG,NYJ,12,27,19.2,3.4,11.0,0.963333333333
20,D.J. Moore,CAR,GB,13,27,20.2,2.7,11.8,0.560769230769
21,JuJu Smith-Schuster,PIT,LAR,16,40,21.2,2.9,11.0,0.525625
22,Michael Gallup,DAL,MIN,12,26,21.3,1.8,10.8,0.27
23,Robert Woods,LAR,PIT,15,28,23.5,2.4,10.6,0.384
24,Calvin Ridley,ATL,NO,14,33,23.7,3.9,10.6,1.08642857143
25,Marvin Jones,DET,CHI,14,47,25.0,8.9,10.7,5.65785714286
26,Curtis Samuel,CAR,GB,22,34,27.2,2.6,10.3,0.307272727273
27,Tyrell Williams,OAK,LAC,18,34,27.3,3.1,10.4,0.533888888889
28,Sammy Watkins,KC,TEN,10,38,28.3,4.2,10.3,1.764
29,Zach Pascal,IND,MIA,12,34,28.9,3.2,10.2,0.853333333333
30,Devante Parker,MIA,IND,12,36,29.2,3.5,10.1,1.02083333333
31,Marquise Brown,BAL,CIN,14,37,29.2,3.0,10.1,0.642857142857
32,Jamison Crowder,NYJ,NYG,23,35,30.8,3.2,10.1,0.445217391304
33,Jarvis Landry,CLE,BUF,25,37,33.2,3.2,10.1,0.4096
34,Robby Anderson,NYJ,NYG,20,38,33.7,2.8,9.8,0.392
35,Tyler Boyd,CIN,BAL,26,40,34.2,3.6,9.8,0.498461538462
36,D.K. Metcalf,SEA,SF,23,43,34.6,2.7,9.9,0.316956521739
37,A.J. Brown,TEN,KC,24,44,34.7,4.1,9.7,0.700416666667
38,Larry Fitzgerald,ARI,TB,27,41,35.6,2.7,9.7,0.27
39,Josh Reynolds,LAR,PIT,35,57,41.0,2.9,9.5,0.240285714286
40,Diontae Johnson,PIT,LAR,36,51,41.4,2.1,9.5,0.1225
41,Darius Slayton,NYG,NYJ,35,69,42.2,3.0,9.2,0.257142857143
42,Cole Beasley,BUF,CLE,40,52,43.5,2.4,9.2,0.144
43,Deebo Samuel,SF,SEA,39,48,44.3,2.8,9.1,0.201025641026
44,Auden Tate,CIN,BAL,33,57,45.2,5.0,8.9,0.757575757576
45,Ted Ginn,NO,ATL,35,62,45.7,4.6,8.9,0.604571428571
46,Demaryius Thomas,NYJ,NYG,41,55,48.0,3.2,8.4,0.249756097561
47,Danny Amendola,DET,CHI,41,62,48.7,5.5,8.8,0.737804878049
48,Adam Humphries,TEN,KC,42,58,48.7,3.5,8.2,0.291666666667
