Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
56,Derek Carrier,OAK,LAC,45,60,54.7,3.7,2.1,0.304222222222
57,Ed Dickson,SEA,SF,25,55,43.2,7.5,2.0,2.25
58,Ian Thomas,CAR,GB,33,65,56.4,5.3,2.1,0.851212121212
59,Jace Sternberger,GB,CAR,42,63,57.3,2.5,1.9,0.14880952381
60,Durham Smythe,MIA,IND,45,63,58.1,4.3,1.9,0.410888888889
61,Drew Sample,CIN,BAL,51,70,59.6,4.4,1.9,0.379607843137
62,Kaden Smith,NYG,NYJ,52,61,55.5,3.7,1.7,0.263269230769
63,Blake Bell,KC,TEN,46,64,59.4,3.4,1.7,0.251304347826
64,MyCole Pruitt,TEN,KC,49,65,61.9,2.4,1.6,0.117551020408
65,Pharaoh Brown,CLE,BUF,50,67,62.4,4.9,1.7,0.4802
66,Jaeden Graham,ATL,NO,60,66,63.3,2.0,1.6,0.0666666666667
67,Chris Manhertz,CAR,GB,59,67,63.8,3.1,1.5,0.162881355932
68,Dalton Schultz,DAL,MIN,56,70,65.0,5.3,1.4,0.501607142857
69,Ben Braunecker,CHI,DET,59,66,61.7,3.1,1.3,0.162881355932
70,J.P. Holtz,CHI,DET,59,67,65.6,0.8,1.4,0.0108474576271
71,Tyler Conklin,MIN,DAL,63,69,66.6,2.2,1.3,0.0768253968254
72,Robert Tonyan,GB,CAR,65,68,66.5,1.1,1.3,0.0186153846154
73,Jordan Leggett,TB,ARI,67,69,68.0,1.0,1.0,0.0149253731343
