Date,Team,Opp,Total_Score,Win_Prob,Expected_Points,Year,Week,OwnPer_DST,Expected_Points_DST,OwnPer_RB,Expected_Points_RB,OwnPer_WR,Expected_Points_WR,OwnPer_TE,Expected_Points_TE,OwnPer_QB,Expected_Points_QB
2021-09-19,NO,CAR,45.0,0.6226415094339622,24.0,2021,2,0.071,6.6,0.1647,33.199999999999996,0.0425,23.12,0.0407,9.279999999999998,0.014199999999999999,21.5
2021-09-19,HOU,CLE,48.0,0.16666666666666666,17.25,2021,2,0.0078,4.8,0.014299999999999998,20.400000000000006,0.030499999999999996,31.400110000000005,0.015300000000000001,13.260000000000002,0.0062,16.700000000000006
2021-09-19,CIN,CHI,44.5,0.4761904761904762,21.25,2021,2,0.0288,5.7,0.1253,24.099999999999998,0.30560000000000004,46.40001000000001,0.0065,8.5,0.0328,19.4
2021-09-19,LV,PIT,46.5,0.3333333333333333,20.5,2021,2,0.0052,5.0,0.08170000000000001,16.400000000000002,0.035500000000000004,31.600000000000005,0.0575,21.3,0.0078,16.199999999999996
2021-09-19,BUF,MIA,48.0,0.6428571428571429,25.75,2021,2,0.0222,6.8,0.0352,18.400000000000002,0.27920000000000006,53.318500000000014,0.007299999999999999,6.9,0.0965,24.2
2021-09-19,LAR,IND,48.0,0.6774193548387096,26.0,2021,2,0.0138,7.5,0.1018,20.700000000000003,0.30450000000000005,49.9,0.1945,12.75,0.0353,19.700000000000003
2021-09-19,SF,PHI,49.0,0.6078431372549019,26.0,2021,2,0.013,6.9,0.08750000000000001,26.700000000000003,0.0913,38.73,0.0843,17.999999999999996,0.008,18.899999999999995
2021-09-19,DEN,JAC,45.0,0.7222222222222222,25.5,2021,2,0.034,7.6,0.0635,26.4,0.0963,34.10000000000001,0.1646,18.3,0.0353,18.7
2021-09-19,NE,NYJ,43.0,0.7142857142857143,24.5,2021,2,0.0465,7.6,0.14540000000000003,31.599999999999998,0.04,31.390000000000004,0.0187,18.055,0.0065,17.000000000000004
2021-09-19,MIN,ARI,51.0,0.37735849056603776,23.75,2021,2,0.0665,5.5,0.1282,27.8,0.0835,44.540000000000006,0.006699999999999999,9.950000000000001,0.018000000000000002,19.099999999999998
2021-09-19,ATL,TB,51.5,0.16666666666666666,19.5,2021,2,0.0078,5.1,0.0545,15.299999999999999,0.11209999999999999,41.49999999999999,0.0707,20.0,0.0158,17.3
2021-09-19,TEN,SEA,54.0,0.3076923076923077,23.75,2021,2,0.0205,5.4,0.044300000000000006,24.399999999999995,0.1375,44.79999999999999,0.0123,7.0507,0.0275,19.8
2021-09-19,DAL,LAC,55.0,0.425531914893617,26.0,2021,2,0.011,5.1,0.1758,24.299999999999994,0.43979999999999997,46.39000000000001,0.033,14.1,0.1522,22.400000000000002
2021-09-19,KC,BAL,53.5,0.6666666666666666,28.75,2021,2,,,,,,,,,,
2021-09-19,CAR,NO,45.0,0.425531914893617,21.0,2021,2,0.0255,6.4,0.1125,29.939999999999998,0.0525,38.9,0.006,9.80007,0.0112,17.4
2021-09-19,CLE,HOU,48.0,0.8823529411764706,30.75,2021,2,0.075,7.0,0.1705,35.39999999999999,0.09749999999999999,30.86,0.0186,15.754999999999999,0.04,19.400000000000002
2021-09-19,CHI,CIN,44.5,0.5652173913043478,23.25,2021,2,0.0592,6.2,0.1135,23.499999999999996,0.1262,38.950160000000004,0.049,13.6,0.0063999999999999994,17.000000000000004
2021-09-19,PIT,LV,46.5,0.7142857142857143,26.0,2021,2,0.1093,7.3,0.24539999999999998,22.2,0.1781,47.8,0.0083,10.58,0.0258,17.599999999999994
2021-09-19,MIA,BUF,48.0,0.4,22.25,2021,2,0.0288,6.2,0.045200000000000004,22.5,0.12999999999999998,35.48000000000001,0.008499999999999999,10.520000000000001,0.0135,18.6
2021-09-19,IND,LAR,48.0,0.3703703703703704,22.0,2021,2,0.027000000000000003,6.0,0.0519,32.15,0.0268,31.045810000000007,0.013199999999999998,13.660000000000004,0.0088,16.500000000000004
2021-09-19,PHI,SF,49.0,0.43478260869565216,23.0,2021,2,0.066,6.0,0.0275,24.7,0.0627,35.3,0.0397,16.6,0.0792,21.800000000000004
2021-09-19,JAC,DEN,45.0,0.3225806451612903,19.5,2021,2,0.0258,5.4,0.024,22.400000000000002,0.0781,41.99999999999999,0.0495,9.400120000000001,0.006999999999999999,17.499999999999996
2021-09-19,NYJ,NE,43.0,0.3333333333333333,18.5,2021,2,0.1098,5.5,0.015799999999999998,17.100000000000005,0.0743,35.69106000000001,0.006999999999999999,12.51,0.006,15.400000000000002
2021-09-19,ARI,MIN,51.0,0.6666666666666666,27.25,2021,2,0.0635,6.5,0.0962,23.299999999999994,0.1371,45.99999999999999,0.0021,8.200000000000001,0.0795,25.599999999999998
2021-09-19,TB,ATL,51.5,0.875,32.0,2021,2,0.0295,7.4,0.0475,25.900000000000002,0.29100000000000004,53.199999999999996,0.054200000000000005,16.400000000000002,0.097,23.3
2021-09-19,SEA,TEN,54.0,0.7333333333333333,30.25,2021,2,0.032,6.0,0.2298,26.400000000000006,0.1845,43.82027,0.0623,14.15,0.0723,25.1
2021-09-19,LAC,DAL,55.0,0.6226415094339622,29.0,2021,2,0.046,6.1,0.14200000000000002,29.100000000000005,0.317,46.53999999999999,0.1188,15.3,0.157,23.4
2021-09-19,BAL,KC,53.5,0.37735849056603776,24.75,2021,2,,,,,,,,,,
