Player Name,Team,rec_att,rec_yds,rec_tds,rush_att,rush_yds,rush_tds,fumbles,fpts
Davante Adams,GB,7.3,96.0,0.9,0.0,0.0,0.0,0.1,22.0
Tyreek Hill,KC,6.8,96.8,0.8,0.9,5.2,0.0,0.0,21.8
DeAndre Hopkins,ARI,7.2,91.0,0.8,0.0,0.3,0.0,0.1,20.7
Stefon Diggs,BUF,7.0,93.6,0.7,0.1,0.7,0.0,0.1,20.3
Calvin Ridley,ATL,6.5,90.6,0.6,0.2,0.9,0.0,0.1,19.4
Keenan Allen,LAC,7.0,82.6,0.6,0.1,1.0,0.0,0.1,19.0
A.J. Brown,TEN,5.8,85.3,0.7,0.1,0.9,0.0,0.0,18.8
D.K. Metcalf,SEA,5.7,86.2,0.8,0.0,0.3,0.0,0.1,18.7
Amari Cooper,DAL,6.4,84.6,0.6,0.2,0.8,0.0,0.1,18.2
Justin Jefferson,MIN,6.1,88.3,0.6,0.1,0.2,0.0,0.0,18.2
Tyler Lockett,SEA,5.9,74.9,0.7,0.2,0.5,0.0,0.0,17.5
Terry McLaurin,WAS,6.2,83.8,0.5,0.1,0.7,0.0,0.0,17.4
CeeDee Lamb,DAL,5.8,76.2,0.5,0.5,3.6,0.0,0.1,17.1
Diontae Johnson,PIT,6.3,70.5,0.6,0.3,1.6,0.0,0.1,16.8
Cooper Kupp,LAR,5.9,73.8,0.6,0.2,0.8,0.0,0.1,16.7
Allen Robinson II,CHI,6.0,73.4,0.5,0.0,0.0,0.0,0.0,16.4
Chris Godwin,TB,5.4,73.3,0.6,0.0,0.2,0.0,0.1,16.3
Deebo Samuel,SF,5.4,73.3,0.4,1.0,8.0,0.1,0.1,16.2
Adam Thielen,MIN,5.5,69.0,0.6,0.2,0.7,0.0,0.1,16.0
Jarvis Landry,CLE,5.4,68.2,0.5,0.5,2.5,0.0,0.1,15.9
Tee Higgins,CIN,5.3,72.6,0.5,0.2,1.0,0.0,0.1,15.7
Mike Evans,TB,4.6,69.2,0.6,0.0,0.0,0.0,0.0,15.3
Julio Jones,TEN,5.1,71.4,0.4,0.0,0.1,0.0,0.0,14.8
D.J. Moore,CAR,4.9,70.2,0.4,0.3,2.2,0.0,0.0,14.3
Brandin Cooks,HOU,5.0,70.7,0.4,0.1,0.6,0.0,0.0,14.2
Jakobi Meyers,NE,5.4,66.1,0.4,0.1,0.5,0.0,0.0,14.1
Ja'Marr Chase,CIN,4.7,64.0,0.5,0.2,0.9,0.0,0.0,14.0
Chase Claypool,PIT,4.4,59.9,0.5,0.6,2.9,0.1,0.0,14.0
Robert Woods,LAR,5.2,62.1,0.3,1.1,6.5,0.1,0.0,14.0
Antonio Brown,TB,4.6,61.6,0.5,0.3,1.7,0.0,0.0,14.0
Mike Williams,LAC,4.4,63.4,0.5,0.1,0.2,0.0,0.0,13.9
Laviska Shenault Jr.,JAC,5.2,55.6,0.4,1.2,6.4,0.0,0.0,13.8
Corey Davis,NYJ,4.6,64.3,0.5,0.0,0.4,0.0,0.0,13.8
Marquise Brown,BAL,4.5,59.6,0.5,0.1,0.7,0.0,0.0,13.8
Sterling Shepard,NYG,5.5,60.0,0.3,0.4,2.7,0.0,0.0,13.8
Marvin Jones Jr.,JAC,4.6,62.4,0.5,0.0,0.0,0.0,0.0,13.8
JuJu Smith-Schuster,PIT,5.4,61.0,0.4,0.0,0.0,0.0,0.1,13.7
DeVante Parker,MIA,4.9,63.6,0.4,0.0,0.0,0.0,0.0,13.7
DeVonta Smith,PHI,4.4,59.2,0.5,0.1,0.8,0.0,0.0,13.3
Cole Beasley,BUF,4.9,58.8,0.4,0.0,0.0,0.0,0.0,13.2
Robby Anderson,CAR,4.6,59.7,0.4,0.2,0.9,0.0,0.0,13.1
Tyler Boyd,CIN,5.2,59.6,0.3,0.2,1.2,0.0,0.1,12.9
Kenny Golladay,NYG,4.5,65.0,0.3,0.0,0.1,0.0,0.0,12.5
Courtland Sutton,DEN,4.2,61.9,0.3,0.1,0.7,0.0,0.0,12.4
Marquez Callaway,NO,4.2,54.2,0.4,0.1,0.8,0.0,0.0,12.0
Jaylen Waddle,MIA,4.3,57.0,0.3,0.2,1.2,0.0,0.0,11.8
D.J. Chark Jr.,JAC,4.3,57.9,0.3,0.0,0.3,0.0,0.0,11.8
Emmanuel Sanders,BUF,4.4,55.3,0.3,0.0,0.4,0.0,0.0,11.4
