John Ross,0
C.J. Uzomah,1.15
Dalvin Cook,0.0001
Latavius Murray,1.4
Jesse James,0.95
Corey Grant,1.25
T.J. Yeldon,1.00001
Saquon Barkley,1.05
Jarvis Landry,0.9
Tyler Boyd,1.05
A.J. Green,0.95
Ryan Switzer,0.7
James Washinton,1.15
Taywan Taylor,1.15
Devante Parker,0.0001
Evan Engram,0.0001
Greg Olsen,0.0001
A.J. Derby,0.0001
Giovani Bernard,0.0001
John Ross WR,0.0001
Randall Cobb,0.0001
Geronimo Allison,0.0001
Leonard Fournette,0.0001
Darren Sproles,0.0001
Greg Zuerlein,0.0001
Terrance Williams,0.0001
Marquise Goodwin,0.0001
corey clement,0.0001
Mark Walton,2.5
Joe Mixon,0.7
Kenyan Drake,1.1
Julio Jones,0.95
Calvin Ridley,0.85
Tevin Coleman,1.1
Devonta Freeman,1.1
Chris Herndon,1.1
Antonio Brown,0.95
Matt Breida,1.1
Alfred Morris,1.25
Jay Ajayi,1.18
Latavius Murray,1.05
