David Montgomery (15904893),0.3
Aaron Jones (15904879),0.5
Austin Ekeler (15904885),0.45
Ezekiel Elliott (15904891),0.25
James Robinson (15904881),0.35
J.D. McKissic (15904941),0.3
Jordan Akins (15905557),0.11
Ronald Jones II (15904907),0.4
Mike Davis (15904899),0.25
