Player Name,Team,rec_att,rec_yds,rec_tds,rush_att,rush_yds,rush_tds,fumbles,fpts
Tyreek Hill,KC,6.1,100.9,0.9,1.1,6.7,0.1,0.0,22.6
Adam Thielen,MIN,8.3,102.0,0.6,0.1,0.7,0.0,0.1,22.1
DeAndre Hopkins,HOU,7.0,99.5,0.8,0.1,0.5,0.0,0.1,21.4
Antonio Brown,PIT,7.1,91.4,0.8,0.0,0.0,0.0,0.0,20.9
Odell Beckham Jr.,NYG,7.0,93.8,0.7,0.4,1.7,0.0,0.1,20.4
Michael Thomas,NO,7.2,91.0,0.7,0.0,0.0,0.0,0.1,20.4
Davante Adams,GB,6.4,86.8,0.8,0.0,0.0,0.0,0.1,19.9
Julio Jones,ATL,6.6,93.3,0.5,0.1,0.7,0.0,0.1,19.0
Keenan Allen,LAC,6.7,86.3,0.6,0.5,3.3,0.0,0.1,19.0
Mike Evans,TB,6.1,92.0,0.6,0.0,0.0,0.0,0.1,19.0
JuJu Smith-Schuster,PIT,6.3,86.3,0.6,0.0,0.2,0.0,0.0,18.6
Brandin Cooks,LAR,5.6,86.1,0.6,0.5,3.2,0.0,0.0,18.5
Robert Woods,LAR,5.7,83.3,0.6,0.8,5.2,0.0,0.0,18.1
Kenny Golladay,DET,5.6,84.5,0.6,0.1,0.4,0.0,0.0,17.9
Stefon Diggs,MIN,6.3,75.0,0.6,0.6,2.8,0.0,0.0,17.4
Emmanuel Sanders,DEN,6.1,76.9,0.5,0.4,2.5,0.0,0.0,17.3
T.Y. Hilton,IND,5.1,74.6,0.6,0.0,0.0,0.0,0.1,16.2
Amari Cooper,DAL,5.4,74.1,0.6,0.1,0.2,0.0,0.0,16.1
Julian Edelman,NE,5.6,67.2,0.5,0.5,3.5,0.0,0.1,15.6
A.J. Green,CIN,5.1,72.0,0.4,0.0,0.0,0.0,0.1,14.5
D.J. Moore,CAR,5.0,64.4,0.4,0.7,6.2,0.0,0.1,14.4
Corey Davis,TEN,4.7,64.4,0.5,0.1,1.1,0.0,0.0,14.1
Tyler Boyd,CIN,4.6,60.8,0.5,0.1,0.8,0.0,0.0,13.6
Chris Godwin,TB,4.9,65.7,0.3,0.0,0.0,0.0,0.1,13.4
Tyler Lockett,SEA,3.8,55.5,0.6,0.4,3.1,0.0,0.0,13.2
Alshon Jeffery,PHI,4.2,56.6,0.5,0.0,0.0,0.0,0.0,13.0
Josh Gordon,NE,4.2,63.4,0.3,0.0,0.0,0.0,0.0,12.4
Allen Robinson,CHI,3.9,52.6,0.5,0.0,0.0,0.0,0.0,12.0
Jarvis Landry,CLE,5.0,56.6,0.2,0.0,0.0,0.0,0.1,11.9
Doug Baldwin,SEA,4.3,50.8,0.4,0.0,0.0,0.0,0.0,11.8
Adam Humphries,TB,4.8,55.5,0.2,0.1,0.6,0.0,0.0,11.8
