Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev
1,Christian McCaffrey,CAR,TB,1,4,1.1,0.3
2,Todd Gurley,LAR,DET,1,3,1.9,0.3
3,Saquon Barkley,NYG,CHI,2,9,3.5,1.1
4,Alvin Kamara,NO,DAL,3,8,4.8,1.1
5,Ezekiel Elliott,DAL,NO,3,9,5.2,0.8
6,Aaron Jones,GB,ARI,2,9,6.0,1.5
7,James Conner,PIT,LAC,3,12,6.9,1.9
8,Phillip Lindsay,DEN,CIN,4,13,7.7,1.5
9,David Johnson,ARI,GB,5,13,9.7,1.0
10,Spencer Ware,KC,OAK,5,53,10.2,2.7
11,Nick Chubb,CLE,HOU,8,16,12.2,2.1
12,Matt Breida,SF,SEA,10,19,12.8,1.5
13,Austin Ekeler,LAC,PIT,8,21,13.2,3.5
14,Joe Mixon,CIN,DEN,10,18,13.5,1.5
15,Lamar Miller,HOU,CLE,10,23,15.6,2.9
16,Tarik Cohen,CHI,NYG,8,30,16.9,3.2
17,Gus Edwards,BAL,ATL,11,33,17.6,4.1
18,James White,NE,MIN,11,25,17.9,2.7
19,Chris Carson,SEA,SF,12,25,18.5,2.2
20,Sony Michel,NE,MIN,13,30,19.5,2.6
21,Dalvin Cook,MIN,NE,12,36,20.2,2.7
22,Dion Lewis,TEN,NYJ,15,33,22.9,2.8
23,Mark Ingram,NO,DAL,18,28,23.1,2.0
24,Marlon Mack,IND,JAC,17,34,24.4,3.2
25,LeSean McCoy,BUF,MIA,18,33,24.6,2.9
26,Josh Adams,PHI,WAS,16,34,26.4,3.3
27,Theo Riddick,DET,LAR,20,32,26.7,2.1
28,T.J. Yeldon,JAC,IND,22,40,27.9,2.9
29,Tevin Coleman,ATL,BAL,18,37,28.4,3.1
30,Carlos Hyde,JAC,IND,24,38,30.2,3.1
31,Kenyan Drake,MIA,BUF,19,37,30.5,2.6
32,Duke Johnson,CLE,HOU,28,43,33.1,2.5
33,Adrian Peterson,WAS,PHI,26,44,33.2,3.2
34,Jalen Richard,OAK,KC,26,39,33.3,2.2
35,Frank Gore,MIA,BUF,25,42,35.5,2.3
36,Jordan Howard,CHI,NYG,29,46,36.2,3.5
37,Doug Martin,OAK,KC,22,44,37.2,2.9
38,Peyton Barber,TB,CAR,33,45,37.5,2.6
39,Elijah McGuire,NYJ,TEN,38,44,40.4,1.3
40,Nyheim Hines,IND,JAC,34,45,40.8,1.9
41,Chris Thompson,WAS,PHI,29,57,40.0,8.7
42,Derrick Henry,TEN,NYJ,31,49,43.4,3.5
43,Isaiah Crowell,NYJ,TEN,39,48,44.5,1.9
44,Royce Freeman,DEN,CIN,36,53,44.7,3.2
45,LeGarrette Blount,DET,LAR,30,49,45.2,3.1
46,Justin Jackson,LAC,PIT,33,58,45.6,4.6
47,Ty Montgomery,BAL,ATL,37,54,45.8,4.8
48,Ito Smith,ATL,BAL,43,57,48.1,3.8
49,Mike Davis,SEA,SF,41,60,48.1,3.7
50,Giovani Bernard,CIN,DEN,46,58,51.7,2.5
51,Corey Clement,PHI,WAS,46,57,52.1,2.6
52,Rashaad Penny,SEA,SF,37,60,51.8,4.0
53,Latavius Murray,MIN,NE,46,63,52.0,2.5
54,Kapri Bibbs,WAS,PHI,40,85,52.7,6.8
55,Jacquizz Rodgers,TB,CAR,43,61,56.8,1.6
56,Kyle Juszczyk,SF,SEA,43,61,53.9,2.6
57,Alfred Blue,HOU,CLE,48,64,58.6,3.5
58,Rex Burkhead,NE,MIN,44,78,58.8,6.4
59,Jordan Wilkins,IND,JAC,53,71,60.1,4.0
60,Jamaal Williams,GB,ARI,50,69,63.1,3.0
61,Chris Ivory,BUF,MIA,52,68,62.0,2.7
62,DeAndre Washington,OAK,KC,54,71,60.1,2.8
63,Malcolm Brown,LAR,DET,63,71,66.4,1.7
64,Damien Williams,KC,OAK,35,92,57.5,7.4
65,Wendell Smallwood,PHI,WAS,53,105,66.7,6.2
66,Devontae Booker,DEN,CIN,62,72,65.4,2.5
67,Javorius Allen,BAL,ATL,58,86,67.0,4.4
68,Wayne Gallman,NYG,CHI,57,81,67.7,2.2
69,Zach Zenner,DET,LAR,57,76,66.8,4.2
70,Chase Edmonds,ARI,GB,62,74,69.9,2.1
71,Rod Smith,DAL,NO,62,82,74.8,1.9
72,Jaylen Samuels,PIT,LAC,65,94,72.5,4.2
73,Kenneth Dixon,BAL,ATL,54,107,69.9,12.5
74,Taquan Mizzell,CHI,NYG,61,90,77.1,4.2
75,Marcus Murphy,BUF,MIA,69,87,76.7,3.1
76,Jeffery Wilson,SF,SEA,69,91,80.1,6.4
77,Trenton Cannon,NYJ,TEN,74,85,79.1,3.2
78,Darren Sproles,PHI,WAS,45,83,68.6,9.1
79,Ronald Jones II,TB,CAR,64,90,81.0,5.5
80,Kalen Ballage,MIA,BUF,72,89,80.3,3.3
81,Matthew Dayes,SF,SEA,67,99,71.2,0.9
82,Anthony Sherman,KC,OAK,69,93,76.8,3.0
83,Ameer Abdullah,MIN,NE,76,111,81.5,3.3
84,Cameron Artis-Payne,CAR,TB,79,97,85.1,3.5
85,Alex Armah,CAR,TB,60,89,81.8,3.6
86,James Develin,NE,MIN,58,89,78.9,5.1
87,Detrez Newsome,LAC,PIT,79,95,86.8,3.6
88,CJ Ham,MIN,NE,78,94,88.9,3.7
89,Elijhaa Penny,NYG,CHI,81,99,91.6,4.5
90,Andy Janovich,DEN,CIN,77,94,87.8,3.0
91,Zach Line,NO,DAL,69,93,85.6,2.7
92,Tommy Bohanon,JAC,IND,62,96,89.6,6.6
93,Rhett Ellison,NYG,CHI,44,54,48.2,3.5
94,Cordarrelle Patterson,NE,MIN,59,94,79.4,10.9
95,Byron Marshall,WAS,PHI,59,79,73.0,4.2
96,Keith Smith,OAK,KC,75,96,88.2,3.7
97,Alfred Morris,SF,SEA,75,102,92.6,4.0
98,Mark Walton,CIN,DEN,94,115,96.3,2.3
99,Stevan Ridley,PIT,LAC,90,102,95.9,2.7
100,Darrel Williams,KC,OAK,66,114,89.7,10.5
101,Patrick DiMarco,BUF,MIA,77,98,89.2,4.4
102,Benny Cunningham,CHI,NYG,84,88,85.8,1.5
103,Roosevelt Nix,PIT,LAC,87,100,95.3,1.9
104,Tre Madden,SEA,SF,91,113,94.0,2.3
105,Jamize Olawale,DAL,NO,95,100,97.0,2.2
106,D'Onta Foreman,HOU,CLE,93,97,95.0,2.0
107,Dontrell Hilliard,CLE,HOU,98,103,101.5,2.1
108,Dwayne Washington,NO,DAL,98,101,99.5,1.5
