Player Name,Team,rec_att,rec_yds,rec_tds,fumbles,fpts
Travis Kelce,KC,6.1,81.0,0.7,0.1,14.9
Zach Ertz,PHI,6.4,69.3,0.6,0.1,13.3
George Kittle,SF,5.8,72.2,0.5,0.1,12.7
Hunter Henry,LAC,5.0,61.8,0.5,0.0,11.8
Mark Andrews,BAL,4.3,55.1,0.5,0.0,10.7
Darren Waller,OAK,6.1,64.6,0.2,0.1,10.7
Jack Doyle,IND,5.6,51.2,0.4,0.1,10.2
Jared Cook,NO,4.3,52.0,0.4,0.0,10.0
Greg Olsen,CAR,4.2,49.9,0.4,0.0,9.4
Ryan Griffin,NYJ,3.6,38.8,0.4,0.0,8.1
Jason Witten,DAL,3.7,36.2,0.3,0.1,7.4
Dallas Goedert,PHI,3.8,38.9,0.3,0.1,7.1
Mike Gesicki,MIA,4.1,44.2,0.1,0.1,7.0
Jacob Hollister,SEA,3.8,37.6,0.2,0.0,7.0
Tyler Higbee,LAR,3.9,39.5,0.2,0.0,6.8
Darren Fells,HOU,2.7,30.3,0.3,0.0,6.4
Noah Fant,DEN,3.4,40.2,0.1,0.1,6.3
Vance McDonald,PIT,3.5,31.9,0.1,0.0,5.7
Kyle Rudolph,MIN,3.1,29.0,0.2,0.0,5.6
Jimmy Graham,GB,2.8,32.4,0.2,0.0,5.5
Jonnu Smith,TEN,3.0,33.7,0.1,0.0,5.5
Jaeden Graham,ATL,2.7,32.3,0.1,0.0,5.2
Tyler Eifert,CIN,2.8,28.5,0.1,0.0,5.1
Cameron Brate,TB,2.8,29.0,0.1,0.0,5.0
Dawson Knox,BUF,2.7,30.3,0.1,0.0,4.8
Irv Smith Jr.,MIN,2.6,26.1,0.1,0.0,4.5
Kaden Smith,NYG,2.6,26.1,0.1,0.0,4.5
T.J. Hockenson,DET,2.5,27.3,0.1,0.0,4.3
O.J. Howard,TB,1.9,28.3,0.1,0.1,4.3
Benjamin Watson,NE,2.1,24.4,0.1,0.0,3.9
Blake Jarwin,DAL,1.8,20.7,0.1,0.0,3.9
Nick O'Leary,JAC,2.0,20.7,0.1,0.0,3.7
Jordan Akins,HOU,1.9,23.1,0.1,0.0,3.6
Nick Boyle,BAL,2.1,20.2,0.1,0.0,3.5
David Njoku,CLE,1.6,18.2,0.1,0.0,3.3
C.J. Uzomah,CIN,1.7,18.0,0.1,0.0,3.3
Foster Moreau,OAK,1.8,17.8,0.1,0.0,3.2
Jeremy Sprinkle,WAS,1.9,17.6,0.1,0.0,3.1
Mo Alie-Cox,IND,1.5,16.3,0.1,0.0,2.9
Hayden Hurst,BAL,1.6,17.5,0.1,0.0,2.9
Jesper Horsted,CHI,1.6,16.7,0.1,0.0,2.9
Anthony Firkser,TEN,1.4,16.5,0.1,0.0,2.8
Charles Clay,ARI,1.5,15.8,0.1,0.0,2.6
Josh Hill,NO,1.5,14.2,0.1,0.0,2.6
Maxx Williams,ARI,1.5,13.8,0.1,0.0,2.4
Demetrius Harris,CLE,1.4,13.4,0.1,0.0,2.4
Matt LaCosse,NE,1.2,13.2,0.1,0.0,2.4
Tyler Kroft,BUF,1.3,14.5,0.0,0.0,2.3
Ricky Seals-Jones,CLE,1.1,13.2,0.1,0.0,2.3
Scott Simonson,NYG,1.2,12.9,0.1,0.0,2.3
Ben Koyack,JAC,1.3,13.2,0.0,0.0,2.3
J.P. Holtz,CHI,1.2,13.1,0.0,0.0,2.2
Logan Thomas,DET,1.2,11.6,0.0,0.0,2.0
Marcedes Lewis,GB,1.0,11.2,0.1,0.0,1.9
Jesse James,DET,1.2,11.0,0.0,0.0,1.9
Clive Walford,MIA,1.0,10.6,0.0,0.0,1.8
Geoff Swaim,JAC,1.1,7.9,0.1,0.0,1.8
Ross Dwelley,SF,1.1,10.3,0.0,0.0,1.8
Hale Hentges,WAS,1.0,11.3,0.0,0.0,1.8
Johnny Mundt,LAR,0.9,9.9,0.0,0.0,1.7
Jeff Heuerman,DEN,1.0,10.2,0.0,0.0,1.7
Nick Vannett,PIT,1.0,9.3,0.0,0.0,1.6
Durham Smythe,MIA,0.9,10.1,0.0,0.0,1.6
Ian Thomas,CAR,0.8,8.4,0.1,0.0,1.5
MyCole Pruitt,TEN,0.8,9.2,0.0,0.0,1.5
Derek Carrier,OAK,0.9,8.8,0.0,0.0,1.4
Jace Sternberger,GB,0.7,7.6,0.1,0.0,1.4
Luke Willson,SEA,0.8,8.0,0.0,0.0,1.4
Deon Yelder,KC,0.7,8.0,0.0,0.0,1.4
Carson Meier,ATL,0.9,9.5,0.0,0.0,1.4
Ben Braunecker,CHI,0.8,8.7,0.0,0.0,1.3
