Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
1,Christian McCaffrey,CAR,WAS,1,1,1.0,0.0,21.4,0.0
2,Dalvin Cook,MIN,SEA,2,5,2.4,0.8,19.6,0.32
3,Ezekiel Elliott,DAL,BUF,2,4,3.0,0.6,18.3,0.18
4,Alvin Kamara,NO,ATL,2,6,3.9,0.6,16.5,0.18
5,Saquon Barkley,NYG,GB,4,11,6.1,1.6,16.3,0.64
6,Derrick Henry,TEN,IND,4,15,6.5,2.0,16.2,1.0
7,Le'Veon Bell,NYJ,CIN,3,15,7.0,1.3,15.5,0.563333333333
8,Aaron Jones,GB,NYG,5,11,8.8,1.1,15.3,0.242
9,Josh Jacobs,OAK,KC,6,13,8.9,1.6,15.2,0.426666666667
10,Leonard Fournette,JAC,TB,6,23,9.0,1.9,14.7,0.601666666667
11,Nick Chubb,CLE,PIT,6,14,10.3,1.1,14.4,0.201666666667
12,Melvin Gordon,LAC,DEN,8,15,12.5,1.2,14.3,0.18
13,Todd Gurley,LAR,ARI,8,17,12.6,1.5,14.0,0.28125
14,Mark Ingram,BAL,SF,12,19,14.8,1.5,13.8,0.1875
15,Miles Sanders,PHI,MIA,10,22,15.3,1.9,12.9,0.361
16,Phillip Lindsay,DEN,LAC,11,18,15.9,1.6,12.5,0.232727272727
17,Jonathan Williams,IND,TEN,15,27,17.3,2.1,12.3,0.294
18,Chris Carson,SEA,MIN,14,40,17.8,1.7,12.2,0.206428571429
19,Joe Mixon,CIN,NYJ,15,36,19.9,2.3,12.0,0.352666666667
20,Devin Singletary,BUF,DAL,17,28,20.9,1.9,11.6,0.212352941176
21,Ronald Jones II,TB,JAC,9,27,22.0,2.3,11.5,0.587777777778
22,David Montgomery,CHI,DET,17,27,22.0,1.8,11.0,0.190588235294
23,Austin Ekeler,LAC,DEN,15,28,22.2,1.7,10.9,0.192666666667
24,Tevin Coleman,SF,BAL,18,41,24.4,3.8,10.9,0.802222222222
25,Kenyan Drake,ARI,LAR,13,29,25.1,1.6,10.8,0.196923076923
26,Sony Michel,NE,HOU,18,35,27.0,2.5,10.7,0.347222222222
27,Benny Snell Jr.,PIT,CLE,20,34,27.7,2.0,10.5,0.2
28,Devonta Freeman,ATL,NO,21,81,31.3,12.9,9.6,7.92428571429
29,LeSean McCoy,KC,OAK,13,41,31.3,4.9,10.4,1.84692307692
30,Kareem Hunt,CLE,PIT,22,37,31.5,2.3,9.7,0.240454545455
31,Jamaal Williams,GB,NYG,26,38,31.5,3.5,9.7,0.471153846154
32,Tarik Cohen,CHI,DET,25,38,32.1,2.5,9.1,0.25
33,Bo Scarbrough,DET,CHI,19,37,32.6,2.5,8.8,0.328947368421
34,James White,NE,HOU,29,38,32.6,2.0,9.1,0.137931034483
35,Carlos Hyde,HOU,NE,20,38,32.7,2.7,8.6,0.3645
36,Latavius Murray,NO,ATL,29,61,35.2,2.8,8.5,0.270344827586
37,Derrius Guice,WAS,CAR,28,42,36.4,2.6,8.1,0.241428571429
38,Darrel Williams,KC,OAK,20,47,36.6,5.1,8.5,1.3005
39,Rashaad Penny,SEA,MIN,31,48,37.9,2.8,7.8,0.252903225806
40,Royce Freeman,DEN,LAC,35,48,40.0,1.8,7.7,0.0925714285714
41,Duke Johnson,HOU,NE,38,51,41.4,2.3,7.5,0.139210526316
42,Jaylen Samuels,PIT,CLE,37,49,41.6,1.8,7.4,0.0875675675676
43,Adrian Peterson,WAS,CAR,41,50,43.2,2.1,7.2,0.10756097561
44,Nyheim Hines,IND,TEN,40,57,45.0,2.2,7.2,0.121
45,David Johnson,ARI,LAR,38,68,45.3,4.7,7.1,0.581315789474
46,Kalen Ballage,MIA,PHI,32,57,46.1,2.1,6.9,0.1378125
47,Raheem Mostert,SF,BAL,39,62,46.9,3.2,6.7,0.262564102564
48,Jay Ajayi,PHI,MIA,38,63,48.1,4.6,6.4,0.556842105263
49,Peyton Barber,TB,JAC,43,56,49.2,2.2,6.3,0.112558139535
50,Rex Burkhead,NE,HOU,40,55,50.6,2.1,6.0,0.11025
51,Frank Gore,BUF,DAL,46,59,51.5,2.8,5.4,0.170434782609
52,J.D. McKissic,DET,CHI,43,56,52.7,2.5,5.4,0.145348837209
53,Patrick Laird,MIA,PHI,45,58,52.9,2.5,5.3,0.138888888889
54,Giovani Bernard,CIN,NYJ,48,58,53.8,2.0,5.0,0.0833333333333
55,Gus Edwards,BAL,SF,45,68,56.3,4.1,4.9,0.373555555556
56,Jalen Richard,OAK,KC,49,66,57.0,4.1,4.8,0.34306122449
57,Alexander Mattison,MIN,SEA,42,65,58.1,3.0,4.6,0.214285714286
58,Brian Hill,ATL,NO,49,72,58.3,5.6,4.4,0.64
59,Tony Pollard,DAL,BUF,48,70,59.4,4.3,4.3,0.385208333333
60,Qadree Ollison,ATL,NO,49,73,63.1,5.6,4.2,0.64
61,Dion Lewis,TEN,IND,52,68,60.7,2.9,4.1,0.161730769231
62,Chase Edmonds,ARI,LAR,43,65,60.9,2.8,4.1,0.182325581395
63,Jordan Wilkins,IND,TEN,48,71,64.1,3.5,3.9,0.255208333333
64,Bilal Powell,NYJ,CIN,57,74,64.9,4.7,3.9,0.387543859649
65,Ty Johnson,DET,CHI,58,73,66.2,3.1,3.7,0.165689655172
66,Malcolm Brown,LAR,ARI,57,74,67.5,3.7,3.6,0.240175438596
67,Dare Ogunbowale,TB,JAC,62,72,68.8,2.3,3.5,0.0853225806452
68,DeAndre Washington,OAK,KC,60,73,66.8,3.1,3.5,0.160166666667
69,Boston Scott,PHI,MIA,59,79,68.7,5.0,3.5,0.423728813559
70,Jeff Wilson,SF,BAL,61,83,69.5,5.0,3.5,0.409836065574
71,Justice Hill,BAL,SF,65,81,74.6,3.7,3.4,0.210615384615
72,Myles Gaskin,MIA,PHI,58,80,70.3,4.1,3.3,0.289827586207
73,Chris Thompson,WAS,CAR,39,95,70.2,11.1,3.2,3.15923076923
74,Darrell Henderson,LAR,ARI,59,82,75.3,5.2,3.2,0.458305084746
75,Wayne Gallman,NYG,GB,72,81,75.3,2.2,3.1,0.0672222222222
76,Ty Montgomery,NYJ,CIN,63,80,76.5,1.7,3.0,0.045873015873
77,Ryquell Armstead,JAC,TB,70,85,75.3,4.0,2.9,0.228571428571
78,Kerrith Whyte,PIT,CLE,65,94,73.1,7.6,2.5,0.888615384615
79,Trey Edmunds,PIT,CLE,70,93,80.4,5.3,2.2,0.401285714286
80,Wendell Smallwood,WAS,CAR,67,95,78.8,6.7,2.5,0.67
81,Brandon Bolden,NE,HOU,72,85,80.9,1.9,2.1,0.0501388888889
82,Kyle Juszczyk,SF,BAL,72,91,82.5,4.4,2.0,0.268888888889
83,Reggie Bonnafon,CAR,WAS,76,88,82.5,3.2,1.8,0.134736842105
84,Kenjon Barner,ATL,NO,77,90,84.3,4.1,1.8,0.218311688312
85,Alex Armah,CAR,WAS,80,94,85.6,3.1,1.7,0.120125
86,Ameer Abdullah,MIN,SEA,73,92,87.0,2.4,1.7,0.078904109589
87,Devontae Booker,DEN,LAC,84,92,88.2,2.2,1.5,0.057619047619
88,Darwin Thompson,KC,OAK,65,96,84.6,8.8,1.5,1.19138461538
89,Josh Adams,NYJ,CIN,83,98,89.0,5.2,1.4,0.32578313253
90,Dontrell Hilliard,CLE,PIT,85,94,88.1,2.4,1.4,0.0677647058824
91,CJ Ham,MIN,SEA,79,98,88.5,7.2,1.4,0.656202531646
92,Ryan Nall,CHI,DET,82,101,92.8,3.6,1.4,0.158048780488
93,T.J. Logan,TB,JAC,88,100,92.1,3.7,1.2,0.155568181818
94,Elijhaa Penny,NYG,GB,89,97,93.1,2.7,1.1,0.0819101123596
95,Patrick DiMarco,BUF,DAL,83,98,91.7,4.0,1.2,0.192771084337
96,Alec Ingold,OAK,KC,91,97,93.9,1.6,1.1,0.0281318681319
97,Dan Vitale,GB,NYG,87,103,93.7,4.5,1.0,0.23275862069
98,Derek Watt,LAC,DEN,91,99,97.2,1.5,1.0,0.0247252747253
99,Anthony Sherman,KC,OAK,86,103,97.0,6.5,0.9,0.491279069767
100,Justin Jackson,LAC,DEN,84,108,97.3,10.0,0.8,1.19047619048
101,Troymaine Pope,LAC,DEN,84,110,98.0,10.7,0.8,1.36297619048
102,C.J. Prosise,SEA,MIN,97,102,99.3,2.1,0.7,0.0454639175258
103,Dwayne Washington,NO,ATL,96,104,101.3,3.8,0.6,0.150416666667
104,Damien Harris,NE,HOU,99,107,102.3,3.4,0.6,0.116767676768
105,Travis Homer,SEA,MIN,101,105,103.7,1.9,0.4,0.0357425742574
106,D'Ernest Johnson,CLE,PIT,103,106,104.7,1.2,0.3,0.0139805825243
107,Jamize Olawale,DAL,BUF,102,104,103.0,1.0,0.3,0.00980392156863
108,Mike Davis,CAR,WAS,101,108,104.5,3.5,0.3,0.121287128713
109,Keith Smith,ATL,NO,106,107,106.5,0.5,0.2,0.00235849056604
110,Mike Boone,MIN,SEA,107,111,109.0,2.0,0.2,0.0373831775701
