Player Name,Team,rush_att,rush_yds,rush_tds,rec_att,rec_yds,rec_tds,fumbles,fpts
Alvin Kamara,NO,12.5,58.7,0.6,6.0,50.2,0.2,0.1,21.6
Aaron Jones,GB,14.9,72.8,0.8,3.6,30.4,0.2,0.1,20.0
Dalvin Cook,MIN,19.0,90.2,0.8,3.2,27.3,0.1,0.1,19.8
James Robinson,JAC,18.0,79.2,0.6,3.0,24.3,0.1,0.1,17.6
Mike Davis,CAR,13.8,52.5,0.5,4.5,30.5,0.1,0.1,16.4
Derrick Henry,TEN,20.2,89.9,0.8,1.4,11.8,0.0,0.1,16.4
James Conner,PIT,16.7,72.9,0.7,2.5,19.0,0.1,0.1,16.2
Miles Sanders,PHI,14.1,67.6,0.5,3.1,27.6,0.1,0.1,16.1
Josh Jacobs,LV,18.2,75.2,0.6,2.3,15.9,0.1,0.1,15.4
Nick Chubb,CLE,16.8,84.4,0.6,1.6,10.8,0.0,0.1,14.9
D'Andre Swift,DET,10.8,46.8,0.5,3.3,28.1,0.2,0.1,14.7
Duke Johnson Jr.,HOU,12.1,51.6,0.4,3.4,30.1,0.1,0.2,14.4
Chase Edmonds,ARI,11.0,46.6,0.5,3.2,25.7,0.2,0.1,14.1
Giovani Bernard,CIN,13.6,52.0,0.3,3.5,27.9,0.1,0.1,13.7
Kareem Hunt,CLE,12.3,56.4,0.3,2.7,22.7,0.2,0.1,13.5
Antonio Gibson,WAS,13.3,49.7,0.5,2.7,22.1,0.1,0.1,13.2
Jerick McKinnon,SF,11.6,47.0,0.3,3.1,25.0,0.1,0.1,12.7
Leonard Fournette,TB,12.6,48.4,0.3,3.2,23.1,0.1,0.1,12.5
Melvin Gordon III,DEN,12.1,48.1,0.3,2.6,19.4,0.1,0.1,11.6
Ronald Jones II,TB,11.8,49.9,0.4,2.3,15.3,0.0,0.1,11.2
J.D. McKissic,WAS,4.7,21.0,0.1,4.3,34.9,0.1,0.1,11.0
Darrell Henderson,LAR,10.4,50.3,0.3,2.0,18.0,0.1,0.0,11.0
Jonathan Taylor,IND,10.8,46.5,0.3,2.2,18.8,0.1,0.1,10.8
Wayne Gallman,NYG,11.0,46.1,0.3,2.2,14.8,0.0,0.1,10.2
Zack Moss,BUF,10.5,42.8,0.4,1.6,12.5,0.1,0.1,9.8
DeeJay Dallas,SEA,10.2,41.5,0.2,2.3,15.6,0.1,0.1,9.7
J.K. Dobbins,BAL,9.4,42.1,0.2,2.2,15.2,0.1,0.1,9.3
James White,NE,2.8,9.9,0.0,4.1,33.3,0.1,0.0,9.3
Jamaal Williams,GB,8.5,32.5,0.1,2.5,19.0,0.1,0.0,9.0
Cordarrelle Patterson,CHI,4.8,21.8,0.1,2.9,26.7,0.1,0.0,8.9
Devin Singletary,BUF,8.5,37.5,0.1,2.2,16.9,0.1,0.1,8.6
Kenyan Drake,ARI,9.3,45.5,0.3,1.2,7.9,0.0,0.1,8.6
Nyheim Hines,IND,3.6,14.8,0.1,3.3,26.9,0.1,0.1,8.6
Joshua Kelley,LAC,9.0,39.0,0.1,2.1,14.7,0.0,0.1,8.3
Damien Harris,NE,10.8,48.8,0.3,0.8,5.8,0.0,0.1,8.1
Kalen Ballage,LAC,9.3,34.1,0.3,1.8,12.7,0.0,0.1,8.1
Rex Burkhead,NE,6.9,27.2,0.1,2.3,19.7,0.1,0.1,8.1
Phillip Lindsay,DEN,10.3,44.0,0.2,1.4,8.5,0.0,0.0,7.8
Latavius Murray,NO,9.3,37.9,0.2,1.6,10.4,0.0,0.0,7.8
Ryan Nall,CHI,7.4,33.2,0.1,1.9,14.0,0.1,0.1,7.7
Malcolm Brown,LAR,8.2,33.0,0.2,1.7,11.4,0.0,0.1,7.6
Travis Homer,SEA,7.3,27.6,0.1,2.2,14.9,0.1,0.1,7.5
JaMycal Hasty,SF,8.7,31.2,0.2,2.0,11.6,0.0,0.1,7.2
Salvon Ahmed,MIA,7.9,37.8,0.2,1.2,8.7,0.0,0.1,7.2
Jordan Wilkins,IND,9.1,41.3,0.2,0.8,5.4,0.0,0.1,6.6
Adrian Peterson,DET,10.0,36.0,0.2,1.2,7.9,0.0,0.1,6.6
Mark Ingram II,BAL,7.9,32.2,0.2,1.0,7.1,0.0,0.1,6.1
Troymaine Pope,LAC,5.7,21.7,0.1,1.7,12.6,0.1,0.0,5.8
Boston Scott,PHI,6.1,21.3,0.1,1.6,11.9,0.0,0.1,5.7
Gus Edwards,BAL,8.8,40.1,0.2,0.6,3.0,0.0,0.1,5.7
Darrynton Evans,TEN,4.6,18.2,0.1,1.5,13.3,0.1,0.1,5.7
Jordan Howard,MIA,9.3,31.0,0.3,0.5,2.5,0.0,0.1,5.4
Chris Thompson,JAC,2.0,7.6,0.0,2.2,18.1,0.1,0.0,5.2
Devontae Booker,LV,6.0,25.9,0.1,1.1,7.9,0.0,0.0,5.1
Alexander Mattison,MIN,6.5,28.4,0.1,1.0,6.2,0.0,0.0,5.0
Cam Akers,LAR,6.3,25.1,0.1,0.7,5.2,0.0,0.0,4.5
Jalen Richard,LV,2.4,10.6,0.0,1.8,12.6,0.0,0.0,4.5
Samaje Perine,CIN,6.7,22.3,0.1,0.9,5.3,0.0,0.1,4.3
Dion Lewis,NYG,2.4,8.6,0.0,1.8,11.9,0.1,0.0,4.2
Kerryon Johnson,DET,3.3,13.5,0.1,1.3,8.8,0.1,0.0,4.1
