Dak Prescott,1
DaVante Parker,0
Stefon Diggs,0
Sam Bradford,0
Adam Thielen,1.05
Kyle Rudolph,1.05
Jerick McKinnon,1.05
Jarvis Landry,1.05
Kenny Stills,1.05
Tyreek Hill,0.95
Julio Jones,1.05
Mohamed Sanu,0
Taylor Gabriel,1.05
Javorius Allen,1.05
Alex Collins,1.05
Terrance West,0
Rob Kelley,0
Samaje Perine,1.1
Bilal Powell,0
Elijah McGuire,1.05
Pierre Garcon,1
Atlanta Falcons,1.05
Tampa Bay Buccaneers ,1.03
Ty Montgomery,1.05
Aaron Jones,0.9
Jeremy Maclin,0
Mike Wallace,1.03
Michael Campanaro,1.05
Brashad Perriman,1.05
Willie Snead,0.9
Kenny Golladay,0
Marvin Jones,1.05
Marquise Goodwin,1.05
Tevin Coleman,1.05
