Name_ID,ID,Pos
Jaguars  (9538423),9538423,DST
Cardinals  (9538459),9538459,DST
Steelers  (9537998),9537998,DST
Broncos  (9538648),9538648,DST
Bengals  (9538067),9538067,DST
Vikings  (9538292),9538292,DST
Patriots  (9538325),9538325,DST
Eagles  (9538519),9538519,DST
Buccaneers  (9538613),9538613,DST
Giants  (9538581),9538581,DST
Texans  (9538198),9538198,DST
Titans  (9538229),9538229,DST
Falcons  (9537934),9537934,DST
49ers  (9538490),9538490,DST
Ravens  (9538029),9538029,DST
Chargers  (9538549),9538549,DST
Jets  (9538391),9538391,DST
Lions  (9538258),9538258,DST
Rams  (9538167),9538167,DST
Cowboys  (9538135),9538135,DST
Raiders  (9538676),9538676,DST
Browns  (9538103),9538103,DST
Bills  (9537968),9537968,DST
Panthers  (9538355),9538355,DST
Tom Brady (9538293),9538293,QB
Matt Ryan (9537904),9537904,QB
Dak Prescott (9538104),9538104,QB
Philip Rivers (9538520),9538520,QB
Marcus Mariota (9538199),9538199,QB
Matthew Stafford (9538230),9538230,QB
Carson Wentz (9538491),9538491,QB
Trevor Siemian (9538615),9538615,QB
Andy Dalton (9538031),9538031,QB
Jameis Winston (9538583),9538583,QB
Tyrod Taylor (9537935),9537935,QB
Carson Palmer (9538424),9538424,QB
Ben Roethlisberger (9537969),9537969,QB
Cam Newton (9538326),9538326,QB
Eli Manning (9538550),9538550,QB
Deshaun Watson (9538168),9538168,QB
Jared Goff (9538136),9538136,QB
Case Keenum (9538260),9538260,QB
Blake Bortles (9538392),9538392,QB
Derek Carr (9538649),9538649,QB
DeShone Kizer (9538068),9538068,QB
Brian Hoyer (9538460),9538460,QB
Joe Flacco (9537999),9537999,QB
Josh McCown (9538356),9538356,QB
Le'Veon Bell (9537972),9537972,RB
Antonio Brown (9537980),9537980,WR
Odell Beckham Jr. (9538563),9538563,WR
Ezekiel Elliott (9538107),9538107,RB
Todd Gurley II (9538141),9538141,RB
Julio Jones (9537916),9537916,WR
A.J. Green (9538041),9538041,WR
LeSean McCoy (9537938),9537938,RB
Devonta Freeman (9537906),9537906,RB
Leonard Fournette (9538395),9538395,RB
Mike Evans (9538593),9538593,WR
DeAndre Hopkins (9538182),9538182,WR
Dalvin Cook (9538262),9538262,RB
Keenan Allen (9538531),9538531,WR
Rob Gronkowski (9538319),9538319,TE
Melvin Gordon (9538523),9538523,RB
Brandin Cooks (9538309),9538309,WR
Larry Fitzgerald (9538441),9538441,WR
Christian McCaffrey (9538331),9538331,RB
Dez Bryant (9538117),9538117,WR
Stefon Diggs (9538272),9538272,WR
Golden Tate (9538242),9538242,WR
Demaryius Thomas (9538628),9538628,WR
Emmanuel Sanders (9538630),9538630,WR
Alshon Jeffery (9538501),9538501,WR
C.J. Anderson (9538618),9538618,RB
Amari Cooper (9538662),9538662,WR
Zach Ertz (9538513),9538513,TE
Sammy Watkins (9538149),9538149,WR
Joe Mixon (9538035),9538035,RB
Bilal Powell (9538361),9538361,RB
Adam Thielen (9538274),9538274,WR
Lamar Miller (9538170),9538170,RB
Carlos Hyde (9538462),9538462,RB
Rishard Matthews (9538211),9538211,WR
Javorius Allen (9538003),9538003,RB
Chris Hogan (9538311),9538311,WR
DeSean Jackson (9538595),9538595,WR
Pierre Garcon (9538470),9538470,WR
Duke Johnson Jr. (9538073),9538073,RB
DeMarco Murray (9538201),9538201,RB
Martavis Bryant (9537982),9537982,WR
Mike Gillislee (9538295),9538295,RB
Marqise Lee (9538407),9538407,WR
Theo Riddick (9538232),9538232,RB
Kelvin Benjamin (9538339),9538339,WR
Sterling Shepard (9538567),9538567,WR
Delanie Walker (9538221),9538221,TE
Jared Cook (9538670),9538670,TE
Tevin Coleman (9537908),9537908,RB
Tyrell Williams (9538533),9538533,WR
Charles Clay (9537960),9537960,TE
Marshawn Lynch (9538652),9538652,RB
Ameer Abdullah (9538234),9538234,RB
Jeremy Maclin (9538009),9538009,WR
Isaiah Crowell (9538071),9538071,RB
James White (9538297),9538297,RB
Kyle Rudolph (9538284),9538284,TE
Devin Funchess (9538341),9538341,WR
Jason Witten (9538129),9538129,TE
Allen Hurns (9538405),9538405,WR
Eric Decker (9538213),9538213,WR
Mohamed Sanu (9537918),9537918,WR
Jordan Matthews (9537950),9537950,WR
Brandon Marshall (9538565),9538565,WR
Jacquizz Rodgers (9538585),9538585,RB
Jonathan Stewart (9538333),9538333,RB
Seth Roberts (9538664),9538664,WR
Derrick Henry (9538203),9538203,RB
Austin Seferian-Jenkins (9538381),9538381,TE
Benjamin Watson (9538023),9538023,TE
Eric Ebron (9538252),9538252,TE
Wendell Smallwood (9538497),9538497,RB
Evan Engram (9538573),9538573,TE
Andre Ellington (9538435),9538435,RB
Danny Amendola (9538313),9538313,WR
Shane Vereen (9538553),9538553,RB
Cooper Kupp (9538151),9538151,WR
Jermaine Kearse (9538369),9538369,WR
Travis Benjamin (9538537),9538537,WR
Marvin Jones Jr. (9538246),9538246,WR
J.J. Nelson (9538443),9538443,WR
Kenny Britt (9538085),9538085,WR
Jaron Brown (9538447),9538447,WR
Rashard Higgins (9538089),9538089,WR
Cameron Brate (9538603),9538603,TE
Robert Woods (9538155),9538155,WR
Taylor Gabriel (9537920),9537920,WR
John Brown (9538445),9538445,WR
Kenny Golladay (9538244),9538244,WR
LeGarrette Blount (9538495),9538495,RB
Marquise Goodwin (9538472),9538472,WR
Ryan Griffin (9538194),9538194,TE
Giovani Bernard (9538037),9538037,RB
Robby Anderson (9538373),9538373,WR
Nelson Agholor (9538503),9538503,WR
Hunter Henry (9538541),9538541,TE
Will Fuller V (9538184),9538184,WR
Mike Wallace (9538011),9538011,WR
Torrey Smith (9538505),9538505,WR
Jesse James (9537992),9537992,TE
Jamaal Charles (9538620),9538620,RB
Terrance West (9538005),9538005,RB
David Njoku (9538097),9538097,TE
Cole Beasley (9538119),9538119,WR
Brandon LaFell (9538043),9538043,WR
Chris Johnson (9538431),9538431,RB
Jermaine Gresham (9538453),9538453,TE
Terrance Williams (9538121),9538121,WR
D'Onta Foreman (9538172),9538172,RB
Seth DeValve (9538099),9538099,TE
Jeremy Kerley (9538371),9538371,WR
Matt Breida (9538464),9538464,RB
JuJu Smith-Schuster (9537990),9537990,WR
Adam Humphries (9538597),9538597,WR
Austin Hooper (9537928),9537928,TE
Paul Perkins (9538555),9538555,RB
Zay Jones (9537952),9537952,WR
Antonio Gates (9538543),9538543,TE
Bruce Ellington (9538186),9538186,WR
Chris Ivory (9538399),9538399,RB
Tyler Kroft (9538061),9538061,TE
Russell Shepard (9538343),9538343,WR
Jalen Richard (9538654),9538654,RB
DeAndre Washington (9538656),9538656,RB
Orleans Darkwa (9538557),9538557,RB
Ed Dickson (9538351),9538351,TE
Charles Sims (9538589),9538589,RB
Jonnu Smith (9538223),9538223,TE
Bennie Fowler (9538632),9538632,WR
Tyler Ervin (9538180),9538180,RB
C.J. Uzomah (9538063),9538063,TE
Breshad Perriman (9538019),9538019,WR
Marcedes Lewis (9538417),9538417,TE
Ricardo Louis (9538095),9538095,WR
Brice Butler (9538123),9538123,WR
Andre Holmes (9537958),9537958,WR
Branden Oliver (9538525),9538525,RB
George Kittle (9538488),9538488,TE
Alex Collins (9538007),9538007,RB
Eli Rogers (9537984),9537984,WR
Elijah McGuire (9538363),9538363,RB
Gerald Everett (9538165),9538165,TE
Tyler Boyd (9538045),9538045,WR
Trent Taylor (9538476),9538476,WR
Taywan Taylor (9538217),9538217,WR
Dion Lewis (9538301),9538301,RB
Keelan Cole (9538415),9538415,WR
TJ Jones (9538250),9538250,WR
Tyler Higbee (9538161),9538161,TE
O.J. Howard (9538605),9538605,TE
Chris Godwin (9538601),9538601,WR
Cordarrelle Patterson (9538666),9538666,WR
Virgil Green (9538642),9538642,TE
Kyle Juszczyk (9538466),9538466,RB
Mike Tolbert (9537940),9537940,RB
Nick Boyle (9538025),9538025,TE
Jeremy Hill (9538039),9538039,RB
Tavon Austin (9538153),9538153,WR
Stephen Anderson (9538196),9538196,TE
Dwayne Allen (9538321),9538321,TE
