Entry ID,Contest Name,Contest ID,Entry Fee,QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions,,,,,,,,
1315342114,NFL $150K First Down,65642951,$1 ,Patrick Mahomes (11744151),Saquon Barkley (11744219),Alvin Kamara (11744223),Davante Adams (11744449),Jehu Chesson (11744641),Alshon Jeffery (11744485),Dallas Goedert (11744943),Robert Foster (11744599),49ers (11744986),,RB,Melvin Gordon III (11744225),Melvin Gordon III,11744225,RB/FLEX,8000,CIN@LAC 12/09/2018 04:05PM ET,LAC,26.35
1315342115,NFL $150K First Down,65642951,$1 ,Patrick Mahomes (11744151),Saquon Barkley (11744219),Alvin Kamara (11744223),Davante Adams (11744449),Jehu Chesson (11744641),Alshon Jeffery (11744485),Dallas Goedert (11744943),Robert Foster (11744599),49ers (11744986),,WR,Julio Jones (11744457),Julio Jones,11744457,WR/FLEX,7900,ATL@GB 12/09/2018 01:00PM ET,ATL,21.62
1315342116,NFL $150K First Down,65642951,$1 ,Patrick Mahomes (11744151),Saquon Barkley (11744219),Alvin Kamara (11744223),Davante Adams (11744449),Jehu Chesson (11744641),Alshon Jeffery (11744485),Dallas Goedert (11744943),Robert Foster (11744599),49ers (11744986),,WR,DeAndre Hopkins (11744459),DeAndre Hopkins,11744459,WR/FLEX,7800,IND@HOU 12/09/2018 01:00PM ET,HOU,20.73
1315342117,NFL $150K First Down,65642951,$1 ,Patrick Mahomes (11744151),Saquon Barkley (11744219),Alvin Kamara (11744223),Davante Adams (11744449),Jehu Chesson (11744641),Alshon Jeffery (11744485),Dallas Goedert (11744943),Robert Foster (11744599),49ers (11744986),,RB,James Conner (11744227),James Conner,11744227,RB/FLEX,7600,PIT@OAK 12/09/2018 04:25PM ET,PIT,23.72
1315342118,NFL $150K First Down,65642951,$1 ,Patrick Mahomes (11744151),Saquon Barkley (11744219),Alvin Kamara (11744223),Davante Adams (11744449),Jehu Chesson (11744641),Alshon Jeffery (11744485),Dallas Goedert (11744943),Robert Foster (11744599),49ers (11744986),,WR,Mike Evans (11744461),Mike Evans,11744461,WR/FLEX,7500,NO@TB 12/09/2018 01:00PM ET,TB,19.26
1311844512,NFL $3M Roman Fantasy Football Millionaire [$1M to 1st],65642952,$20 ,Patrick Mahomes (11744151),Jaylen Samuels (11744295),Chris Thompson (11744249),Tyreek Hill (11744455),Demarcus Robinson (11744673),Willie Snead IV (11744569),Travis Kelce (11744781),Christian McCaffrey (11744217),Panthers (11744979),,WR,Keenan Allen (11744463),Keenan Allen,11744463,WR/FLEX,7400,CIN@LAC 12/09/2018 04:05PM ET,LAC,19.18
1315342119,NFL $3M Roman Fantasy Football Millionaire [$1M to 1st],65642952,$20 ,Patrick Mahomes (11744151),Saquon Barkley (11744219),Alvin Kamara (11744223),Davante Adams (11744449),Jehu Chesson (11744641),Alshon Jeffery (11744485),Dallas Goedert (11744943),Robert Foster (11744599),49ers (11744986),,RB,Aaron Jones (11744229),Aaron Jones,11744229,RB/FLEX,7200,ATL@GB 12/09/2018 01:00PM ET,GB,15.5
1315342120,NFL $3M Roman Fantasy Football Millionaire [$1M to 1st],65642952,$20 ,Patrick Mahomes (11744151),Saquon Barkley (11744219),Alvin Kamara (11744223),Davante Adams (11744449),Jehu Chesson (11744641),Alshon Jeffery (11744485),Dallas Goedert (11744943),Robert Foster (11744599),49ers (11744986),,WR,Julian Edelman (11744465),Julian Edelman,11744465,WR/FLEX,7100,NE@MIA 12/09/2018 01:00PM ET,NE,16.82
1315342121,NFL $3M Roman Fantasy Football Millionaire [$1M to 1st],65642952,$20 ,Patrick Mahomes (11744151),Saquon Barkley (11744219),Alvin Kamara (11744223),Davante Adams (11744449),Jehu Chesson (11744641),Alshon Jeffery (11744485),Dallas Goedert (11744943),Robert Foster (11744599),49ers (11744986),,QB,Patrick Mahomes (11744151),Patrick Mahomes,11744151,QB,7000,BAL@KC 12/09/2018 01:00PM ET,KC,30.98
1315342122,NFL $3M Roman Fantasy Football Millionaire [$1M to 1st],65642952,$20 ,Patrick Mahomes (11744151),Saquon Barkley (11744219),Alvin Kamara (11744223),Davante Adams (11744449),Jehu Chesson (11744641),Alshon Jeffery (11744485),Dallas Goedert (11744943),Robert Foster (11744599),49ers (11744986),,WR,A.J. Green (11744467),A.J. Green,11744467,WR/FLEX,7000,CIN@LAC 12/09/2018 04:05PM ET,CIN,17.38
1315342123,NFL $3M Roman Fantasy Football Millionaire [$1M to 1st],65642952,$20 ,Patrick Mahomes (11744151),Saquon Barkley (11744219),Alvin Kamara (11744223),Davante Adams (11744449),Jehu Chesson (11744641),Alshon Jeffery (11744485),Dallas Goedert (11744943),Robert Foster (11744599),49ers (11744986),,QB,Ben Roethlisberger (11744152),Ben Roethlisberger,11744152,QB,6800,PIT@OAK 12/09/2018 04:25PM ET,PIT,25.18
1315342124,NFL $3M Roman Fantasy Football Millionaire [$1M to 1st],65642952,$20 ,Patrick Mahomes (11744151),Saquon Barkley (11744219),Alvin Kamara (11744223),Davante Adams (11744449),Jehu Chesson (11744641),Alshon Jeffery (11744485),Dallas Goedert (11744943),Robert Foster (11744599),49ers (11744986),,TE,Travis Kelce (11744781),Travis Kelce,11744781,TE/FLEX,6700,BAL@KC 12/09/2018 01:00PM ET,KC,21.27
1315342125,NFL $3M Roman Fantasy Football Millionaire [$1M to 1st],65642952,$20 ,Patrick Mahomes (11744151),Saquon Barkley (11744219),Alvin Kamara (11744223),Davante Adams (11744449),Jehu Chesson (11744641),Alshon Jeffery (11744485),Dallas Goedert (11744943),Robert Foster (11744599),49ers (11744986),,RB,Nick Chubb (11744231),Nick Chubb,11744231,RB/FLEX,6700,CAR@CLE 12/09/2018 01:00PM ET,CLE,12.89
1315342126,NFL $3M Roman Fantasy Football Millionaire [$1M to 1st],65642952,$20 ,Patrick Mahomes (11744151),Saquon Barkley (11744219),Alvin Kamara (11744223),Davante Adams (11744449),Jehu Chesson (11744641),Alshon Jeffery (11744485),Dallas Goedert (11744943),Robert Foster (11744599),49ers (11744986),,QB,Drew Brees (11744153),Drew Brees,11744153,QB,6600,NO@TB 12/09/2018 01:00PM ET,NO,23.85
1315342127,NFL $3M Roman Fantasy Football Millionaire [$1M to 1st],65642952,$20 ,Patrick Mahomes (11744151),Saquon Barkley (11744219),Alvin Kamara (11744223),Davante Adams (11744449),Jehu Chesson (11744641),Alshon Jeffery (11744485),Dallas Goedert (11744943),Robert Foster (11744599),49ers (11744986),,RB,James White (11744233),James White,11744233,RB/FLEX,6600,NE@MIA 12/09/2018 01:00PM ET,NE,19.4
1315342128,NFL $3M Roman Fantasy Football Millionaire [$1M to 1st],65642952,$20 ,Patrick Mahomes (11744151),Saquon Barkley (11744219),Alvin Kamara (11744223),Davante Adams (11744449),Jehu Chesson (11744641),Alshon Jeffery (11744485),Dallas Goedert (11744943),Robert Foster (11744599),49ers (11744986),,WR,Amari Cooper (11744469),Amari Cooper,11744469,WR/FLEX,6600,PHI@DAL 12/09/2018 04:25PM ET,DAL,14.13
1315342129,NFL $3M Roman Fantasy Football Millionaire [$1M to 1st],65642952,$20 ,Patrick Mahomes (11744151),Saquon Barkley (11744219),Alvin Kamara (11744223),Davante Adams (11744449),Jehu Chesson (11744641),Alshon Jeffery (11744485),Dallas Goedert (11744943),Robert Foster (11744599),49ers (11744986),,QB,Philip Rivers (11744154),Philip Rivers,11744154,QB,6500,CIN@LAC 12/09/2018 04:05PM ET,LAC,21.8
1315342130,NFL $3M Roman Fantasy Football Millionaire [$1M to 1st],65642952,$20 ,Patrick Mahomes (11744151),Saquon Barkley (11744219),Alvin Kamara (11744223),Davante Adams (11744449),Jehu Chesson (11744641),Alshon Jeffery (11744485),Dallas Goedert (11744943),Robert Foster (11744599),49ers (11744986),,RB,David Johnson (11744235),David Johnson,11744235,RB/FLEX,6500,DET@ARI 12/09/2018 04:25PM ET,ARI,16.08
1315342131,NFL $3M Roman Fantasy Football Millionaire [$1M to 1st],65642952,$20 ,Patrick Mahomes (11744151),Saquon Barkley (11744219),Alvin Kamara (11744223),Davante Adams (11744449),Jehu Chesson (11744641),Alshon Jeffery (11744485),Dallas Goedert (11744943),Robert Foster (11744599),49ers (11744986),,RB,Joe Mixon (11744237),Joe Mixon,11744237,RB/FLEX,6400,CIN@LAC 12/09/2018 04:05PM ET,CIN,17.31
1315342132,NFL $3M Roman Fantasy Football Millionaire [$1M to 1st],65642952,$20 ,Patrick Mahomes (11744151),Saquon Barkley (11744219),Alvin Kamara (11744223),Davante Adams (11744449),Jehu Chesson (11744641),Alshon Jeffery (11744485),Dallas Goedert (11744943),Robert Foster (11744599),49ers (11744986),,TE,Zach Ertz (11744783),Zach Ertz,11744783,TE/FLEX,6400,PHI@DAL 12/09/2018 04:25PM ET,PHI,19.9
1315342133,NFL $3M Roman Fantasy Football Millionaire [$1M to 1st],65642952,$20 ,Patrick Mahomes (11744151),Saquon Barkley (11744219),Alvin Kamara (11744223),Davante Adams (11744449),Jehu Chesson (11744641),Alshon Jeffery (11744485),Dallas Goedert (11744943),Robert Foster (11744599),49ers (11744986),,WR,Kenny Golladay (11744471),Kenny Golladay,11744471,WR/FLEX,6400,DET@ARI 12/09/2018 04:25PM ET,DET,14.77
1315342134,NFL $3M Roman Fantasy Football Millionaire [$1M to 1st],65642952,$20 ,Patrick Mahomes (11744151),Saquon Barkley (11744219),Alvin Kamara (11744223),Davante Adams (11744449),Jehu Chesson (11744641),Alshon Jeffery (11744485),Dallas Goedert (11744943),Robert Foster (11744599),49ers (11744986),,WR,T.Y. Hilton (11744473),T.Y. Hilton,11744473,WR/FLEX,6300,IND@HOU 12/09/2018 01:00PM ET,IND,17.67
1315342135,NFL $3M Roman Fantasy Football Millionaire [$1M to 1st],65642952,$20 ,Patrick Mahomes (11744151),Saquon Barkley (11744219),Alvin Kamara (11744223),Davante Adams (11744449),Jehu Chesson (11744641),Alshon Jeffery (11744485),Dallas Goedert (11744943),Robert Foster (11744599),49ers (11744986),,QB,Cam Newton (11744155),Cam Newton,11744155,QB,6300,CAR@CLE 12/09/2018 01:00PM ET,CAR,23.91
1315342136,NFL $3M Roman Fantasy Football Millionaire [$1M to 1st],65642952,$20 ,Patrick Mahomes (11744151),Saquon Barkley (11744219),Alvin Kamara (11744223),Davante Adams (11744449),Jehu Chesson (11744641),Alshon Jeffery (11744485),Dallas Goedert (11744943),Robert Foster (11744599),49ers (11744986),,RB,Phillip Lindsay (11744239),Phillip Lindsay,11744239,RB/FLEX,6300,DEN@SF 12/09/2018 04:05PM ET,DEN,16.72
1315342137,NFL $3M Roman Fantasy Football Millionaire [$1M to 1st],65642952,$20 ,Patrick Mahomes (11744151),Saquon Barkley (11744219),Alvin Kamara (11744223),Davante Adams (11744449),Jehu Chesson (11744641),Alshon Jeffery (11744485),Dallas Goedert (11744943),Robert Foster (11744599),49ers (11744986),,QB,Jameis Winston (11744156),Jameis Winston,11744156,QB,6200,NO@TB 12/09/2018 01:00PM ET,TB,21.19
1315342138,NFL $3M Roman Fantasy Football Millionaire [$1M to 1st],65642952,$20 ,Patrick Mahomes (11744151),Saquon Barkley (11744219),Alvin Kamara (11744223),Davante Adams (11744449),Jehu Chesson (11744641),Alshon Jeffery (11744485),Dallas Goedert (11744943),Robert Foster (11744599),49ers (11744986),,WR,Emmanuel Sanders (11744475),Emmanuel Sanders,11744475,WR/FLEX,6200,DEN@SF 12/09/2018 04:05PM ET,DEN,17.27
1315342139,NFL $3M Roman Fantasy Football Millionaire [$1M to 1st],65642952,$20 ,Patrick Mahomes (11744151),Saquon Barkley (11744219),Alvin Kamara (11744223),Davante Adams (11744449),Jehu Chesson (11744641),Alshon Jeffery (11744485),Dallas Goedert (11744943),Robert Foster (11744599),49ers (11744986),,RB,Austin Ekeler (11744241),Austin Ekeler,11744241,RB/FLEX,6200,CIN@LAC 12/09/2018 04:05PM ET,LAC,11.72
1315342140,NFL $3M Roman Fantasy Football Millionaire [$1M to 1st],65642952,$20 ,Patrick Mahomes (11744151),Saquon Barkley (11744219),Alvin Kamara (11744223),Davante Adams (11744449),Jehu Chesson (11744641),Alshon Jeffery (11744485),Dallas Goedert (11744943),Robert Foster (11744599),49ers (11744986),,WR,Tyler Boyd (11744477),Tyler Boyd,11744477,WR/FLEX,6100,CIN@LAC 12/09/2018 04:05PM ET,CIN,17.34
1315342141,NFL $3M Roman Fantasy Football Millionaire [$1M to 1st],65642952,$20 ,Patrick Mahomes (11744151),Saquon Barkley (11744219),Alvin Kamara (11744223),Davante Adams (11744449),Jehu Chesson (11744641),Alshon Jeffery (11744485),Dallas Goedert (11744943),Robert Foster (11744599),49ers (11744986),,WR,Josh Gordon (11744479),Josh Gordon,11744479,WR/FLEX,6000,NE@MIA 12/09/2018 01:00PM ET,NE,12.72
1315342142,NFL $3M Roman Fantasy Football Millionaire [$1M to 1st],65642952,$20 ,Patrick Mahomes (11744151),Saquon Barkley (11744219),Alvin Kamara (11744223),Davante Adams (11744449),Jehu Chesson (11744641),Alshon Jeffery (11744485),Dallas Goedert (11744943),Robert Foster (11744599),49ers (11744986),,QB,Aaron Rodgers (11744157),Aaron Rodgers,11744157,QB,6000,ATL@GB 12/09/2018 01:00PM ET,GB,20.66
1315342143,NFL $3M Roman Fantasy Football Millionaire [$1M to 1st],65642952,$20 ,Patrick Mahomes (11744151),Saquon Barkley (11744219),Alvin Kamara (11744223),Davante Adams (11744449),Jehu Chesson (11744641),Alshon Jeffery (11744485),Dallas Goedert (11744943),Robert Foster (11744599),49ers (11744986),,RB,Sony Michel (11744243),Sony Michel,11744243,RB/FLEX,5900,NE@MIA 12/09/2018 01:00PM ET,NE,12.77
1315342144,NFL $3M Roman Fantasy Football Millionaire [$1M to 1st],65642952,$20 ,Patrick Mahomes (11744151),Saquon Barkley (11744219),Alvin Kamara (11744223),Davante Adams (11744449),Jehu Chesson (11744641),Alshon Jeffery (11744485),Dallas Goedert (11744943),Robert Foster (11744599),49ers (11744986),,QB,Andrew Luck (11744158),Andrew Luck,11744158,QB,5900,IND@HOU 12/09/2018 01:00PM ET,IND,23.17
1315342145,NFL $3M Roman Fantasy Football Millionaire [$1M to 1st],65642952,$20 ,Patrick Mahomes (11744151),Saquon Barkley (11744219),Alvin Kamara (11744223),Davante Adams (11744449),Jehu Chesson (11744641),Alshon Jeffery (11744485),Dallas Goedert (11744943),Robert Foster (11744599),49ers (11744986),,QB,Deshaun Watson (11744159),Deshaun Watson,11744159,QB,5900,IND@HOU 12/09/2018 01:00PM ET,HOU,21.31
1315342146,NFL $3M Roman Fantasy Football Millionaire [$1M to 1st],65642952,$20 ,Patrick Mahomes (11744151),Saquon Barkley (11744219),Alvin Kamara (11744223),Davante Adams (11744449),Jehu Chesson (11744641),Alshon Jeffery (11744485),Dallas Goedert (11744943),Robert Foster (11744599),49ers (11744986),,QB,Tom Brady (11744161),Tom Brady,11744161,QB,5800,NE@MIA 12/09/2018 01:00PM ET,NE,19.37
1315342147,NFL $3M Roman Fantasy Football Millionaire [$1M to 1st],65642952,$20 ,Patrick Mahomes (11744151),Saquon Barkley (11744219),Alvin Kamara (11744223),Davante Adams (11744449),Jehu Chesson (11744641),Alshon Jeffery (11744485),Dallas Goedert (11744943),Robert Foster (11744599),49ers (11744986),,QB,Baker Mayfield (11744160),Baker Mayfield,11744160,QB,5800,CAR@CLE 12/09/2018 01:00PM ET,CLE,18.63
1315342148,NFL $3M Roman Fantasy Football Millionaire [$1M to 1st],65642952,$20 ,Patrick Mahomes (11744151),Saquon Barkley (11744219),Alvin Kamara (11744223),Davante Adams (11744449),Jehu Chesson (11744641),Alshon Jeffery (11744485),Dallas Goedert (11744943),Robert Foster (11744599),49ers (11744986),,WR,Jarvis Landry (11744481),Jarvis Landry,11744481,WR/FLEX,5800,CAR@CLE 12/09/2018 01:00PM ET,CLE,13.52
1315342149,NFL $3M Roman Fantasy Football Millionaire [$1M to 1st],65642952,$20 ,Patrick Mahomes (11744151),Saquon Barkley (11744219),Alvin Kamara (11744223),Davante Adams (11744449),Jehu Chesson (11744641),Alshon Jeffery (11744485),Dallas Goedert (11744943),Robert Foster (11744599),49ers (11744986),,RB,Mark Ingram (11744245),Mark Ingram,11744245,RB/FLEX,5700,NO@TB 12/09/2018 01:00PM ET,NO,13.78
1315342150,NFL $3M Roman Fantasy Football Millionaire [$1M to 1st],65642952,$20 ,Patrick Mahomes (11744151),Saquon Barkley (11744219),Alvin Kamara (11744223),Davante Adams (11744449),Jehu Chesson (11744641),Alshon Jeffery (11744485),Dallas Goedert (11744943),Robert Foster (11744599),49ers (11744986),,QB,Lamar Jackson (11744162),Lamar Jackson,11744162,QB,5700,BAL@KC 12/09/2018 01:00PM ET,BAL,7.25
1315342151,NFL $3M Roman Fantasy Football Millionaire [$1M to 1st],65642952,$20 ,Patrick Mahomes (11744151),Saquon Barkley (11744219),Alvin Kamara (11744223),Davante Adams (11744449),Jehu Chesson (11744641),Alshon Jeffery (11744485),Dallas Goedert (11744943),Robert Foster (11744599),49ers (11744986),,TE,Eric Ebron (11744785),Eric Ebron,11744785,TE/FLEX,5700,IND@HOU 12/09/2018 01:00PM ET,IND,15.51
1315342152,NFL $3M Roman Fantasy Football Millionaire [$1M to 1st],65642952,$20 ,Patrick Mahomes (11744151),Saquon Barkley (11744219),Alvin Kamara (11744223),Davante Adams (11744449),Jehu Chesson (11744641),Alshon Jeffery (11744485),Dallas Goedert (11744943),Robert Foster (11744599),49ers (11744986),,WR,D.J. Moore (11744483),D.J. Moore,11744483,WR/FLEX,5700,CAR@CLE 12/09/2018 01:00PM ET,CAR,10.91
1315342153,NFL $3M Roman Fantasy Football Millionaire [$1M to 1st],65642952,$20 ,Patrick Mahomes (11744151),Saquon Barkley (11744219),Alvin Kamara (11744223),Davante Adams (11744449),Jehu Chesson (11744641),Alshon Jeffery (11744485),Dallas Goedert (11744943),Robert Foster (11744599),49ers (11744986),,QB,Matt Ryan (11744164),Matt Ryan,11744164,QB,5600,ATL@GB 12/09/2018 01:00PM ET,ATL,24.22
1315342154,NFL $3M Roman Fantasy Football Millionaire [$1M to 1st],65642952,$20 ,Patrick Mahomes (11744151),Saquon Barkley (11744219),Alvin Kamara (11744223),Davante Adams (11744449),Jehu Chesson (11744641),Alshon Jeffery (11744485),Dallas Goedert (11744943),Robert Foster (11744599),49ers (11744986),,QB,Dak Prescott (11744163),Dak Prescott,11744163,QB,5600,PHI@DAL 12/09/2018 04:25PM ET,DAL,17.93
1315342155,NFL $3M Roman Fantasy Football Millionaire [$1M to 1st],65642952,$20 ,Patrick Mahomes (11744151),Saquon Barkley (11744219),Alvin Kamara (11744223),Davante Adams (11744449),Jehu Chesson (11744641),Alshon Jeffery (11744485),Dallas Goedert (11744943),Robert Foster (11744599),49ers (11744986),,QB,Josh Allen (11744165),Josh Allen,11744165,QB,5500,NYJ@BUF 12/09/2018 01:00PM ET,BUF,16.1
1315342156,NFL $3M Roman Fantasy Football Millionaire [$1M to 1st],65642952,$20 ,Patrick Mahomes (11744151),Saquon Barkley (11744219),Alvin Kamara (11744223),Davante Adams (11744449),Jehu Chesson (11744641),Alshon Jeffery (11744485),Dallas Goedert (11744943),Robert Foster (11744599),49ers (11744986),,TE,George Kittle (11744787),George Kittle,11744787,TE/FLEX,5500,DEN@SF 12/09/2018 04:05PM ET,SF,14.86
1315342157,NFL $3M Roman Fantasy Football Millionaire [$1M to 1st],65642952,$20 ,Patrick Mahomes (11744151),Saquon Barkley (11744219),Alvin Kamara (11744223),Davante Adams (11744449),Jehu Chesson (11744641),Alshon Jeffery (11744485),Dallas Goedert (11744943),Robert Foster (11744599),49ers (11744986),,WR,Alshon Jeffery (11744485),Alshon Jeffery,11744485,WR/FLEX,5500,PHI@DAL 12/09/2018 04:25PM ET,PHI,13.24
1315342158,NFL $3M Roman Fantasy Football Millionaire [$1M to 1st],65642952,$20 ,Patrick Mahomes (11744151),Saquon Barkley (11744219),Alvin Kamara (11744223),Davante Adams (11744449),Jehu Chesson (11744641),Alshon Jeffery (11744485),Dallas Goedert (11744943),Robert Foster (11744599),49ers (11744986),,RB,Kerryon Johnson (11744247),Kerryon Johnson,11744247,RB/FLEX,5500,DET@ARI 12/09/2018 04:25PM ET,DET,14.64
1315342159,NFL $3M Roman Fantasy Football Millionaire [$1M to 1st],65642952,$20 ,Patrick Mahomes (11744151),Saquon Barkley (11744219),Alvin Kamara (11744223),Davante Adams (11744449),Jehu Chesson (11744641),Alshon Jeffery (11744485),Dallas Goedert (11744943),Robert Foster (11744599),49ers (11744986),,RB,Chris Thompson (11744249),Chris Thompson,11744249,RB/FLEX,5400,NYG@WAS 12/09/2018 01:00PM ET,WAS,11.88
1315342160,NFL $3M Roman Fantasy Football Millionaire [$1M to 1st],65642952,$20 ,Patrick Mahomes (11744151),Saquon Barkley (11744219),Alvin Kamara (11744223),Davante Adams (11744449),Jehu Chesson (11744641),Alshon Jeffery (11744485),Dallas Goedert (11744943),Robert Foster (11744599),49ers (11744986),,QB,Carson Wentz (11744166),Carson Wentz,11744166,QB,5400,PHI@DAL 12/09/2018 04:25PM ET,PHI,20.18
