Devonta Freeman,0
Dontrelle Inman,0
Mo Alie-Cox,0
DeSean Jackson,0
Melvin Gordon,0
Matt Breida,0
Pierre Garcon,0
Kerryon Johnson,0
Geoff Swaim,0
James Conner,0
Odell Beckham Jr.,0
Sammy Watkins,0.25
Isaiah Crowell,0.999
T.Y. Hilton,1.1
Matthew Stafford,0.999
Michael Gallup,0.999
Doug Martin,0.999
Robby Anderson,0.999
Keke Coutee,0.0001
Joe Flacco,0.999
Danny Amendola,0.999
Josh Doctson,0.999
Bruce Ellington,0.999
Ryan Grant,1.3
Chester Rogers,1.3
Nyheim Hines,1.3
Ryan Griffin,1.8
Jordan Thomas,0.75
DeAndre Carter,2.5
Stevan Ridley,1.2
Dalton Schultz,2
Blake Jarwin,0.5
Evan Engram,1.5
Rhett Ellison,0.5
LeGarrette Blount,1.25
Dan Arnold,0.0001
Benjamin Watson,1.3
DaeSean Hamilton,1.15
Tim Patrick,1.4
Matt LaCosse,1.4
Marquise Goodwin,1.3
Demarcus Robinson,2
Chris Conley,1.1
Jeff Wilson,1.1
LeSean McCoy,1.1
Phillip Lindsay,0.8
Mark Ingram,1.1
