Date,Team,Opp,Total_Score,Win_Prob,Expected_Points,Year,Week,OwnPer_RB,Expected_Points_RB,OwnPer_QB,Expected_Points_QB,OwnPer_WR,Expected_Points_WR,OwnPer_TE,Expected_Points_TE,OwnPer_DST,Expected_Points_DST
2020-09-27,LV,NE,47.0,0.2857142857142857,20.0,2020,3,0.054666667,25.700000000000003,0.005666666999999999,14.599999999999998,0.020666666,29.16,0.103666667,19.599999999999994,0.0075,5.4
2020-09-27,LAR,BUF,46.5,0.4761904761904762,22.25,2020,3,0.015666667,17.299999999999997,0.02,16.6,0.103333333,43.1,0.049,18.6,0.0285,6.8
2020-09-27,HOU,PIT,46.5,0.37735849056603776,21.5,2020,3,0.042666667,15.6,0.026,19.0,0.05733333299999999,40.3,0.016666667,10.780000000000001,0.0265,5.4
2020-09-27,SF,NYG,43.5,0.6153846153846154,23.25,2020,3,0.21666666699999998,26.159999999999997,0.004666667,12.599999999999998,0.026333334,34.699999999999996,0.083333334,13.0,0.08900000000000001,8.1
2020-09-27,TEN,MIN,49.5,0.6,26.0,2020,3,0.128,22.599999999999998,0.039333333,18.1,0.093666667,32.66,0.08,18.199999999999996,0.0285,6.5
2020-09-27,WAS,CLE,45.0,0.2702702702702703,19.0,2020,3,0.031666666999999996,22.300159999999998,0.006333333000000001,15.100000000000001,0.09733333400000001,33.61000000000001,0.09733333300000001,12.7,0.0075,6.5
2020-09-27,CIN,PHI,47.0,0.3333333333333333,20.75,2020,3,0.036,21.0,0.019333333,17.600000000000005,0.06999999999999999,43.45061000000001,0.019666666000000003,9.1,0.013,5.8
2020-09-27,CHI,ATL,46.5,0.4444444444444444,22.0,2020,3,0.026666666000000002,24.900000000000002,0.022,17.399999999999995,0.12833333400000002,41.959999999999994,0.014666666,10.3,0.0065,6.4
2020-09-27,NYJ,IND,43.5,0.16666666666666666,16.0,2020,3,0.011333333000000001,15.100000000000001,0.005,11.4,0.044333334,22.939999999999998,0.029000000000000005,12.700000000000001,0.024,5.5
2020-09-27,CAR,LAC,43.5,0.2857142857142857,18.5,2020,3,0.10033333300000001,15.137499999999998,0.0076666669999999985,15.399999999999997,0.11933333300000001,41.1,0.011000000000000001,7.600000000000001,0.0155,5.6
2020-09-27,DET,ARI,55.5,0.3225806451612903,25.0,2020,3,0.030000000000000002,23.200000000000003,0.052000000000000005,18.300000000000004,0.079666666,43.80000000000001,0.037333333,13.7,0.0085,5.0
2020-09-27,TB,DEN,42.5,0.7222222222222222,24.25,2020,3,0.053333333,27.499999999999996,0.023333333,17.7,0.126333333,40.0,0.029666667,16.4,0.1025,9.0
2020-09-27,DAL,SEA,56.5,0.3448275862068966,25.5,2020,3,0.20400000000000001,27.300000000000004,0.139,22.7,0.369999999,46.9,0.051666667000000006,12.599999999999998,0.0055,5.5
2020-09-27,GB,NO,52.0,0.4081632653061225,24.25,2020,3,,,,,,,,,,
2020-09-27,NE,LV,47.0,0.75,27.0,2020,3,0.060333332999999996,21.13,0.095333333,21.799999999999994,0.187333334,35.419999999999995,0.006,8.52,0.0375,7.0
2020-09-27,BUF,LAR,46.5,0.5652173913043478,24.25,2020,3,0.085666666,16.7,0.061666667,20.60000000000001,0.124666666,43.6,0.008,6.474,0.025,7.9
2020-09-27,PIT,HOU,46.5,0.6491228070175439,25.0,2020,3,0.063,29.040000000000006,0.035666667,19.4,0.18266666699999998,47.199999999999996,0.012,11.8,0.0575,8.3
2020-09-27,NYG,SF,43.5,0.4166666666666667,20.25,2020,3,0.026333333,17.3,0.005666666999999999,15.6,0.076666666,34.01,0.039,15.2,0.051,6.3
2020-09-27,MIN,TEN,49.5,0.43478260869565216,23.5,2020,3,0.076666667,30.200000000000006,0.008,14.9,0.12133333300000002,32.12518,0.010000001,12.5,0.0145,5.7
2020-09-27,CLE,WAS,45.0,0.7674418604651163,26.0,2020,3,0.144333334,30.999999999999996,0.017666667,16.900000000000006,0.09633333300000001,35.90025,0.020333334,13.500000000000002,0.0555,6.7
2020-09-27,PHI,CIN,47.0,0.7058823529411765,26.25,2020,3,0.29466666700000005,29.4,0.029666667,19.900000000000006,0.06733333300000001,33.324999999999996,0.18866666599999998,26.599999999999994,0.1655,6.5
2020-09-27,ATL,CHI,46.5,0.5918367346938775,24.5,2020,3,0.037000000000000005,24.038,0.056333333,19.6,0.305,45.13655000000001,0.055,13.89,0.027000000000000003,6.0
2020-09-27,IND,NYJ,43.5,0.875,27.5,2020,3,0.28466666700000004,31.49999999999999,0.019,17.600000000000005,0.10699999900000001,34.29999999999999,0.041000001,14.0,0.1375,8.4
2020-09-27,LAC,CAR,43.5,0.75,25.0,2020,3,0.116666667,29.5,0.010333333,16.400000000000002,0.09866666500000001,34.550000000000004,0.084666667,15.2,0.0715,7.4
2020-09-27,ARI,DET,55.5,0.7142857142857143,30.5,2020,3,0.226333333,26.599999999999998,0.171333333,24.300000000000004,0.33433333300000007,42.74999999999999,0.017666666,8.38,0.0315,6.6
2020-09-27,DEN,TB,42.5,0.3125,18.25,2020,3,0.034666667000000005,17.3,0.005666666999999999,13.4,0.06499999900000002,34.725,0.015333333,14.0,0.006,6.0
2020-09-27,SEA,DAL,56.5,0.7058823529411765,31.0,2020,3,0.10900000000000001,27.18,0.163,23.59999999999999,0.367333333,43.32500000000001,0.019666667,13.900000000000002,0.0055,5.9
2020-09-27,NO,GB,52.0,0.6226415094339622,27.75,2020,3,,,,,,,,,,
