Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
1,Travis Kelce,KC,BAL,1,2,1.1,0.3,18.8,0.09
2,Mark Andrews,BAL,KC,1,3,2.0,0.3,16.2,0.09
3,Zach Ertz,PHI,CIN,2,6,3.5,0.9,14.2,0.405
4,Tyler Higbee,LAR,BUF,3,12,5.1,1.9,12.1,1.2033333333333334
5,Darren Waller,LV,NE,2,11,5.3,1.5,12.1,1.125
6,Hunter Henry,LAC,CAR,3,10,5.7,1.3,11.4,0.5633333333333334
7,Dallas Goedert,PHI,CIN,4,14,8.3,2.0,11.1,1.0
8,Jonnu Smith,TEN,MIN,7,15,8.6,1.4,11.1,0.27999999999999997
9,Mike Gesicki,MIA,JAC,4,18,8.8,2.2,11.0,1.2100000000000002
10,Jared Cook,NO,GB,5,19,9.4,2.9,10.9,1.682
11,Hayden Hurst,ATL,CHI,4,15,11.9,1.7,10.6,0.7224999999999999
12,T.J. Hockenson,DET,ARI,7,17,11.9,2.0,10.9,0.5714285714285714
13,Evan Engram,NYG,SF,7,22,13.1,2.2,10.4,0.6914285714285715
14,Noah Fant,DEN,TB,8,17,13.1,2.2,9.6,0.6050000000000001
15,Logan Thomas,WAS,CLE,12,19,14.5,1.7,9.1,0.24083333333333332
16,Jordan Reed,SF,NYG,8,27,17.5,4.3,8.6,2.31125
17,Dalton Schultz,DAL,SEA,14,26,18.1,3.4,8.2,0.8257142857142856
18,Austin Hooper,CLE,WAS,12,28,18.9,2.9,7.9,0.7008333333333333
19,Chris Herndon IV,NYJ,IND,17,28,19.8,2.7,7.9,0.42882352941176477
20,Eric Ebron,PIT,HOU,16,31,20.9,2.8,7.8,0.48999999999999994
21,Drew Sample,CIN,PHI,6,32,22.4,5.4,7.4,4.86
22,Tyler Eifert,JAC,MIA,15,28,22.6,2.5,7.0,0.4166666666666667
23,Mo Alie-Cox,IND,NYJ,16,34,23.8,4.3,6.7,1.155625
24,O.J. Howard,TB,DEN,18,29,24.0,3.2,6.9,0.568888888888889
25,Jordan Akins,HOU,PIT,18,27,24.0,2.1,6.9,0.245
26,Greg Olsen,SEA,DAL,18,32,25.1,3.1,6.2,0.533888888888889
27,Jimmy Graham,CHI,ATL,20,30,25.8,2.1,5.9,0.2205
28,Rob Gronkowski,TB,DEN,21,38,29.1,4.4,5.8,0.921904761904762
29,Irv Smith Jr.,MIN,TEN,26,33,29.6,1.8,5.7,0.12461538461538463
30,Ian Thomas,CAR,LAC,24,37,29.6,2.6,5.7,0.2816666666666667
31,Darren Fells,HOU,PIT,28,39,33.6,2.7,5.6,0.2603571428571429
32,Kyle Rudolph,MIN,TEN,23,36,32.1,1.7,5.2,0.12565217391304345
33,Dan Arnold,ARI,DET,24,39,31.3,2.5,5.2,0.2604166666666667
34,Jack Doyle,IND,NYJ,17,38,27.8,4.7,5.2,1.2994117647058825
35,Robert Tonyan,GB,NO,23,38,31.6,3.8,5.1,0.6278260869565218
36,Will Dissly,SEA,DAL,29,41,37.3,2.0,5.0,0.13793103448275862
37,Gerald Everett,LAR,BUF,33,51,38.3,5.2,4.9,0.8193939393939395
38,Ryan Izzo,NE,LV,34,46,40.7,2.4,4.5,0.16941176470588235
39,Jace Sternberger,GB,NO,31,53,45.6,6.2,4.5,1.2400000000000002
40,Harrison Bryant,CLE,WAS,38,44,41.6,1.7,4.0,0.07605263157894736
41,Tyler Kroft,BUF,LAR,33,50,42.2,4.2,4.2,0.5345454545454545
42,Nick Boyle,BAL,KC,35,40,37.4,1.1,3.6,0.03457142857142858
43,Vance McDonald,PIT,HOU,37,45,42.9,2.5,3.6,0.16891891891891891
44,Anthony Firkser,TEN,MIN,32,46,39.3,3.4,3.4,0.36124999999999996
45,Jason Witten,LV,NE,41,50,46.5,3.0,3.5,0.21951219512195122
46,James O'Shaughnessy,JAC,MIA,36,60,47.1,7.8,3.0,1.69
47,Ryan Griffin,NYJ,IND,42,55,47.9,3.1,2.9,0.22880952380952385
48,Cameron Brate,TB,DEN,33,78,54.5,11.6,3.2,4.077575757575758
49,Kaden Smith,NYG,SF,36,56,47.5,4.1,2.5,0.4669444444444444
50,Josh Hill,NO,GB,44,49,47.5,1.4,2.8,0.04454545454545454
51,Ross Dwelley,SF,NYG,40,69,49.7,9.2,2.4,2.1159999999999997
52,Blake Bell,DAL,SEA,46,61,52.0,4.7,2.3,0.4802173913043479
53,Foster Moreau,LV,NE,51,64,55.0,4.6,2.2,0.4149019607843137
54,Adam Trautman,NO,GB,51,62,55.0,4.0,2.0,0.3137254901960784
55,Devin Asiasi,NE,LV,45,58,55.8,1.2,1.8,0.032
56,MyCole Pruitt,TEN,MIN,47,71,57.0,7.3,1.7,1.1338297872340426
57,Cole Kmet,CHI,ATL,53,62,57.0,2.7,1.7,0.13754716981132079
58,Jacob Hollister,SEA,DAL,54,60,57.8,2.0,1.5,0.07407407407407407
59,Virgil Green,LAC,CAR,54,62,59.0,2.7,1.5,0.135
60,Marcedes Lewis,GB,NO,53,65,60.4,4.3,1.4,0.34886792452830184
61,Jesse James,DET,ARI,56,65,60.4,2.7,1.3,0.13017857142857145
62,Chris Manhertz,CAR,LAC,57,63,60.4,2.8,1.3,0.1375438596491228
63,Nick Vannett,DEN,TB,51,63,60.6,2.2,1.3,0.09490196078431375
64,Noah Togiai,IND,NYJ,48,68,57.3,7.3,1.2,1.1102083333333332
65,Adam Shaheen,MIA,JAC,58,69,63.8,4.0,1.2,0.27586206896551724
66,Nick Keizer,KC,BAL,65,77,68.5,5.0,1.1,0.38461538461538464
67,Marcus Baugh,WAS,CLE,67,69,67.7,0.9,1.1,0.012089552238805971
68,Demetrius Harris,CHI,ATL,59,63,61.0,2.0,1.1,0.06779661016949153
69,Jake Butt,DEN,TB,66,77,70.3,4.8,1.0,0.34909090909090906
70,Tyler Conklin,MIN,TEN,64,81,72.3,6.9,0.9,0.7439062500000001
71,Durham Smythe,MIA,JAC,65,80,73.3,6.2,0.7,0.5913846153846155
72,Darrell Daniels,ARI,DET,64,74,69.0,5.0,0.7,0.390625
73,Luke Stocker,ATL,CHI,68,70,69.0,1.0,0.7,0.014705882352941176
74,Cethan Carter,CIN,PHI,66,73,69.5,3.5,0.6,0.1856060606060606
75,Trevon Wesco,NYJ,IND,66,76,71.0,5.0,0.4,0.3787878787878788
76,Levine Toilolo,NYG,SF,66,82,74.0,8.0,0.2,0.9696969696969697
77,Charlie Woerner,SF,NYG,70,79,74.5,4.5,0.2,0.2892857142857143
78,Jeremy Sprinkle,WAS,CLE,70,83,76.5,6.5,0.2,0.6035714285714285
79,Jordan Thomas,ARI,DET,75,78,76.5,1.5,0.2,0.03
80,Stephen Carlson,CLE,WAS,73,81,77.0,4.0,0.2,0.2191780821917808
81,Sean McKeon,DAL,SEA,76,79,77.5,1.5,0.2,0.029605263157894735
82,Stephen Anderson,LAC,CAR,71,85,80.3,6.6,0.2,0.6135211267605634
83,Jaeden Graham,ATL,CHI,80,84,82.0,2.0,0.1,0.05
84,Johnny Mundt,LAR,BUF,84,86,85.0,1.0,0.1,0.011904761904761904
