Player Name,Team,def_sack,def_int,def_fr,def_ff,def_td,def_safety,def_pa,def_tyda,fpts
Pittsburgh Steelers,PIT,3.8,0.9,0.7,1.1,0.1,0.0,19.0,324.0,9.0
Tampa Bay Buccaneers,TB,3.0,0.9,0.7,1.3,0.2,0.0,18.9,281.4,8.4
Indianapolis Colts,IND,2.8,1.1,0.6,1.0,0.2,0.1,16.6,291.2,8.3
San Francisco 49ers,SF,2.7,0.9,0.7,1.2,0.2,0.1,19.4,309.7,8.1
Cleveland Browns,CLE,3.0,0.9,0.6,1.0,0.1,0.0,19.3,300.1,7.9
Los Angeles Chargers,LAC,2.6,0.9,0.5,0.8,0.2,0.0,17.7,345.4,7.4
New England Patriots,NE,2.3,0.8,0.6,0.9,0.1,0.0,19.0,341.5,7.0
Los Angeles Rams,LAR,2.8,0.9,0.7,1.0,0.1,0.0,22.5,349.2,6.8
New York Giants,NYG,2.4,1.1,0.6,0.7,0.2,0.0,22.7,340.5,6.7
Arizona Cardinals,ARI,2.8,0.8,0.6,1.1,0.1,0.0,22.8,366.6,6.6
Jacksonville Jaguars,JAC,2.4,1.0,0.5,0.8,0.2,0.0,22.5,363.6,6.5
Washington Football Team,WF,2.4,1.0,0.6,1.0,0.1,0.0,24.8,358.7,6.5
Minnesota Vikings,MIN,3.0,0.7,0.6,0.8,0.1,0.0,23.1,344.6,6.5
Philadelphia Eagles,PHI,2.7,0.8,0.6,1.0,0.2,0.0,21.2,339.9,6.4
Carolina Panthers,CAR,2.4,0.9,0.6,0.8,0.1,0.0,24.8,356.2,6.3
Chicago Bears,CHI,2.5,0.8,0.6,1.0,0.1,0.0,23.3,374.8,6.3
Buffalo Bills,BUF,2.2,0.9,0.6,0.9,0.2,0.0,20.5,349.2,6.2
Atlanta Falcons,ATL,2.4,0.8,0.6,0.9,0.1,0.0,21.8,333.4,6.1
Dallas Cowboys,DAL,3.0,0.6,0.6,0.8,0.1,0.0,26.4,373.6,6.0
Kansas City Chiefs,KC,2.6,0.7,0.6,0.8,0.1,0.0,26.9,390.6,6.0
Tennessee Titans,TEN,2.5,0.8,0.5,0.7,0.1,0.0,22.0,333.4,6.0
Cincinnati Bengals,CIN,2.4,0.8,0.6,0.7,0.1,0.0,25.1,378.8,6.0
Detroit Lions,DET,2.5,0.7,0.5,0.7,0.1,0.0,27.0,376.6,5.9
New Orleans Saints,NO,2.8,0.6,0.6,1.0,0.1,0.0,23.0,349.2,5.9
Seattle Seahawks,SEA,2.2,0.7,0.6,1.1,0.1,0.0,24.6,411.1,5.8
Miami Dolphins,MIA,2.3,0.7,0.5,0.8,0.1,0.0,25.3,364.7,5.7
Baltimore Ravens,BAL,2.1,0.7,0.6,1.0,0.1,0.0,22.8,361.7,5.6
New York Jets,NYJ,2.0,0.8,0.5,0.8,0.1,0.1,25.8,342.5,5.5
Denver Broncos,DEN,2.1,0.7,0.6,0.8,0.1,0.0,23.0,353.2,5.5
Houston Texans,HOU,1.8,0.8,0.6,1.0,0.1,0.0,24.5,368.2,5.4
Las Vegas Raiders,LV,2.1,0.8,0.5,0.7,0.1,0.0,26.0,364.3,5.4
Green Bay Packers,GB,2.0,0.7,0.5,0.5,0.1,0.0,26.5,379.0,5.0
