Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
1,Ezekiel Elliott,DAL,SEA,1,4,1.5,0.6,22.9,0.36
2,Alvin Kamara,NO,GB,1,2,1.6,0.5,19.6,0.25
3,Derrick Henry,TEN,MIN,3,11,4.1,1.4,19.3,0.6533333333333332
4,Dalvin Cook,MIN,TEN,3,9,4.8,1.4,18.7,0.6533333333333332
5,Jonathan Taylor,IND,NYJ,2,14,5.8,1.9,18.5,1.805
6,Miles Sanders,PHI,CIN,2,16,5.8,2.5,18.7,3.125
7,Aaron Jones,GB,NO,3,11,6.9,2.0,17.5,1.3333333333333333
8,Austin Ekeler,LAC,CAR,3,16,8.3,1.7,17.4,0.9633333333333333
9,Kenyan Drake,ARI,DET,4,10,8.5,1.1,17.3,0.30250000000000005
10,Josh Jacobs,LV,NE,5,14,10.4,2.5,17.0,1.25
11,Clyde Edwards-Helaire,KC,BAL,8,18,10.4,1.0,17.2,0.125
12,Chris Carson,SEA,DAL,7,15,12.8,1.5,16.0,0.32142857142857145
13,Nick Chubb,CLE,WAS,6,19,13.0,1.1,16.0,0.2016666666666667
14,James Conner,PIT,HOU,9,27,13.2,3.0,15.4,1.0
15,Joe Mixon,CIN,PHI,10,22,15.1,2.2,15.3,0.4840000000000001
16,Kareem Hunt,CLE,WAS,12,23,16.7,2.5,15.2,0.5208333333333334
17,James Robinson,JAC,MIA,13,31,17.4,1.8,14.6,0.24923076923076926
18,Todd Gurley II,ATL,CHI,11,24,19.0,2.2,13.9,0.44000000000000006
19,Devin Singletary,BUF,LAR,15,27,19.6,3.3,13.5,0.7259999999999999
20,David Montgomery,CHI,ATL,14,27,19.8,2.3,13.2,0.3778571428571428
21,Melvin Gordon III,DEN,TB,17,30,20.3,1.6,13.1,0.1505882352941177
22,David Johnson,HOU,PIT,12,26,21.7,2.4,12.0,0.48
23,Leonard Fournette,TB,DEN,19,37,23.6,2.7,11.6,0.38368421052631585
24,Antonio Gibson,WAS,CLE,18,32,24.1,2.6,11.3,0.3755555555555556
25,Mark Ingram II,BAL,KC,18,41,25.9,2.5,11.3,0.3472222222222222
26,Joshua Kelley,LAC,CAR,19,45,26.5,2.7,11.3,0.38368421052631585
27,Jerick McKinnon,SF,NYG,15,47,27.1,3.5,10.5,0.8166666666666667
28,Mike Davis,CAR,LAC,18,35,28.0,4.0,9.8,0.8888888888888888
29,Tarik Cohen,CHI,ATL,25,36,30.5,2.9,9.5,0.33640000000000003
30,Darrell Henderson,LAR,BUF,24,37,30.5,3.4,9.5,0.48166666666666663
31,Nyheim Hines,IND,NYJ,20,43,32.5,5.0,9.4,1.25
32,D'Andre Swift,DET,ARI,31,39,32.6,1.8,9.5,0.10451612903225807
33,Myles Gaskin,MIA,JAC,22,46,33.4,4.3,9.1,0.8404545454545453
34,J.K. Dobbins,BAL,KC,26,45,34.5,4.4,8.7,0.7446153846153847
35,Ronald Jones II,TB,DEN,17,42,35.3,3.7,8.3,0.8052941176470589
36,Dion Lewis,NYG,SF,26,68,35.7,4.8,8.3,0.8861538461538461
37,Latavius Murray,NO,GB,32,53,37.7,2.9,8.0,0.2628125
38,Malcolm Brown,LAR,BUF,28,43,37.8,2.9,8.0,0.3003571428571429
39,Sony Michel,NE,LV,29,46,39.4,2.7,7.6,0.25137931034482763
40,Chase Edmonds,ARI,DET,33,52,41.5,3.4,7.5,0.3503030303030303
41,Frank Gore,NYJ,IND,34,55,41.6,2.0,7.1,0.11764705882352941
42,Adrian Peterson,DET,ARI,35,58,42.1,3.0,7.0,0.2571428571428571
43,Jeff Wilson Jr.,SF,NYG,25,94,42.7,16.1,7.4,10.368400000000001
44,Rex Burkhead,NE,LV,30,55,43.5,7.8,7.0,2.028
45,Boston Scott,PHI,CIN,36,55,46.1,3.7,6.7,0.3802777777777778
46,Alexander Mattison,MIN,TEN,40,57,46.7,3.4,6.5,0.289
47,Carlos Hyde,SEA,DAL,43,65,49.8,4.3,6.4,0.42999999999999994
48,Kerryon Johnson,DET,ARI,37,65,48.0,4.3,6.3,0.4997297297297297
49,Chris Thompson,JAC,MIA,39,57,48.2,3.4,6.2,0.29641025641025637
50,Jamaal Williams,GB,NO,38,59,50.9,3.8,5.9,0.38
51,Giovani Bernard,CIN,PHI,41,60,52.9,3.1,6.0,0.23439024390243907
52,Jordan Howard,MIA,JAC,38,60,49.6,5.0,5.6,0.6578947368421053
53,J.D. McKissic,WAS,CLE,46,62,53.6,3.6,5.5,0.2817391304347826
54,Benny Snell Jr.,PIT,HOU,33,63,54.0,5.0,5.3,0.7575757575757576
55,Matt Breida,MIA,JAC,45,60,54.5,3.4,5.4,0.25688888888888883
56,Tony Pollard,DAL,SEA,48,63,55.2,3.3,5.3,0.22687499999999997
57,Wayne Gallman,NYG,SF,28,86,55.6,7.2,5.2,1.8514285714285716
58,Darrel Williams,KC,BAL,44,85,60.7,8.4,5.0,1.6036363636363637
59,Peyton Barber,WAS,CLE,43,66,62.0,2.7,5.1,0.16953488372093026
60,LeSean McCoy,TB,DEN,50,72,60.8,3.6,4.8,0.25920000000000004
61,Royce Freeman,DEN,TB,47,69,60.7,3.7,4.3,0.2912765957446809
62,Jalen Richard,LV,NE,51,69,60.8,4.2,4.4,0.3458823529411765
63,Gus Edwards,BAL,KC,46,73,64.2,5.0,4.6,0.5434782608695652
64,Brian Hill,ATL,CHI,58,70,63.0,1.8,4.3,0.05586206896551724
65,Darwin Thompson,KC,BAL,59,74,66.6,3.6,4.1,0.21966101694915255
66,Jordan Wilkins,IND,NYJ,59,80,66.9,3.5,4.0,0.2076271186440678
67,Jaylen Samuels,PIT,HOU,54,77,68.3,5.7,3.9,0.6016666666666667
68,Kyle Juszczyk,SF,NYG,53,72,67.0,5.7,3.2,0.6130188679245283
69,Ito Smith,ATL,CHI,61,76,68.9,2.8,3.7,0.12852459016393442
70,Devonta Freeman,NYG,SF,40,95,64.3,13.4,3.2,4.489
71,Devontae Booker,LV,NE,57,79,70.8,4.4,3.1,0.3396491228070176
72,AJ Dillon,GB,NO,66,86,74.1,5.5,3.0,0.4583333333333333
73,Lamical Perine,NYJ,IND,57,81,74.1,4.6,2.8,0.3712280701754385
74,Travis Homer,SEA,DAL,64,79,74.3,2.5,2.8,0.09765625
75,Corey Clement,PHI,CIN,62,91,76.4,7.1,2.8,0.8130645161290322
76,Tyler Ervin,GB,NO,69,83,77.3,3.1,2.7,0.1392753623188406
77,J.J. Taylor,NE,LV,70,88,80.3,3.2,2.6,0.14628571428571432
78,Anthony McFarland Jr.,PIT,HOU,72,102,79.9,6.7,2.6,0.6234722222222222
79,Patrick Laird,MIA,JAC,75,97,79.4,4.8,2.5,0.3072
80,Josh Adams,NYJ,IND,64,98,80.1,6.8,2.6,0.7224999999999999
81,JaMycal Hasty,SF,NYG,73,101,84.5,6.3,2.4,0.5436986301369863
82,Reggie Bonnafon,CAR,LAC,60,96,77.5,11.2,2.6,2.0906666666666665
83,T.J. Yeldon,BUF,LAR,51,95,75.2,12.8,2.3,3.212549019607844
84,Mike Boone,MIN,TEN,75,89,82.8,3.7,1.8,0.18253333333333335
85,Ryan Nall,CHI,ATL,80,100,86.4,5.8,1.7,0.4205
86,C.J. Ham,MIN,TEN,78,93,87.4,4.4,1.8,0.24820512820512824
87,Kalen Ballage,NYJ,IND,79,99,88.9,5.0,1.6,0.31645569620253167
88,Ke'Shawn Vaughn,TB,DEN,77,97,85.5,5.0,1.7,0.3246753246753247
89,Trenton Cannon,CAR,LAC,77,100,88.1,6.1,1.5,0.48324675324675315
90,Darrynton Evans,TEN,MIN,49,99,79.7,10.7,1.5,2.3365306122448977
91,Eno Benjamin,ARI,DET,84,104,88.6,5.9,1.5,0.41440476190476194
92,Buddy Howell,HOU,PIT,82,96,89.7,3.6,1.4,0.15804878048780488
