Player Name,Team,rush_att,rush_yds,rush_tds,rec_att,rec_yds,rec_tds,fumbles,fpts
Alvin Kamara,NO,12.6,60.9,0.7,6.0,49.8,0.2,0.1,22.3
Ezekiel Elliott,DAL,19.5,85.3,0.7,4.0,33.4,0.2,0.2,20.7
Miles Sanders,PHI,16.3,77.1,0.6,3.4,34.7,0.2,0.2,18.8
Aaron Jones,GB,13.7,64.5,0.7,3.6,30.3,0.2,0.1,18.2
Austin Ekeler,LAC,12.5,59.0,0.4,4.0,40.2,0.3,0.1,17.9
Dalvin Cook,MIN,17.2,75.8,0.7,3.1,27.1,0.1,0.1,17.8
Derrick Henry,TEN,21.3,99.6,0.8,1.6,14.0,0.1,0.1,17.7
Jonathan Taylor,IND,19.2,78.0,0.7,2.9,25.3,0.1,0.1,17.7
Josh Jacobs,LV,19.4,85.7,0.6,2.8,21.9,0.0,0.1,17.2
Chris Carson,SEA,15.8,67.5,0.6,3.1,23.0,0.2,0.1,16.6
Kenyan Drake,ARI,15.2,70.1,0.6,2.9,23.2,0.1,0.1,16.4
James Conner,PIT,15.8,67.5,0.6,2.8,21.0,0.1,0.1,15.8
James Robinson,JAC,16.9,74.1,0.6,2.2,19.4,0.1,0.1,15.4
Clyde Edwards-Helaire,KC,13.3,62.6,0.5,3.0,26.1,0.1,0.1,15.4
Joe Mixon,CIN,17.2,70.9,0.6,2.5,19.7,0.1,0.1,15.3
Nick Chubb,CLE,16.5,81.8,0.7,1.6,12.0,0.1,0.1,15.0
Melvin Gordon III,DEN,16.4,59.9,0.5,3.0,22.5,0.1,0.1,14.8
Devin Singletary,BUF,15.1,69.0,0.3,3.1,23.9,0.1,0.1,14.6
Jerick McKinnon,SF,11.5,53.4,0.3,3.3,28.0,0.1,0.1,13.7
Mike Davis,CAR,12.2,49.0,0.2,4.0,26.2,0.1,0.1,13.1
David Johnson,HOU,14.7,53.9,0.2,2.9,26.7,0.1,0.1,12.9
Kareem Hunt,CLE,9.3,43.9,0.3,3.0,26.3,0.2,0.1,12.8
Leonard Fournette,TB,13.6,53.0,0.4,2.7,19.4,0.1,0.1,12.7
Todd Gurley II,ATL,15.6,61.2,0.4,2.1,16.0,0.1,0.1,12.6
David Montgomery,CHI,14.3,56.1,0.5,1.9,15.1,0.1,0.1,12.3
Antonio Gibson,WAS,10.9,46.1,0.4,2.4,18.5,0.1,0.1,11.8
Mark Ingram II,BAL,10.4,49.3,0.4,1.8,14.5,0.1,0.1,11.2
Myles Gaskin,MIA,8.2,36.9,0.2,3.4,24.3,0.1,0.1,10.7
Malcolm Brown,LAR,9.9,45.5,0.3,1.9,14.0,0.1,0.1,9.8
Darrell Henderson,LAR,10.7,42.8,0.3,1.7,14.5,0.0,0.1,9.6
Joshua Kelley,LAC,13.0,51.1,0.3,1.3,11.0,0.0,0.1,9.5
Dion Lewis,NYG,8.4,34.6,0.1,2.9,20.0,0.1,0.1,9.4
D'Andre Swift,DET,5.5,22.6,0.1,3.1,26.9,0.1,0.1,9.3
Rex Burkhead,NE,6.3,24.0,0.2,2.7,25.4,0.1,0.1,9.1
Frank Gore,NYJ,14.0,50.8,0.2,1.5,10.8,0.0,0.1,8.6
Ronald Jones II,TB,11.0,39.5,0.2,1.6,12.2,0.0,0.1,8.2
Tarik Cohen,CHI,5.5,20.0,0.1,2.9,21.9,0.1,0.1,8.0
Jeff Wilson Jr.,SF,11.2,40.6,0.2,1.5,10.6,0.0,0.2,7.7
Adrian Peterson,DET,10.9,45.8,0.2,1.1,8.3,0.0,0.1,7.7
Latavius Murray,NO,8.8,36.3,0.2,1.5,11.0,0.0,0.1,7.7
Nyheim Hines,IND,3.6,14.7,0.1,2.8,21.6,0.1,0.0,7.6
Sony Michel,NE,11.3,44.7,0.3,0.8,5.1,0.0,0.1,7.4
Chase Edmonds,ARI,5.3,22.0,0.1,2.1,15.9,0.1,0.0,7.1
Boston Scott,PHI,5.6,21.7,0.2,2.1,16.3,0.0,0.0,7.1
J.K. Dobbins,BAL,7.5,32.2,0.2,1.5,12.0,0.1,0.0,7.1
Kerryon Johnson,DET,8.1,33.2,0.2,1.4,9.7,0.0,0.1,6.8
Jamaal Williams,GB,5.5,20.7,0.1,2.2,15.7,0.1,0.0,6.7
Alexander Mattison,MIN,6.5,30.7,0.1,1.5,11.1,0.0,0.1,6.4
Chris Thompson,JAC,2.4,10.6,0.0,2.5,20.5,0.1,0.0,6.4
J.D. McKissic,WAS,4.7,18.8,0.1,1.8,13.3,0.1,0.0,5.8
Giovani Bernard,CIN,3.4,11.4,0.1,2.3,17.4,0.0,0.0,5.7
Carlos Hyde,SEA,7.2,28.5,0.1,1.2,6.3,0.0,0.1,5.5
Cordarrelle Patterson,CHI,3.9,17.6,0.1,1.3,12.7,0.1,0.0,5.3
Devonta Freeman,NYG,5.5,21.5,0.1,1.3,9.0,0.1,0.1,5.2
Tony Pollard,DAL,4.3,19.4,0.1,1.5,10.1,0.1,0.0,5.1
Matt Breida,MIA,6.2,25.4,0.1,1.1,7.5,0.0,0.0,5.0
Jordan Howard,MIA,7.7,27.7,0.2,0.7,3.6,0.0,0.0,5.0
Darrel Williams,KC,4.5,15.0,0.1,1.6,9.8,0.0,0.1,4.8
Benny Snell Jr.,PIT,6.5,28.7,0.1,0.7,5.0,0.0,0.1,4.8
Jalen Richard,LV,2.9,12.8,0.0,1.6,13.1,0.0,0.0,4.5
Kyle Juszczyk,SF,1.0,3.1,0.0,1.8,19.1,0.1,0.0,4.5
Royce Freeman,DEN,5.0,18.4,0.1,1.3,7.6,0.0,0.0,4.4
Gus Edwards,BAL,6.6,32.1,0.1,0.4,2.0,0.0,0.0,4.4
Jordan Wilkins,IND,4.8,23.5,0.1,0.7,4.5,0.0,0.0,4.4
Wayne Gallman,NYG,5.4,20.3,0.1,1.1,6.3,0.0,0.1,4.3
LeSean McCoy,TB,3.4,10.1,0.0,1.7,10.8,0.0,0.0,4.2
Darrynton Evans,TEN,2.9,13.0,0.1,1.2,9.3,0.1,0.0,4.1
Peyton Barber,WAS,6.8,23.8,0.1,0.6,3.0,0.0,0.0,4.1
Brian Hill,ATL,3.6,16.8,0.1,1.0,7.2,0.0,0.0,3.9
T.J. Yeldon,BUF,3.4,12.5,0.1,1.1,8.5,0.0,0.0,3.8
Ito Smith,ATL,3.4,12.5,0.1,1.2,7.1,0.0,0.0,3.7
JaMycal Hasty,SF,4.6,17.2,0.1,0.8,5.3,0.0,0.0,3.6
