Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
1,DeAndre Hopkins,ARI,DET,1,2,1.0,0.0,21.5,0.0
2,Tyreek Hill,KC,BAL,2,10,2.8,1.5,19.4,1.125
3,Calvin Ridley,ATL,CHI,2,8,3.5,1.2,19.0,0.72
4,Allen Robinson II,CHI,ATL,3,21,5.4,2.5,17.1,2.0833333333333335
5,Amari Cooper,DAL,SEA,3,16,6.6,2.4,16.8,1.92
6,Adam Thielen,MIN,TEN,2,14,7.3,2.6,16.8,3.3800000000000003
7,Tyler Lockett,SEA,DAL,5,16,10.3,2.7,16.7,1.4580000000000002
8,D.K. Metcalf,SEA,DAL,4,23,10.4,3.6,16.5,3.24
9,JuJu Smith-Schuster,PIT,HOU,7,18,10.9,2.6,16.2,0.9657142857142859
10,D.J. Moore,CAR,LAC,3,25,11.1,2.3,15.9,1.763333333333333
11,Terry McLaurin,WAS,CLE,6,18,11.6,2.7,15.8,1.215
12,Mike Evans,TB,DEN,4,20,12.5,4.2,15.7,4.41
13,Chris Godwin,TB,DEN,4,48,13.6,9.7,15.7,23.522499999999997
14,Julio Jones,ATL,CHI,1,68,15.1,14.0,15.3,196.0
15,Robert Woods,LAR,BUF,8,51,16.3,5.6,15.2,3.9199999999999995
16,Keenan Allen,LAC,CAR,5,26,16.9,3.0,15.1,1.8
17,Diontae Johnson,PIT,HOU,9,24,16.9,3.6,15.1,1.4400000000000002
18,Cooper Kupp,LAR,BUF,12,36,17.0,4.0,14.8,1.3333333333333333
19,Odell Beckham Jr.,CLE,WAS,2,31,17.8,3.2,14.5,5.120000000000001
20,Stefon Diggs,BUF,LAR,9,26,18.8,3.6,14.5,1.4400000000000002
21,Julian Edelman,NE,LV,10,27,20.4,2.9,14.4,0.841
22,Marquise Brown,BAL,KC,16,31,21.6,3.0,14.2,0.5625
23,T.Y. Hilton,IND,NYJ,12,36,23.4,3.1,13.7,0.8008333333333334
24,CeeDee Lamb,DAL,SEA,19,46,25.0,3.0,13.6,0.47368421052631576
25,Tyler Boyd,CIN,PHI,17,39,26.4,4.2,13.6,1.0376470588235294
26,A.J. Green,CIN,PHI,13,43,27.6,4.2,13.5,1.356923076923077
27,Michael Gallup,DAL,SEA,20,47,28.0,4.1,13.2,0.8404999999999999
28,DeVante Parker,MIA,JAC,17,47,29.3,5.2,13.0,1.5905882352941179
29,Darius Slayton,NYG,SF,20,40,30.3,2.0,12.8,0.2
30,Marvin Jones Jr.,DET,ARI,27,44,32.6,3.4,12.8,0.4281481481481481
31,John Brown,BUF,LAR,24,40,32.8,3.1,12.7,0.4004166666666667
32,Kenny Golladay,DET,ARI,9,104,32.8,18.8,11.7,39.27111111111112
33,Jarvis Landry,CLE,WAS,23,44,33.0,4.5,12.6,0.8804347826086957
34,Will Fuller V,HOU,PIT,21,48,33.8,6.7,11.9,2.1376190476190478
35,Corey Davis,TEN,MIN,26,41,33.8,2.9,11.8,0.32346153846153847
36,DeSean Jackson,PHI,CIN,26,47,34.8,3.7,11.8,0.5265384615384616
37,Laviska Shenault Jr.,JAC,MIA,28,48,36.7,5.4,11.6,1.0414285714285716
38,Robby Anderson,CAR,LAC,29,50,37.3,4.0,11.6,0.5517241379310345
39,Allen Lazard,GB,NO,23,58,39.4,5.9,11.3,1.5134782608695654
40,Russell Gage,ATL,CHI,20,46,40.0,3.8,11.3,0.722
41,Jerry Jeudy,DEN,TB,29,51,40.4,5.3,11.2,0.9686206896551725
42,Emmanuel Sanders,NO,GB,26,54,44.0,6.2,11.1,1.4784615384615387
43,Preston Williams,MIA,JAC,37,59,44.5,3.9,10.7,0.41108108108108105
44,Marquez Valdes-Scantling,GB,NO,35,62,44.7,4.7,11.2,0.6311428571428572
45,Mike Williams,LAC,CAR,38,55,45.1,4.2,10.7,0.46421052631578946
46,Brandin Cooks,HOU,PIT,37,56,45.6,3.3,10.6,0.2943243243243243
47,Keelan Cole,JAC,MIA,26,76,47.0,11.9,10.6,5.446538461538462
48,Golden Tate,NYG,SF,34,66,47.0,4.7,10.4,0.6497058823529412
49,Tre'Quan Smith,NO,GB,32,62,47.6,5.3,10.0,0.8778125
