player_id,player_name,sportsdata_id,player_team_id,player_position_id,player_positions,player_short_name,player_eligibility,player_yahoo_positions,player_page_url,player_filename,player_square_image_url,player_image_url,player_yahoo_id,cbs_player_id,player_bye_week,player_owned_avg,player_owned_espn,player_owned_yahoo,player_opponent,player_opponent_id,player_ecr_delta,rank_ecr,rank_min,rank_max,rank_ave,rank_std,note,tag,recommendation,pos_rank,start_sit_grade,r2p_pts,uncertainty
11594,Travis Kelce,c3859e06-5f23-4302-a71b-04820a899d5f,KC,TE,TE,T. Kelce,TE,TE,https://www.fantasypros.com/nfl/players/travis-kelce.php,travis-kelce.php,https://images.fantasypros.com/images/players/nfl/11594/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/11594/headshot/210x210.png,26686,1725130,12,100.0,99.9,100,vs. LAC,LAC,,1,1,1,1.00,0.00,"The supply of superlatives is running low. Kelce continues to come through for his fantasy managers week after week. He scored his third touchdown of the season against the Ravens in Week 2, a marvelous catch-and-run job covering 46 yards. Remarkably, Kelce trails Rob Gronkowski in TE fantasy scoring by 0.4 points. As good as Kelce is, I don't think I can pay $8,200 for him on DraftKings this week when I can get T.J. Hockenson for $3,000 less.",,,TE1,A+,19.7,0.0
14104,Darren Waller,14c97c9f-26e8-4944-9299-f90de6aeada3,LV,TE,TE,D. Waller,TE,TE,https://www.fantasypros.com/nfl/players/darren-waller.php,darren-waller.php,https://images.fantasypros.com/images/players/nfl/14104/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/14104/headshot/210x210.png,28592,1850793,8,100.0,99.9,100,vs. MIA,MIA,,2,2,4,2.11,0.40,"The guy in your league who's toggling between Austin Hooper and Gerald Everett at tight end probably doesn't have much sympathy for the Darren Waller investors disappointed by Waller's 5-65-0 performance last week. Waller will face a Miami defense that yielded a combined 8-73-0 to New England TEs Jonnu Smith and Hunter Henry in Week 1, then let Buffalo TE Dawson Knox find the end zone in Week 2. This looks like a smash spot for Waller. But then again, every week looks like a smash spot for Waller.",start,,TE2,A,19.4,0.08000000000000002
18290,T.J. Hockenson,bd1120b6-38b3-4225-a4b0-20660a149d0d,DET,TE,TE,T.J. Hockenson,TE,TE,https://www.fantasypros.com/nfl/players/tj-hockenson.php,tj-hockenson.php,https://images.fantasypros.com/images/players/nfl/18290/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/18290/headshot/210x210.png,31840,2251097,9,98.8,98.6,99,vs. BAL,BAL,,3,2,4,3.23,0.54,"It's looking as if Hockenson could be on his way to a monster season. He's played 88% of Detroit's offensive snaps and is third among tight ends in number of routes run. He's caught 16 of 20 targets for 163 yards and two TDs, putting him on a 136-catch pace. The Ravens wouldn't seem to be an appealing matchup on the surface, but second-year LB Patrick Queen has received consistently poor coverage grades from PFF and figures to be assigned to Hockenson on a majority of the tight end's routes. At a very reasonably price of $5,200, Hockenson should be a staple of DraftKings cash game lineups this weekend.",start,,TE3,A,15.1,0.1458
16499,George Kittle,2ada91b0-036e-454f-83c3-6d939ff584a9,SF,TE,TE,G. Kittle,TE,TE,https://www.fantasypros.com/nfl/players/george-kittle.php,george-kittle.php,https://images.fantasypros.com/images/players/nfl/16499/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/16499/headshot/210x210.png,30259,2818265,6,100.0,99.9,100,vs. GB,GB,,4,3,7,4.03,0.97,"It's only a matter of time before this guy gets rolling. Maybe it will happen against a Green Bay defense that gave up two TD catches to Saints TE Juwan Johnson in Week 1 and then yielded 8-66-1 to T.J. Hockenson in Week 2. Kittle currently ranks TE13 in half-point PPR fantasy scoring behind the likes of Jack Doyle, Dawson Knox and, yes, Kittle's buddy Robert Tonyan.",,,TE4,A,14.8,0.3136333333333333
17269,Mark Andrews,0618f387-9b72-4270-8b8f-dec4cccc9e4a,BAL,TE,TE,M. Andrews,TE,TE,https://www.fantasypros.com/nfl/players/mark-andrews.php,mark-andrews.php,https://images.fantasypros.com/images/players/nfl/17269/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/17269/headshot/210x210.png,31056,2131121,8,99.0,98.9,99,at DET,DET,,5,4,8,5.37,1.10,"A popular TE target during fantasy draft season, Andrews is off to a slow start, though his five-catch, 57-yard performance against the Chiefs in Week 2 wasn't a catastrophe. Maybe he can get it going in Detroit this week. The Lions did a decent job of defending George Kittle in Week 1, holding him to four catches for 78 yards, but they yielded 52 yards and a touchdown to Green Bay's Robert Tonyan in Week 2.",,,TE5,A-,14.2,0.30250000000000005
20164,Kyle Pitts,1f3deb24-9ff8-4769-8f42-825eff7742f6,ATL,TE,TE,K. Pitts,TE,TE,https://www.fantasypros.com/nfl/players/kyle-pitts.php,kyle-pitts.php,https://images.fantasypros.com/images/players/nfl/20164/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/20164/headshot/210x210.png,33392,2964514,6,98.5,97.9,99,at NYG,NYG,,6,4,9,6.23,0.99,"He caught 5 of 6 targets for 73 yards against the Buccaneers last week, and his season totals (9-104-0) are more than respectable for a rookie tight end playing in a dysfunctional passing game. There's not much to else to say. Keep playing the talented rookie. All is well.",start,,TE6,B+,12.6,0.245025
17527,Noah Fant,cdc98acc-9eb6-4b44-81bb-61d7b8a3b55f,DEN,TE,TE,N. Fant,TE,TE,https://www.fantasypros.com/nfl/players/noah-fant.php,noah-fant.php,https://images.fantasypros.com/images/players/nfl/17527/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/17527/headshot/210x210.png,31852,2251095,11,93.1,92.1,94,vs. NYJ,NYJ,,7,5,10,7.00,0.89,"The surprise is that Okwuegbunam has played more than 50% of the snaps in each of Denver's first two games. A terrific athlete with a bright future, Albert O. has hauled in 7 of 7 targets for 40 yards and a touchdown. And yet, Okwuegbunam's presence has done nothing to devalue Fant, who's TE5 in fantasy scoring with 10.3 points per game (half-point PPR). The TE dynamic might change a bit when Jerry Jeudy eventually comes back from his high-ankle sprain and stakes his claim to a healthy share of targets, but for now, Fant is an every-week fantasy starter and Okwuegbunam is a worthwhile stash.",start,,TE7,B+,11.8,0.15842
9721,Rob Gronkowski,2142a164-48ad-47d6-bb27-0bc58c6b2e62,TB,TE,TE,R. Gronkowski,TE,TE,https://www.fantasypros.com/nfl/players/rob-gronkowski.php,rob-gronkowski.php,https://images.fantasypros.com/images/players/nfl/9721/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/9721/headshot/210x210.png,24017,1244303,9,96.0,96.0,96,at LAR,LAR,,8,5,11,8.51,1.54,"It's amazing how inexpensive Gronk was in drafts this summer, and now he leads all tight ends in fantasy scoring (half-point PPR), if only briefly. There's no debating whether to start him. Party on, Gronk.",start,,TE8,B-,11.5,0.47431999999999996
12095,Logan Thomas,b24625a0-d402-4d59-a778-aa4b073bfe5e,WAS,TE,TE,L. Thomas,TE,TE,https://www.fantasypros.com/nfl/players/logan-thomas.php,logan-thomas.php,https://images.fantasypros.com/images/players/nfl/12095/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/12095/headshot/210x210.png,27648,1691193,9,95.5,94.9,96,at BUF,BUF,,9,7,12,8.51,0.97,"The overall numbers through two games are just OK (8-75-1 on 10 targets), but Thomas has played 100% of Washington's offensive snaps and has run more routes than Travis Kelce. The number of routes run certainly isn't a perfect barometer for fantasy success - targets from Patrick Mahomes are more valuable that targets from Ryan Fitzpatrick and Taylor Heinicke - but the outlook for Thomas is bright.",,,TE9,B-,11.1,0.1344142857142857
15623,Tyler Higbee,0df7912d-9e81-47ea-b4f7-d04986df4ee8,LAR,TE,TE,T. Higbee,TE,TE,https://www.fantasypros.com/nfl/players/tyler-higbee.php,tyler-higbee.php,https://images.fantasypros.com/images/players/nfl/15623/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/15623/headshot/210x210.png,29344,1853103,11,84.4,74.7,94,vs. TB,TB,,10,6,13,10.09,1.44,"Between the Falcons' Kyle Pitts, Hayden Hurst and Lee Smith, and the Cowboys' Blake Jarwin and Dalton Schultz, tight ends have caught 15 passes against the Buccaneers for 153 yards and no touchdowns. Cooper Kupp once again figures to be Matthew Stafford's favorite target in this one, but this game sets up pretty well for Higbee, too.",start,,TE10,C+,10.8,0.34559999999999996
17270,Dallas Goedert,e8029983-87cf-49a2-bc04-04c8233a0630,PHI,TE,TE,D. Goedert,TE,TE,https://www.fantasypros.com/nfl/players/dallas-goedert.php,dallas-goedert.php,https://images.fantasypros.com/images/players/nfl/17270/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/17270/headshot/210x210.png,31019,2132551,14,88.2,87.3,89,at DAL,DAL,,11,8,13,10.71,1.32,"Zach Ertz is on the reserve/COVID-19 list, so it appears as if Goedert will have the TE snaps to himself on Monday night against a Dallas defense that was Gronk-smashed by Buccaneers TE Rob Gronkowski in the Thursday-night season opener. That's what Goedert advocates thought they'd be getting all along when Ertz made noise about wanting out of Philadelphia in the offseason. But an Ertz trade never materialized. With Goedert likely getting the TE targets to himself I have him ranked TE8 this week.",,,TE11,C+,9.3,0.21780000000000002
9265,Jared Cook,3b7a1409-d154-4e5c-8c94-9d4a0e0993c7,LAC,TE,TE,J. Cook,TE,TE,https://www.fantasypros.com/nfl/players/jared-cook.php,jared-cook.php,https://images.fantasypros.com/images/players/nfl/9265/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/9265/headshot/210x210.png,9353,584314,7,52.7,55.3,50,at KC,KC,,12,10,16,12.14,1.02,"Cook has drawn 13 targets so far and has eight catches for 84 yards. He'll be facing a Chiefs defense that allowed the Browns' three tight ends to combine for seven catches and 120 yards in Week 1, and Mark Andrews had five catches for 57 yards against Kansas City in Week 2. Cook is a back-end TE1 for me this week.",,,TE12,C,9.0,0.10404
16502,Robert Tonyan,7c9c7800-69d0-459b-812b-a07ac48e9f2a,GB,TE,TE,R. Tonyan,TE,TE,https://www.fantasypros.com/nfl/players/robert-tonyan.php,robert-tonyan.php,https://images.fantasypros.com/images/players/nfl/16502/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/16502/headshot/210x210.png,30777,2820026,13,88.7,85.3,92,at SF,SF,,13,10,16,12.43,0.99,"George Kittle and Tonyan are good friends, so both tight ends might have extra motivation for this one. Tonyan's 11-TD season in 2020 screams ""regression,"" but he scored a touchdown in Week 2 on a perfectly thrown laser from Rodgers, and it seems as if Rodgers likes to seek out Tonyan in the red zone. The 49ers were blowtorched by Lions TE T.J. Hockenson in Week 1 but kept Eagles TEs Dallas Goedert and Zach Ertz from doing any significant damage in Week 2. Consider Tonyan a low-end TE1 or top-end TE2.",,,TE13,C,8.1,0.09801
