Player Name,Team,rec_att,rec_yds,rec_tds,fumbles,fpts
Travis Kelce,KC,6.9,88.9,0.8,0.1,20.3
Darren Waller,LV,7.1,84.4,0.6,0.1,19.2
T.J. Hockenson,DET,5.5,61.4,0.5,0.1,14.8
George Kittle,SF,5.2,66.1,0.5,0.0,14.7
Mark Andrews,BAL,4.8,58.9,0.6,0.0,14.3
Noah Fant,DEN,4.5,51.9,0.4,0.0,12.4
Kyle Pitts,ATL,4.6,52.7,0.4,0.0,12.2
Rob Gronkowski,TB,3.8,48.8,0.6,0.0,12.2
Tyler Higbee,LAR,4.3,47.1,0.4,0.0,11.3
Logan Thomas,WAS,4.5,44.5,0.4,0.0,11.1
Jared Cook,LAC,3.6,45.3,0.3,0.0,9.9
Dallas Goedert,PHI,3.7,41.6,0.3,0.0,9.6
Robert Tonyan,GB,3.4,37.9,0.3,0.0,9.1
Austin Hooper,CLE,3.5,36.2,0.2,0.0,8.4
Jonnu Smith,NE,3.2,34.2,0.2,0.0,7.7
Cole Kmet,CHI,3.4,33.6,0.2,0.1,7.7
Hunter Henry,NE,3.0,35.5,0.2,0.0,7.6
Mike Gesicki,MIA,2.9,35.1,0.2,0.0,7.5
Jack Doyle,IND,3.0,31.1,0.2,0.0,7.0
Dawson Knox,BUF,2.6,30.6,0.2,0.0,7.0
Dalton Schultz,DAL,3.1,30.4,0.1,0.0,6.9
Gerald Everett,SEA,2.7,29.9,0.2,0.0,6.8
Blake Jarwin,DAL,2.7,30.7,0.1,0.0,6.6
Evan Engram,NYG,2.9,29.5,0.1,0.0,6.6
Tyler Conklin,MIN,2.7,28.3,0.1,0.0,6.2
Hayden Hurst,ATL,2.6,26.2,0.1,0.0,6.0
David Njoku,CLE,2.2,28.2,0.1,0.0,5.9
C.J. Uzomah,CIN,2.6,25.9,0.1,0.0,5.8
Dan Arnold,CAR,2.1,26.1,0.2,0.0,5.6
Eric Ebron,PIT,2.3,24.2,0.1,0.0,5.6
Adam Trautman,NO,2.3,26.1,0.1,0.0,5.6
Pat Freiermuth,PIT,2.3,25.3,0.1,0.0,5.5
Albert Okwuegbunam,DEN,2.3,24.1,0.1,0.0,5.5
Juwan Johnson,NO,2.1,24.1,0.1,0.0,5.2
Maxx Williams,ARI,2.1,24.4,0.1,0.0,5.2
Zach Ertz,PHI,2.2,23.3,0.1,0.0,5.1
Pharaoh Brown,HOU,2.1,24.0,0.1,0.0,5.1
Tyler Kroft,NYJ,2.1,20.4,0.1,0.0,4.8
Will Dissly,SEA,1.7,18.6,0.1,0.0,4.4
Harrison Bryant,CLE,1.8,20.5,0.1,0.1,4.4
Jordan Akins,HOU,1.8,19.6,0.1,0.0,4.2
Luke Farrell,JAC,1.7,18.2,0.1,0.0,4.1
Kyle Rudolph,NYG,1.7,16.2,0.1,0.0,4.0
Mo Alie-Cox,IND,1.6,18.5,0.1,0.0,3.9
Chris Manhertz,JAC,1.6,17.8,0.1,0.0,3.7
Geoff Swaim,TEN,1.6,14.9,0.1,0.0,3.7
MyCole Pruitt,TEN,1.4,15.3,0.1,0.0,3.3
O.J. Howard,TB,1.2,16.1,0.1,0.0,3.2
Donald Parham Jr.,LAC,1.2,14.0,0.1,0.0,3.0
Ryan Griffin,NYJ,1.3,14.0,0.0,0.0,3.0
Tommy Hudson,TEN,1.2,12.3,0.1,0.0,2.9
Jimmy Graham,CHI,1.1,13.5,0.0,0.0,2.8
Ian Thomas,CAR,1.2,11.3,0.1,0.0,2.7
Drew Sample,CIN,1.3,10.8,0.0,0.0,2.5
Cameron Brate,TB,0.9,9.8,0.1,0.0,2.3
Giovanni Ricci,CAR,0.8,8.3,0.1,0.0,2.2
Foster Moreau,LV,0.8,9.3,0.1,0.0,2.2
Hunter Long,MIA,1.1,10.0,0.0,0.0,2.1
Marcedes Lewis,GB,0.9,10.0,0.0,0.0,2.1
Derek Carrier,LV,0.9,8.6,0.1,0.0,2.1
Tommy Tremble,CAR,0.8,8.5,0.1,0.0,2.0
Josh Oliver,BAL,0.8,9.2,0.0,0.0,2.0
Durham Smythe,MIA,1.0,8.3,0.0,0.0,2.0
Ricky Seals-Jones,WAS,0.8,10.3,0.0,0.0,1.9
Eric Saubert,DEN,0.9,7.7,0.0,0.0,1.9
Jacob Hollister,JAC,0.9,8.5,0.0,0.0,1.9
Chris Herndon IV,MIN,0.8,8.8,0.0,0.0,1.9
Stephen Anderson,LAC,0.8,8.2,0.0,0.0,1.8
Darren Fells,DET,0.8,7.5,0.0,0.0,1.8
Noah Gray,KC,0.7,7.8,0.0,0.0,1.7
Devin Asiasi,NE,0.6,6.8,0.1,0.0,1.7
Dominique Dafney,GB,0.7,7.2,0.1,0.0,1.7
Kaden Smith,NYG,0.8,6.7,0.0,0.0,1.6
Blake Bell,KC,0.7,6.3,0.0,0.0,1.5
Tre' McKitty,LAC,0.6,6.0,0.1,0.0,1.5
Jacob Harris,LAR,0.6,6.2,0.0,0.0,1.4
Ross Dwelley,SF,0.6,6.5,0.0,0.0,1.4
Josiah Deguara,GB,0.7,6.7,0.0,0.0,1.4
Adam Shaheen,MIA,0.6,6.3,0.0,0.0,1.3
Kylen Granson,IND,0.6,6.9,0.0,0.0,1.3
Deon Yelder,TB,0.5,4.6,0.0,0.0,1.2
Reggie Gilliam,BUF,0.4,3.6,0.1,0.0,1.2
Brycen Hopkins,LAR,0.5,5.0,0.0,0.0,1.2
Tommy Sweeney,BUF,0.5,5.5,0.0,0.0,1.2
Jack Stoll,PHI,0.6,6.1,0.0,0.0,1.2
Ben Ellefson,MIN,0.5,4.9,0.0,0.0,1.2
Colin Thompson,CAR,0.4,4.2,0.1,0.0,1.1
John Bates,WAS,0.5,4.9,0.0,0.0,1.1
Darrell Daniels,ARI,0.5,5.8,0.0,0.0,1.1
