Date,Team,Opp,Total_Score,Win_Prob,Expected_Points,Year,Week,OwnPer_DST,Expected_Points_DST,OwnPer_RB,Expected_Points_RB,OwnPer_WR,Expected_Points_WR,OwnPer_TE,Expected_Points_TE,OwnPer_QB,Expected_Points_QB
2021-09-26,ARI,JAC,51.0,0.8,29.5,2021,3,0.1338,7.9,0.0773,22.199999999999996,0.1247,53.332539999999995,0.0060999999999999995,9.499999999999998,0.0758,28.335
2021-09-26,IND,TEN,47.0,0.3636363636363637,21.25,2021,3,0.0045,5.6,0.074,29.83749999999999,0.036000000000000004,33.97522,0.0153,12.8,0.0052,18.4
2021-09-26,BAL,DET,50.5,0.8,29.0,2021,3,0.035,7.9,0.0593,28.000000000000004,0.083,31.500000000000004,0.0968,17.6,0.1262,26.800000000000008
2021-09-26,WAS,BUF,45.5,0.26666666666666666,19.25,2021,3,0.0255,6.3,0.1218,26.5,0.049800000000000004,36.86,0.020000000000000004,14.0,0.0068,16.7
2021-09-26,NO,NE,43.5,0.43478260869565216,20.25,2021,3,0.025,6.3,0.0915,27.599999999999998,0.0152,23.06018,0.012499999999999999,12.500000000000002,0.0058,18.900000000000006
2021-09-26,LAC,KC,54.5,0.2857142857142857,23.75,2021,3,0.002,5.3,0.1258,29.400000000000002,0.25800000000000006,45.32500000000001,0.0543,15.0,0.0613,21.5
2021-09-26,ATL,NYG,47.0,0.43478260869565216,22.0,2021,3,0.066,5.8,0.1419,21.5,0.1133,32.565000000000005,0.086,19.6,0.0278,17.399999999999995
2021-09-26,CHI,CLE,44.5,0.2631578947368421,18.5,2021,3,0.009000000000000001,5.9,0.023000000000000003,22.0,0.10650000000000001,37.96000000000001,0.0135,11.799999999999999,0.0985,19.000000000000007
2021-09-26,CIN,PIT,42.0,0.4545454545454545,19.5,2021,3,0.14,5.8,0.14600000000000002,22.89999999999999,0.2525,41.55,0.006999999999999999,8.700000000000003,0.0065,17.7
2021-09-26,MIA,LV,44.5,0.37735849056603776,20.5,2021,3,0.0158,5.9,0.0387,22.700000000000003,0.037700000000000004,41.279999999999994,0.006999999999999999,14.25,0.0092,13.900000000000002
2021-09-26,NYJ,DEN,41.5,0.19047619047619047,15.75,2021,3,0.0368,5.4,0.016,15.5,0.0488,36.68,0.006999999999999999,10.299999999999999,0.004,13.800000000000004
2021-09-26,TB,LAR,55.0,0.5555555555555556,27.5,2021,3,0.018000000000000002,6.2,0.0878,24.3,0.3,45.974999999999994,0.0942,18.5,0.0778,22.099999999999998
2021-09-26,SEA,MIN,54.0,0.5652173913043478,28.0,2021,3,0.0085,5.9,0.1397,25.599999999999994,0.2193,47.38,0.052199999999999996,12.6,0.0635,23.8
2021-09-26,GB,SF,50.5,0.425531914893617,23.75,2021,3,,,,,,,,,,
2021-09-26,JAC,ARI,51.0,0.24390243902439024,21.5,2021,3,0.0242,5.1,0.0635,21.2,0.22519999999999998,41.8,0.009000000000000001,10.3,0.0208,17.499999999999996
2021-09-26,TEN,IND,47.0,0.6825396825396826,25.75,2021,3,0.1808,6.1,0.1678,26.6,0.1564,41.425129999999996,0.0038,11.524999999999997,0.0292,19.1
2021-09-26,DET,BAL,50.5,0.24390243902439024,21.5,2021,3,0.0075,4.4,0.1193,26.462500000000002,0.0435,27.21,0.1823,16.7,0.0225,16.199999999999992
2021-09-26,BUF,WAS,45.5,0.7777777777777778,26.25,2021,3,0.0482,7.6,0.0351,18.60012,0.2082,54.309999999999995,0.0055,7.3,0.0955,24.20000000000001
2021-09-26,NE,NO,43.5,0.6078431372549019,23.25,2021,3,0.018000000000000002,8.1,0.07959999999999999,28.3,0.0458,28.7,0.011699999999999999,16.099999999999998,0.0065,15.9
2021-09-26,KC,LAC,54.5,0.7619047619047619,30.75,2021,3,0.0142,6.2,0.17980000000000002,23.6,0.2687,42.61249999999999,0.132,23.6,0.096,25.3
2021-09-26,NYG,ATL,47.0,0.6078431372549019,25.0,2021,3,0.022,6.3,0.171,17.900209999999994,0.0983,42.9,0.0213,12.899999999999999,0.0718,19.300000000000004
2021-09-26,CLE,CHI,44.5,0.7826086956521741,26.0,2021,3,0.096,7.3,0.0909,35.6,0.0432,33.915,0.0358,18.1,0.012,18.199999999999996
2021-09-26,PIT,CIN,42.0,0.5918367346938775,22.5,2021,3,0.0162,8.1,0.11739999999999999,23.199999999999996,0.1166,42.16,0.0105,12.639999999999999,0.0152,18.200000000000003
2021-09-26,LV,MIA,44.5,0.6666666666666666,24.0,2021,3,0.026,6.4,0.0275,22.400000000000002,0.0408,33.4,0.0948,24.4,0.029,18.100000000000005
2021-09-26,DEN,NYJ,41.5,0.8571428571428571,25.75,2021,3,0.053,8.5,0.0553,24.599999999999998,0.1398,37.199999999999996,0.062400000000000004,19.999999999999996,0.0292,20.855
2021-09-26,LAR,TB,55.0,0.4878048780487805,27.5,2021,3,0.0098,6.2,0.043800000000000006,15.925239999999993,0.5207999999999999,51.1,0.1375,14.099999999999998,0.0832,19.5
2021-09-26,MIN,SEA,54.0,0.4761904761904762,26.0,2021,3,0.006,5.4,0.20590000000000003,21.100000000000005,0.32180000000000003,47.699999999999996,0.017300000000000003,10.099999999999998,0.042,18.899999999999995
2021-09-26,SF,GB,50.5,0.6226415094339622,26.75,2021,3,,,,,,,,,,
