Player Name,Team,rush_att,rush_yds,rush_tds,rec_att,rec_yds,rec_tds,fumbles,fpts
Jonathan Taylor,IND,24.6,118.9,1.0,1.8,14.8,0.1,0.1,21.7
Alvin Kamara,NO,15.3,63.2,0.5,4.4,38.2,0.2,0.1,18.6
Austin Ekeler,LAC,13.7,57.9,0.6,4.1,34.5,0.2,0.1,18.0
Dalvin Cook,MIN,20.2,86.3,0.7,2.8,20.6,0.1,0.2,17.7
James Conner,ARI,17.0,60.0,0.6,3.5,28.6,0.1,0.1,16.8
David Montgomery,CHI,18.1,72.5,0.6,3.1,23.0,0.1,0.1,16.8
Najee Harris,PIT,17.7,69.9,0.5,3.5,26.2,0.1,0.0,16.8
Josh Jacobs,LV,16.0,64.4,0.6,3.4,24.7,0.1,0.1,16.3
Antonio Gibson,WAS,16.1,63.9,0.6,3.1,21.6,0.1,0.1,15.8
Nick Chubb,CLE,15.1,75.7,0.6,2.1,15.1,0.1,0.1,15.0
Devin Singletary,BUF,15.9,66.8,0.6,2.5,18.3,0.1,0.1,14.7
Darrel Williams,KC,14.3,51.3,0.5,2.9,24.9,0.1,0.0,14.4
Elijah Mitchell,SF,17.6,73.6,0.5,1.9,13.9,0.1,0.0,14.2
D'Onta Foreman,TEN,17.9,75.2,0.6,1.0,9.4,0.0,0.1,13.0
Aaron Jones,GB,9.1,44.4,0.4,2.8,22.6,0.2,0.1,13.0
Sony Michel,LAR,16.5,62.2,0.5,1.7,13.8,0.1,0.1,12.7
Ezekiel Elliott,DAL,11.3,49.4,0.5,2.1,16.1,0.1,0.1,11.9
Saquon Barkley,NYG,13.2,57.7,0.2,2.4,18.7,0.1,0.1,11.6
Cordarrelle Patterson,ATL,11.3,40.9,0.2,2.8,27.0,0.1,0.1,11.5
D'Andre Swift,DET,8.0,37.8,0.2,3.3,24.5,0.1,0.1,11.4
Michael Carter,NYJ,11.6,51.7,0.2,2.5,19.9,0.1,0.1,11.3
Javonte Williams,DEN,11.7,54.3,0.3,2.2,18.1,0.1,0.1,11.3
Samaje Perine,CIN,14.0,49.6,0.4,2.1,15.0,0.1,0.1,11.0
Devonta Freeman,BAL,13.1,55.5,0.3,1.9,12.8,0.1,0.1,10.9
Kenneth Gainwell,PHI,13.0,45.7,0.3,2.3,20.7,0.1,0.1,10.9
