Player Name,Team,rec_att,rec_yds,rec_tds,fumbles,fpts
Travis Kelce,KC,6.2,75.5,0.6,0.1,17.3
Mark Andrews,BAL,6.2,72.1,0.5,0.1,16.6
George Kittle,SF,5.5,69.8,0.5,0.1,15.3
Rob Gronkowski,TB,5.1,63.1,0.6,0.0,14.6
Darren Waller,LV,5.1,63.9,0.5,0.1,14.4
Zach Ertz,ARI,5.5,57.3,0.3,0.0,13.0
Kyle Pitts,ATL,4.8,59.5,0.2,0.0,11.7
Dawson Knox,BUF,3.6,41.0,0.5,0.0,10.6
Dalton Schultz,DAL,3.9,40.6,0.2,0.0,9.3
Noah Fant,DEN,4.0,42.4,0.2,0.0,9.3
Mike Gesicki,MIA,4.0,41.8,0.2,0.0,9.1
Hunter Henry,NE,3.0,32.9,0.4,0.0,8.7
Tyler Higbee,LAR,3.6,36.4,0.2,0.0,8.5
Tyler Conklin,MIN,3.5,35.5,0.2,0.0,8.2
Pat Freiermuth,PIT,3.5,34.1,0.2,0.0,8.0
Cole Kmet,CHI,3.4,34.6,0.1,0.0,7.7
Gerald Everett,SEA,2.9,31.1,0.2,0.0,7.0
Temarrick Hemingway,WAS,2.8,29.0,0.2,0.0,6.9
Jared Cook,LAC,2.5,28.9,0.3,0.0,6.8
Evan Engram,NYG,2.9,29.7,0.1,0.0,6.6
Austin Hooper,CLE,2.8,27.6,0.2,0.0,6.6
John Bates,WAS,2.6,27.6,0.1,0.0,6.1
C.J. Uzomah,CIN,2.5,23.3,0.1,0.0,5.6
Tyler Kroft,NYJ,2.5,26.1,0.1,0.0,5.6
Adam Trautman,NO,2.3,25.1,0.1,0.0,5.5
David Njoku,CLE,2.0,23.6,0.1,0.0,5.2
Tyree Jackson,PHI,2.2,22.8,0.1,0.0,5.2
Josiah Deguara,GB,2.2,21.6,0.1,0.0,5.1
Albert Okwuegbunam,DEN,2.1,23.5,0.1,0.0,5.1
Mo Alie-Cox,IND,2.0,22.3,0.1,0.0,5.1
Brevin Jordan,HOU,2.2,21.6,0.1,0.0,5.0
Tommy Tremble,CAR,2.1,21.8,0.1,0.0,4.6
Anthony Firkser,TEN,1.8,19.1,0.1,0.0,4.4
Geoff Swaim,TEN,1.8,16.7,0.1,0.0,4.2
Brock Wright,DET,1.7,17.9,0.1,0.0,4.0
Foster Moreau,LV,1.6,17.4,0.1,0.0,4.0
Hayden Hurst,ATL,1.8,16.7,0.1,0.0,3.9
Jonnu Smith,NE,1.5,17.0,0.1,0.0,3.8
Juwan Johnson,NO,1.6,19.0,0.1,0.0,3.8
Richard Rodgers,PHI,1.5,16.5,0.1,0.0,3.7
Jacob Hollister,JAC,1.7,14.8,0.1,0.0,3.6
Pharaoh Brown,HOU,1.6,15.0,0.1,0.0,3.6
Durham Smythe,MIA,1.5,14.5,0.1,0.0,3.3
