player_id,player_name,sportsdata_id,player_team_id,player_position_id,player_positions,player_short_name,player_eligibility,player_yahoo_positions,player_page_url,player_filename,player_square_image_url,player_image_url,player_yahoo_id,cbs_player_id,player_bye_week,player_owned_avg,player_owned_espn,player_owned_yahoo,player_opponent,player_opponent_id,player_ecr_delta,rank_ecr,rank_min,rank_max,rank_ave,rank_std,pos_rank,start_sit_grade,r2p_pts,uncertainty
14164,Geoff Swaim,d0f9112d-2496-450a-9fc5-d2d01b4d2454,TEN,TE,TE,G. Swaim,TE,TE,https://www.fantasypros.com/nfl/players/geoff-swaim.php,geoff-swaim.php,https://images.fantasypros.com/images/players/nfl/14164/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/14164/headshot/210x210.png,28634,2174207,13,0.3,0.3,0,at HOU,HOU,,35,30,37,33.50,2.40,TE35,F,3.9,0.192
17283,Hayden Hurst,1b125fc4-5dd9-4eb9-a42f-048e61ca42b7,ATL,TE,TE,H. Hurst,TE,TE,https://www.fantasypros.com/nfl/players/hayden-hurst.php,hayden-hurst.php,https://images.fantasypros.com/images/players/nfl/17283/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/17283/headshot/210x210.png,30995,2185053,6,0.9,0.7,1,vs. NO,NO,,36,27,37,32.55,3.00,TE36,F,3.9,0.3333333333333333
18591,Tyree Jackson,2fc1c9f1-9e85-449a-9a87-fa8203e8e8f9,PHI,TE,TE,T. Jackson,TE,TE,https://www.fantasypros.com/nfl/players/tyree-jackson.php,tyree-jackson.php,https://images.fantasypros.com/images/players/nfl/18591/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/18591/headshot/210x210.png,32415,2184377,14,0.0,0.0,0,vs. DAL,DAL,18.0,37,21,44,29.89,6.95,TE37,F,3.8,2.300119047619048
23341,Brock Wright,8f182089-7730-499e-8f2e-87bda32debfb,DET,TE,TE,B. Wright,TE,TE,https://www.fantasypros.com/nfl/players/brock-wright.php,brock-wright.php,https://images.fantasypros.com/images/players/nfl/23341/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/23341/headshot/210x210.png,33774,2807423,9,0.1,0.1,0,vs. GB,GB,,38,35,44,40.55,2.90,TE38,F,3.8,0.2402857142857143
17508,Durham Smythe,7e42a22a-c47b-4387-aeeb-2cc2e76dc1d8,MIA,TE,TE,D. Smythe,TE,TE,https://www.fantasypros.com/nfl/players/durham-smythe.php,durham-smythe.php,https://images.fantasypros.com/images/players/nfl/17508/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/17508/headshot/210x210.png,31093,2082845,14,0.1,0.1,0,vs. NE,NE,,39,35,41,37.88,2.09,TE39,F,3.8,0.12480285714285712
9712,Jimmy Graham,fd85786d-3900-4dc0-9b30-334ee30413ed,CHI,TE,TE,J. Graham,TE,TE,https://www.fantasypros.com/nfl/players/jimmy-graham.php,jimmy-graham.php,https://images.fantasypros.com/images/players/nfl/9712/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/9712/headshot/210x210.png,24070,1691166,10,0.8,0.5,1,at MIN,MIN,,40,39,45,41.25,2.11,TE40,F,3.7,0.11415641025641025
19389,Harrison Bryant,f58a5899-8b78-46e8-a29a-ba6273b7d872,CLE,TE,TE,H. Bryant,TE,TE,https://www.fantasypros.com/nfl/players/harrison-bryant.php,harrison-bryant.php,https://images.fantasypros.com/images/players/nfl/19389/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/19389/headshot/210x210.png,32785,2241240,13,0.2,0.2,0,vs. CIN,CIN,6.0,41,26,51,40.14,7.32,TE41,F,3.6,2.0608615384615385
9906,Kyle Rudolph,1059e9dc-97df-4643-9116-883a0573d8b1,NYG,TE,TE,K. Rudolph,TE,TE,https://www.fantasypros.com/nfl/players/kyle-rudolph.php,kyle-rudolph.php,https://images.fantasypros.com/images/players/nfl/9906/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/9906/headshot/210x210.png,24830,1633122,10,0.3,0.3,0,vs. WAS,WAS,,42,41,54,44.75,3.77,TE42,F,3.4,0.3466560975609756
15760,Stephen Anderson,5cb0bf9c-03b4-4201-97c5-a59c6db50841,LAC,TE,TE,S. Anderson,TE,TE,https://www.fantasypros.com/nfl/players/stephen-anderson.php,stephen-anderson.php,https://images.fantasypros.com/images/players/nfl/15760/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/15760/headshot/210x210.png,29789,1880821,7,0.2,0.2,0,at LV,LV,,43,38,53,45.86,5.62,TE43,F,3.3,0.8311684210526317
19562,Juwan Johnson,0226b03b-f91d-4223-9813-9fcd2e9c3acc,NO,TE,TE,J. Johnson,"WR,TE","WR,TE",https://www.fantasypros.com/nfl/players/juwan-johnson.php,juwan-johnson.php,https://images.fantasypros.com/images/players/nfl/19562/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/19562/headshot/210x210.png,33113,2186637,6,1.9,0.8,3,at ATL,ATL,,44,39,45,42.67,2.21,TE44,F,3.4,0.12523333333333334
