Player Name,Team,def_sack,def_int,def_fr,def_ff,def_td,def_safety,def_pa,def_tyda,fpts
Tampa Bay Buccaneers,TB,3.0,1.1,0.6,0.7,0.2,0.1,16.1,311.4,8.7
Buffalo Bills,BUF,3.1,1.0,0.5,0.6,0.2,0.1,13.2,294.5,8.4
Tennessee Titans,TEN,2.7,0.9,0.5,0.8,0.2,0.0,16.1,304.5,7.5
New England Patriots,NE,2.2,1.0,0.6,0.9,0.2,0.0,17.3,335.7,7.4
Cleveland Browns,CLE,2.4,0.9,0.5,0.7,0.2,0.1,17.8,322.1,7.4
Minnesota Vikings,MIN,2.4,1.0,0.5,0.8,0.2,0.1,19.5,334.4,7.4
Indianapolis Colts,IND,2.0,1.0,0.6,0.8,0.2,0.0,14.8,308.4,7.3
Kansas City Chiefs,KC,2.2,0.9,0.5,0.8,0.2,0.0,18.5,328.8,7.3
Washington Football Team,WF,2.4,0.9,0.5,0.6,0.2,0.0,16.9,321.8,7.1
New Orleans Saints,NO,2.5,0.7,0.6,0.7,0.1,0.0,17.2,311.3,7.1
Arizona Cardinals,ARI,2.6,0.6,0.5,0.9,0.1,0.1,19.9,328.8,6.8
Los Angeles Rams,LAR,2.6,0.9,0.6,0.7,0.2,0.0,20.3,365.6,6.7
Green Bay Packers,GB,2.0,0.9,0.5,0.7,0.1,0.0,19.9,311.4,6.7
Pittsburgh Steelers,PIT,2.9,0.7,0.6,1.0,0.1,0.0,22.8,344.9,6.5
New York Giants,NYG,2.2,1.0,0.6,0.7,0.2,0.0,21.0,336.7,6.4
Baltimore Ravens,BAL,2.0,0.7,0.5,0.6,0.1,0.0,19.7,341.9,6.4
Seattle Seahawks,SEA,2.2,0.8,0.7,0.7,0.2,0.0,25.4,381.0,6.2
Houston Texans,HOU,2.4,0.7,0.7,0.9,0.1,0.0,25.1,358.9,6.0
Los Angeles Chargers,LAC,2.1,0.8,0.6,1.0,0.1,0.0,22.5,361.8,5.9
Atlanta Falcons,ATL,2.2,0.8,0.5,0.7,0.2,0.0,21.5,334.7,5.9
Dallas Cowboys,DAL,2.3,0.7,0.7,0.9,0.1,0.0,20.1,327.6,5.9
Miami Dolphins,MIA,2.1,0.8,0.5,0.9,0.2,0.0,22.8,337.8,5.8
Philadelphia Eagles,PHI,2.0,0.8,0.6,0.7,0.1,0.0,24.5,343.4,5.6
Cincinnati Bengals,CIN,2.2,0.7,0.5,0.7,0.1,0.0,21.1,340.2,5.5
Chicago Bears,CHI,2.0,0.7,0.6,0.9,0.1,0.0,24.2,354.4,5.5
San Francisco 49ers,SF,2.0,0.8,0.5,1.0,0.1,0.0,24.3,361.5,5.5
New York Jets,NYJ,1.8,0.8,0.6,0.9,0.1,0.0,29.1,388.7,5.4
Las Vegas Raiders,LV,2.0,0.8,0.5,0.8,0.1,0.0,24.9,369.0,5.3
Detroit Lions,DET,2.1,0.7,0.5,0.7,0.1,0.0,24.3,365.5,5.3
Carolina Panthers,CAR,1.7,0.7,0.5,0.8,0.1,0.0,25.6,362.1,4.9
Jacksonville Jaguars,JAC,1.9,0.6,0.5,0.6,0.1,0.0,27.3,354.1,4.9
Denver Broncos,DEN,1.7,0.7,0.5,0.7,0.1,0.0,25.4,375.5,4.8
