Name_ID,ID,Pos
Jaguars  (10043249),10043249,DST
Chiefs  (10043122),10043122,DST
Saints  (10043281),10043281,DST
Bills  (10043218),10043218,DST
Rams  (10043184),10043184,DST
Falcons  (10043153),10043153,DST
Panthers  (10043313),10043313,DST
Titans  (10043092),10043092,DST
Alex Smith (10043093),10043093,QB
Jared Goff (10043154),10043154,QB
Drew Brees (10043250),10043250,QB
Cam Newton (10043282),10043282,QB
Matt Ryan (10043123),10043123,QB
Blake Bortles (10043219),10043219,QB
Marcus Mariota (10043059),10043059,QB
Tyrod Taylor (10043185),10043185,QB
Todd Gurley II (10043156),10043156,RB
Alvin Kamara (10043253),10043253,RB
Leonard Fournette (10043221),10043221,RB
Christian McCaffrey (10043285),10043285,RB
Michael Thomas (10043263),10043263,WR
Travis Kelce (10043114),10043114,TE
Mark Ingram (10043255),10043255,RB
Kareem Hunt (10043096),10043096,RB
Julio Jones (10043133),10043133,WR
Derrick Henry (10043062),10043062,RB
Devonta Freeman (10043125),10043125,RB
Tyreek Hill (10043104),10043104,WR
Cooper Kupp (10043166),10043166,WR
Robert Woods (10043164),10043164,WR
Mohamed Sanu (10043135),10043135,WR
Devin Funchess (10043295),10043295,WR
Sammy Watkins (10043168),10043168,WR
Greg Olsen (10043307),10043307,TE
Delanie Walker (10043082),10043082,TE
Charles Clay (10043210),10043210,TE
Corey Davis (10043072),10043072,WR
Ted Ginn Jr. (10043265),10043265,WR
Marqise Lee (10043233),10043233,WR
Rishard Matthews (10043070),10043070,WR
Kelvin Benjamin (10043196),10043196,WR
Eric Decker (10043074),10043074,WR
Dede Westbrook (10043231),10043231,WR
Tevin Coleman (10043127),10043127,RB
LeSean McCoy (10043188),10043188,RB
Mike Tolbert (10043190),10043190,RB
Josh Reynolds (10043172),10043172,WR
Brenton Bersin (10043299),10043299,WR
Albert Wilson (10043106),10043106,WR
Keelan Cole (10043235),10043235,WR
T.J. Yeldon (10043225),10043225,RB
Austin Hooper (10043147),10043147,TE
Josh Hill (10043277),10043277,TE
Allen Hurns (10043237),10043237,WR
Charcandrick West (10043098),10043098,RB
Deonte Thompson (10043198),10043198,WR
Marcedes Lewis (10043243),10043243,TE
Chris Ivory (10043223),10043223,RB
Tyler Higbee (10043182),10043182,TE
Jonathan Stewart (10043287),10043287,RB
Zay Jones (10043200),10043200,WR
Brandon Coleman (10043269),10043269,WR
Demarcus Robinson (10043110),10043110,WR
Kaelin Clay (10043303),10043303,WR
Willie Snead (10043267),10043267,WR
Demetrius Harris (10043118),10043118,TE
