Date,Year,Week,Team,Opp,Total_Score,Win_Prob,Expected_Points,OwnPer_RB,Expected_Points_RB,OwnPer_QB,Expected_Points_QB,OwnPer_WR,Expected_Points_WR,OwnPer_TE,Expected_Points_TE,OwnPer_DST,Expected_Points_DST
2018-10-29,2018,8,BUF,NE,44.5,0.11764705882352902,15.5,,,,,,,,,,
2018-10-29,2018,8,NE,BUF,44.5,0.9259259259259259,29.0,,,,,,,,,,
2018-10-28,2018,8,ARI,SF,40.0,0.43478260869565205,18.75,0.0968,23.235,0.006,12.199999999999998,0.086,30.000000000000007,0.0145,9.61,0.0635,8.1
2018-10-28,2018,8,BAL,CAR,44.5,0.584795321637427,23.5,0.0376,20.099999999999998,0.0223,17.900000000000002,0.10400000000000001,39.699999999999996,0.0,15.3,0.1018,8.2
2018-10-28,2018,8,CAR,BAL,44.5,0.45454545454545503,21.0,0.0698,19.3,0.0235,18.5,0.0213,28.6,0.0363,10.899999999999997,0.035,7.1
2018-10-28,2018,8,CHI,NYJ,42.5,0.8130081300813009,25.5,0.1611,35.04,0.0543,17.28,0.1231,36.765570000000004,0.0714,12.782250000000001,0.1148,11.04
2018-10-28,2018,8,CIN,TB,54.5,0.666666666666667,29.0,0.152,21.84,0.0965,18.815999999999995,0.3086,47.40120000000001,0.0743,10.395,0.067,7.28
2018-10-28,2018,8,CLE,PIT,47.5,0.222222222222222,19.5,0.1003,23.3,0.0245,16.199999999999996,0.0726,33.99999999999999,0.1058,16.0,0.0238,6.4
2018-10-28,2018,8,DEN,KC,53.0,0.222222222222222,22.25,0.0553,24.290000000000006,0.0395,15.900000000000004,0.19030000000000002,41.7,0.0288,7.5,0.0118,5.4
2018-10-28,2018,8,DET,SEA,48.0,0.625,25.5,0.163,22.2,0.047,16.400000000000002,0.23159999999999997,44.599999999999994,0.0,8.899999999999999,0.0335,6.6
2018-10-28,2018,8,GB,LAR,57.0,0.266666666666667,24.75,0.054200000000000005,22.1,0.099,21.8,0.26160000000000005,49.24999999999999,0.0558,14.599999999999996,0.0123,5.6
2018-10-28,2018,8,IND,OAK,51.0,0.657894736842105,27.25,0.1542,21.549999999999997,0.0738,19.899999999999995,0.1418,35.25,0.1043,20.134999999999998,0.045,7.6
2018-10-28,2018,8,JAX,PHI,44.0,0.36363636363636404,20.0,,,,,,,,,,
2018-10-28,2018,8,KC,DEN,53.0,0.819672131147541,30.75,0.2355,29.400000000000002,0.1495,22.8,0.237,42.300000000000004,0.1323,21.799999999999997,0.0618,7.2
2018-10-28,2018,8,LAR,GB,57.0,0.78125,32.25,0.3748,30.400000000000002,0.1195,20.5,0.392,44.8,0.015,7.699999999999999,0.0528,6.6
2018-10-28,2018,8,MIN,NO,54.0,0.444444444444444,25.75,,,,,,,,,,
2018-10-28,2018,8,NO,MIN,54.0,0.595238095238095,28.25,,,,,,,,,,
2018-10-28,2018,8,NYG,WAS,44.0,0.48780487804878103,21.5,0.098,24.5,0.0063,13.900000000000002,0.1288,33.800000000000004,0.0328,11.299999999999997,0.0208,6.4
2018-10-28,2018,8,NYJ,CHI,42.5,0.23529411764705901,17.0,0.0811,22.368000000000002,0.0063,10.8,0.051,21.185000000000002,0.0106,13.49,0.0308,7.8
2018-10-28,2018,8,OAK,IND,51.0,0.37453183520599204,23.75,0.1338,29.38,0.017,15.9,0.2051,32.599999999999994,0.0728,15.6,0.0158,6.2
2018-10-28,2018,8,PHI,JAX,44.0,0.680272108843537,24.0,,,,,,,,,,
2018-10-28,2018,8,PIT,CLE,47.5,0.819672131147541,28.0,0.2073,21.599999999999994,0.0928,19.7,0.3079,48.50000000000001,0.1111,16.4,0.1683,8.3
2018-10-28,2018,8,SEA,DET,48.0,0.408163265306122,22.5,0.0508,23.4,0.0283,18.0,0.10999999999999999,40.2,0.0,9.199999999999998,0.0218,6.5
2018-10-28,2018,8,SF,ARI,40.0,0.602409638554217,21.25,0.0081,23.88,0.0135,14.800000000000002,0.0268,28.560000000000006,0.0665,16.4,0.0573,7.3
2018-10-28,2018,8,TB,CIN,54.5,0.37037037037037,25.5,0.037000000000000005,18.304,0.0715,19.404,0.17759999999999998,46.43100000000001,0.0603,19.107,0.0123,6.136000000000001
2018-10-28,2018,8,WAS,NYG,44.0,0.555555555555556,22.5,0.097,29.400000000000006,0.022,15.199999999999998,0.0305,24.500000000000004,0.064,15.2,0.0563,7.8
2018-10-25,2018,8,HOU,MIA,45.0,0.793650793650794,26.25,,,,,,,,,,
2018-10-25,2018,8,MIA,HOU,45.0,0.25,18.75,,,,,,,,,,
