Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
31,Ian Thomas,CAR,NO,24,55,33.4,7.1,4.2,2.10041666667
32,Benjamin Watson,NE,MIA,26,54,36.9,8.3,4.1,2.64961538462
33,Dawson Knox,BUF,NYJ,23,36,28.8,3.0,4.0,0.391304347826
34,Nick Boyle,BAL,PIT,27,49,36.4,6.1,3.7,1.37814814815
35,Demetrius Harris,CLE,CIN,25,44,36.6,5.5,3.6,1.21
36,Ricky Seals-Jones,CLE,CIN,29,45,37.6,4.2,3.6,0.608275862069
37,Jeremy Sprinkle,WAS,DAL,30,42,35.8,4.0,3.6,0.533333333333
38,Mark Andrews,BAL,PIT,8,33,24.9,4.5,3.4,2.53125
39,Joshua Perkins,PHI,NYG,15,50,32.9,10.9,3.4,7.92066666667
40,C.J. Uzomah,CIN,CLE,31,47,39.9,4.3,3.4,0.596451612903
41,Matt LaCosse,NE,MIA,28,48,38.4,4.9,3.3,0.8575
42,Anthony Firkser,TEN,HOU,33,44,39.8,3.8,3.2,0.437575757576
43,Daniel Brown,NYJ,BUF,24,52,44.4,6.2,3.0,1.60166666667
44,Nick O'Leary,JAC,IND,35,66,45.3,8.5,3.0,2.06428571429
45,Seth DeValve,JAC,IND,32,39,36.8,1.6,2.9,0.08
46,Hale Hentges,WAS,DAL,36,64,47.1,9.6,2.9,2.56
47,Charles Clay,ARI,LAR,40,56,48.4,4.7,2.7,0.55225
48,Josh Hill,NO,CAR,36,62,49.5,6.8,2.7,1.28444444444
49,Jesse James,DET,GB,29,52,45.2,6.0,2.6,1.24137931034
50,Jeff Heuerman,DEN,OAK,43,51,48.4,2.4,2.5,0.133953488372
51,Nick Vannett,PIT,BAL,44,71,51.0,10.2,2.4,2.36454545455
52,Dan Arnold,ARI,LAR,38,62,51.4,8.1,2.2,1.72657894737
53,Tyler Conklin,MIN,CHI,25,69,45.0,15.9,2.1,10.1124
54,Tyler Kroft,BUF,NYJ,26,69,53.0,9.4,2.0,3.39846153846
55,Maxx Williams,ARI,LAR,37,63,53.6,5.9,2.0,0.940810810811
56,Derek Carrier,OAK,DEN,47,61,55.8,4.8,1.9,0.490212765957
57,David Njoku,CLE,CIN,20,24,22.0,2.0,1.8,0.2
58,J.P. Holtz,CHI,MIN,43,77,58.0,11.1,1.7,2.86534883721
59,Mo Alie-Cox,IND,JAC,41,67,58.4,9.8,1.7,2.34243902439
60,Luke Willson,SEA,SF,53,74,62.2,8.1,1.7,1.2379245283
61,MyCole Pruitt,TEN,HOU,49,80,62.6,10.4,1.6,2.20734693878
62,Tommy Sweeney,BUF,NYJ,36,73,50.3,16.2,1.6,7.29
63,Johnny Mundt,LAR,ARI,46,78,59.5,12.9,1.6,3.61760869565
64,Andrew Beck,DEN,OAK,58,77,63.5,7.8,1.6,1.04896551724
65,Marcedes Lewis,GB,DET,53,64,57.7,4.6,1.5,0.399245283019
66,Trevon Wesco,NYJ,BUF,59,75,65.5,6.5,1.5,0.716101694915
67,Virgil Green,LAC,KC,58,72,66.3,5.1,1.5,0.448448275862
68,Durham Smythe,MIA,NE,63,71,66.8,3.8,1.5,0.229206349206
69,Tanner Hudson,TB,ATL,55,70,62.0,6.2,1.5,0.698909090909
70,Troy Fumagalli,DEN,OAK,66,72,67.8,2.5,1.5,0.094696969697
71,Clive Walford,MIA,NE,53,56,54.5,1.5,1.4,0.0424528301887
72,Ross Dwelley,SF,SEA,64,72,68.5,3.0,1.4,0.140625
73,Isaac Nauta,DET,GB,69,76,72.8,3.3,1.3,0.157826086957
74,Ross Travis,FA,,53,75,64.0,11.0,1.2,2.28301886792
75,Eric Tomlinson,OAK,DEN,46,86,66.0,20.0,1.2,8.69565217391
76,Luke Stocker,ATL,TB,56,73,64.5,8.5,1.2,1.29017857143
77,Jaeden Graham,ATL,TB,67,83,73.5,6.2,1.1,0.573731343284
78,Lee Smith,BUF,NYJ,52,82,70.7,13.3,1.1,3.40173076923
79,Blake Bell,KC,LAC,64,74,69.0,5.0,1.0,0.390625
80,Levine Toilolo,SF,SEA,59,90,74.5,15.5,0.9,4.07203389831
81,Ben Koyack,JAC,IND,62,84,73.0,11.0,0.8,1.95161290323
82,Chris Manhertz,CAR,NO,79,88,83.5,4.5,0.7,0.256329113924
