Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
31,Christian Kirk,ARI,LAR,24,39,31.7,3.8,9.7,0.601666666667
32,Golden Tate,NYG,PHI,19,40,33.1,4.8,9.6,1.21263157895
33,Darius Slayton,NYG,PHI,22,43,33.7,3.9,9.3,0.691363636364
34,Jamison Crowder,NYJ,BUF,19,42,34.2,3.2,9.2,0.538947368421
35,Steven Sims,WAS,DAL,15,56,34.4,10.2,9.2,6.936
36,Robby Anderson,NYJ,BUF,23,57,37.9,2.8,9.1,0.340869565217
37,Chris Conley,JAC,IND,32,49,40.2,3.2,8.9,0.32
38,John Ross,CIN,CLE,26,57,40.3,5.5,8.9,1.16346153846
39,Larry Fitzgerald,ARI,LAR,36,53,40.7,2.9,8.9,0.233611111111
40,Curtis Samuel,CAR,NO,27,55,41.3,7.5,8.8,2.08333333333
41,James Washington,PIT,BAL,38,57,44.4,3.6,8.5,0.341052631579
42,Tyrell Williams,OAK,DEN,36,59,44.6,5.4,8.5,0.81
43,Danny Amendola,DET,GB,28,55,46.1,4.8,8.3,0.822857142857
44,Zach Pascal,IND,JAC,39,61,46.7,2.9,8.3,0.215641025641
45,JuJu Smith-Schuster,PIT,BAL,40,58,46.7,3.9,8.1,0.38025
46,Russell Gage,ATL,TB,34,56,47.4,4.3,8.3,0.543823529412
47,Diontae Johnson,PIT,BAL,41,60,48.1,2.4,8.3,0.140487804878
48,Dede Westbrook,JAC,IND,30,85,48.6,2.6,8.2,0.225333333333
49,Sammy Watkins,KC,LAC,41,59,50.4,3.7,7.9,0.333902439024
50,Brandin Cooks,LAR,ARI,31,86,52.3,12.6,8.1,5.12129032258
51,Randall Cobb,DAL,WAS,38,61,53.8,3.2,7.7,0.269473684211
52,Hunter Renfrow,OAK,DEN,31,63,54.0,4.3,7.6,0.596451612903
53,Kenny Stills,HOU,TEN,30,84,55.5,9.7,7.7,3.13633333333
54,Allen Lazard,GB,DET,29,61,55.9,3.7,7.5,0.472068965517
55,Kelvin Harmon,WAS,DAL,32,77,57.3,9.1,7.4,2.5878125
56,Corey Davis,TEN,HOU,42,71,58.9,5.2,7.4,0.64380952381
57,Albert Wilson,MIA,NE,47,75,59.8,5.3,7.4,0.597659574468
58,DeAndre Hopkins,HOU,TEN,4,88,37.6,30.0,8.5,225.0
59,Mohamed Sanu,NE,MIA,30,79,61.3,5.0,7.4,0.833333333333
60,N'Keal Harry,NE,MIA,50,70,62.3,4.1,7.2,0.3362
61,Alex Erickson,CIN,CLE,42,78,64.6,6.6,7.1,1.03714285714
62,Kendrick Bourne,SF,SEA,59,76,66.2,4.3,6.7,0.313389830508
63,Tajae Sharpe,TEN,HOU,50,79,66.3,7.5,6.3,1.125
64,Marcus Johnson,IND,JAC,52,73,68.0,3.7,6.3,0.263269230769
65,Ted Ginn,NO,CAR,61,93,68.6,7.4,5.8,0.897704918033
66,Tim Patrick,DEN,OAK,56,80,69.2,4.3,5.8,0.330178571429
67,Stefon Diggs,MIN,CHI,13,96,46.1,27.7,7.5,59.0223076923
68,Tre'Quan Smith,NO,CAR,61,78,68.9,4.7,5.8,0.362131147541
69,J.J. Arcega-Whiteside,PHI,NYG,57,100,73.7,8.2,5.4,1.17964912281
70,Adam Thielen,MIN,CHI,14,83,44.0,19.9,7.1,28.2864285714
71,Mecole Hardman,KC,LAC,63,101,76.1,9.0,5.7,1.28571428571
72,Jakobi Meyers,NE,MIA,66,117,79.0,13.5,5.5,2.76136363636
73,DaeSean Hamilton,DEN,OAK,56,101,76.4,7.5,5.5,1.00446428571
74,Seth Roberts,BAL,PIT,54,94,76.2,7.9,5.3,1.15574074074
75,Olabisi Johnson,MIN,CHI,55,95,70.2,12.8,4.9,2.97890909091
76,Demarcus Robinson,KC,LAC,71,102,82.9,6.3,4.9,0.559014084507
77,Willie Snead,BAL,PIT,63,92,80.1,7.3,4.8,0.845873015873
78,Vyncint Smith,NYJ,BUF,68,95,80.2,6.6,4.7,0.640588235294
79,Keelan Cole,JAC,IND,51,92,81.2,4.4,4.7,0.379607843137
80,Isaiah Ford,MIA,NE,73,90,81.7,3.9,4.7,0.208356164384
81,Jarius Wright,CAR,NO,66,97,83.9,7.2,4.6,0.785454545455
82,Josh Reynolds,LAR,ARI,71,99,85.2,7.0,4.5,0.69014084507
83,Geronimo Allison,GB,DET,78,98,86.8,4.2,4.3,0.226153846154
84,Miles Boykin,BAL,PIT,48,96,84.3,7.8,4.6,1.2675
85,Christian Blake,ATL,TB,73,114,90.4,9.5,4.2,1.23630136986
86,Zay Jones,OAK,DEN,78,99,91.5,3.9,4.1,0.195
87,David Moore,SEA,SF,66,105,87.7,9.1,4.1,1.2546969697
88,Isaiah McKenzie,BUF,NYJ,49,111,83.3,19.9,3.4,8.08183673469
89,Damiere Byrd,ARI,LAR,74,100,88.3,4.5,4.2,0.273648648649
90,Robert Foster,BUF,NYJ,47,117,87.3,19.5,2.8,8.09042553191
91,Phillip Dorsett,NE,MIA,73,119,92.9,11.3,4.1,1.74917808219
92,Cody Latimer,NYG,PHI,60,106,96.7,4.6,4.1,0.352666666667
93,Marquise Brown,BAL,PIT,43,87,76.4,8.4,4.4,1.64093023256
94,Chris Lacy,DET,GB,76,99,93.5,3.4,3.9,0.152105263158
95,Laquon Treadwell,MIN,CHI,64,110,84.3,15.0,3.5,3.515625
96,Keke Coutee,HOU,TEN,53,138,90.8,27.0,3.1,13.7547169811
97,Cordarrelle Patterson,CHI,MIN,74,121,100.6,8.7,3.5,1.02283783784
98,Jake Kumerow,GB,DET,81,110,102.4,5.0,3.5,0.308641975309
99,Tavon Austin,DAL,WAS,86,113,99.5,7.0,3.4,0.56976744186
100,DeAndre Carter,HOU,TEN,68,116,96.1,13.6,3.3,2.72
101,Chris Hogan,CAR,NO,68,115,97.2,9.4,3.2,1.29941176471
102,Jaron Brown,SEA,SF,84,114,101.2,6.1,3.2,0.442976190476
103,Pharoh Cooper,ARI,LAR,83,116,100.0,6.2,3.4,0.46313253012
104,Andy Isabella,ARI,LAR,98,111,104.8,4.3,3.0,0.188673469388
105,Marquez Valdes-Scantling,GB,DET,100,117,107.7,4.8,2.8,0.2304
106,Javon Wims,CHI,MIN,70,111,100.1,10.2,2.6,1.48628571429
107,Olamide Zaccheaus,ATL,TB,99,123,106.5,6.6,2.6,0.44
108,Malik Turner,SEA,SF,94,104,96.3,3.6,4.0,0.137872340426
109,Ishmael Hyman,TB,ATL,83,100,97.3,2.0,2.8,0.0481927710843
110,Keelan Doss,OAK,DEN,97,115,107.3,4.0,2.4,0.164948453608
111,Cam Sims,WAS,DAL,89,127,108.4,11.5,2.3,1.48595505618
112,Travis Fulgham,DET,GB,95,128,109.8,12.7,2.2,1.69778947368
113,Chris Moore,BAL,PIT,96,118,105.6,8.3,2.1,0.717604166667
114,Brandon Zylstra,CAR,NO,87,122,107.8,11.4,1.9,1.49379310345
115,Dontrelle Inman,IND,JAC,74,116,108.8,4.6,2.1,0.285945945946
116,Damion Ratley,CLE,CIN,98,123,111.4,9.7,2.1,0.960102040816
117,Alexander Hollins,MIN,CHI,85,113,97.7,11.6,1.5,1.58305882353
118,Duke Williams,BUF,NYJ,79,82,80.5,1.5,0.2,0.0284810126582
119,Justin Hardy,ATL,TB,108,125,115.8,6.3,1.9,0.3675
120,Braxton Berrios,NYJ,BUF,104,126,116.0,7.6,1.3,0.555384615385
121,Robert Davis,PHI,NYG,87,130,117.0,13.7,1.5,2.15735632184
122,Andre Patton,LAC,KC,89,129,117.0,9.0,1.8,0.910112359551
123,DeAndrew White,CAR,NO,103,124,114.8,8.3,1.1,0.668834951456
124,Deon Cain,PIT,BAL,116,127,122.0,4.3,1.3,0.159396551724
125,Cody Hollister,TEN,HOU,103,131,119.8,10.6,1.2,1.09087378641
126,Riley Ridley,CHI,MIN,105,136,123.4,10.3,0.5,1.01038095238
127,Steven Mitchell Jr.,HOU,TEN,77,142,116.3,28.2,0.0,10.3277922078
128,Khadarel Hodge,CLE,CIN,112,134,120.8,8.1,0.9,0.585803571429
129,Mike Thomas,LAR,ARI,94,135,124.2,6.7,1.8,0.477553191489
130,Jaleel Scott,BAL,PIT,102,156,125.3,20.2,0.6,4.00039215686
131,Tyler Ervin,GB,DET,103,111,107.0,4.0,0.8,0.155339805825
132,Spencer Schnell,TB,ATL,87,128,107.5,20.5,0.4,4.83045977011
133,Mack Hollins,MIA,NE,104,148,125.5,17.1,0.5,2.81163461538
134,Diontae Spencer,DEN,OAK,113,145,129.0,10.1,0.7,0.902743362832
135,Deonte Harris,NO,CAR,123,132,126.3,4.0,0.4,0.130081300813
136,Cyril Grayson,TB,ATL,123,129,126.0,3.0,0.4,0.0731707317073
137,Darvin Kidsy,WAS,DAL,119,134,126.5,7.5,0.1,0.47268907563
138,Jordan Matthews,SF,SEA,122,157,136.7,14.8,0.4,1.79540983607
139,Josh Malone,NYJ,BUF,120,158,138.0,15.6,0.3,2.028
140,Da'Mari Scott,NYG,PHI,124,133,128.5,4.5,0.2,0.163306451613
141,Richie James,SF,SEA,125,143,134.0,9.0,0.1,0.648
142,Marcell Ateman,OAK,DEN,126,150,138.0,12.0,0.1,1.14285714286
143,Byron Pringle,KC,LAC,127,149,138.0,11.0,0.1,0.952755905512
144,Ashton Dulin,IND,JAC,128,144,136.0,8.0,0.1,0.5
145,Fred Brown,DEN,OAK,131,155,141.0,10.2,0.0,0.794198473282
146,Rashard Higgins,CLE,CIN,133,152,142.5,9.5,0.8,0.678571428571
