Player Name,Team,rush_att,rush_yds,rush_tds,rec_att,rec_yds,rec_tds,fumbles,fpts
Antonio Brown,PIT,0.1,0.2,0.0,7.4,100.5,0.5,0.1,20.4
A.J. Green,CIN,0.0,0.0,0.0,6.1,91.7,0.6,0.1,18.9
Julio Jones,ATL,0.0,0.0,0.0,6.1,88.4,0.5,0.0,17.8
Mike Evans,TB,0.0,0.0,0.0,5.5,74.2,0.6,0.0,16.2
Jarvis Landry,MIA,0.2,0.8,0.0,6.7,69.2,0.3,0.1,15.5
Doug Baldwin,SEA,0.1,0.4,0.0,5.6,68.9,0.4,0.0,15.0
Keenan Allen,LAC,0.0,0.0,0.0,5.7,72.4,0.4,0.1,15.0
DeAndre Hopkins,HOU,0.0,0.0,0.0,5.6,69.3,0.4,0.0,14.9
Michael Thomas,NO,0.0,0.0,0.0,5.3,67.8,0.4,0.0,14.7
Dez Bryant,DAL,0.0,0.0,0.0,5.0,67.9,0.5,0.0,14.6
Demaryius Thomas,DEN,0.0,0.0,0.0,5.3,67.8,0.3,0.1,13.7
Michael Crabtree,OAK,0.0,0.0,0.0,4.9,58.4,0.5,0.0,13.4
Alshon Jeffery,PHI,0.0,0.0,0.0,4.3,62.3,0.5,0.0,13.3
Amari Cooper,OAK,0.0,0.0,0.0,4.7,62.6,0.4,0.0,13.1
Brandin Cooks,NE,0.4,1.9,0.0,4.2,62.7,0.4,0.0,13.1
Kelvin Benjamin,CAR,0.0,0.0,0.0,4.4,65.0,0.4,0.0,13.1
Stefon Diggs,MIN,0.3,1.4,0.0,4.5,61.2,0.4,0.0,13.1
Chris Hogan,NE,0.3,1.3,0.0,4.1,59.0,0.5,0.0,13.0
Adam Thielen,MIN,0.0,0.1,0.0,5.0,62.1,0.3,0.1,13.0
Tyreek Hill,KC,0.8,5.0,0.0,4.6,54.8,0.3,0.0,12.8
Pierre Garcon,SF,0.0,0.0,0.0,5.0,60.2,0.2,0.0,12.5
Devin Funchess,CAR,0.0,0.0,0.0,4.2,58.0,0.3,0.0,12.1
T.Y. Hilton,IND,0.0,0.0,0.0,4.2,60.3,0.3,0.0,11.9
Golden Tate,DET,0.3,1.2,0.0,4.7,50.9,0.3,0.0,11.5
DeSean Jackson,TB,0.0,0.0,0.0,3.7,56.2,0.3,0.0,11.0
Nelson Agholor,PHI,0.1,0.7,0.0,3.5,47.5,0.4,0.0,10.7
Jeremy Maclin,BAL,0.0,0.0,0.0,4.0,47.4,0.3,0.0,10.5
Kenny Stills,MIA,0.0,0.0,0.0,3.6,50.8,0.3,0.0,10.5
Marvin Jones,DET,0.0,0.0,0.0,3.4,47.0,0.4,0.0,10.3
Mohamed Sanu,ATL,0.1,0.7,0.0,4.0,44.5,0.3,0.0,10.1
Jermaine Kearse,NYJ,0.0,0.0,0.0,3.5,44.3,0.3,0.0,9.8
Ted Ginn,NO,0.7,3.3,0.0,3.1,43.9,0.3,0.0,9.4
Robby Anderson,NYJ,0.1,0.4,0.0,3.0,44.2,0.3,0.0,9.3
Will Fuller,HOU,0.3,1.6,0.0,3.0,41.0,0.3,0.0,9.1
Emmanuel Sanders,DEN,0.0,0.0,0.0,3.4,44.2,0.2,0.1,9.0
Tyler Lockett,SEA,0.9,4.6,0.0,3.1,40.0,0.2,0.0,8.9
Danny Amendola,NE,0.0,0.0,0.0,3.4,38.6,0.3,0.0,8.9
JuJu Smith-Schuster,PIT,0.0,0.1,0.0,3.0,40.2,0.3,0.0,8.7
