Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,Status
1,Le'Veon Bell,PIT,DET,1,2,1.0,0.1
2,LeSean McCoy,BUF,OAK,2,6,2.6,1.0
3,Ezekiel Elliott,DAL,WAS,2,5,3.1,0.8
4,Melvin Gordon,LAC,NE,1,13,5.3,2.0
5,Kareem Hunt,KC,DEN,2,15,5.5,2.3
6,Mark Ingram,NO,CHI,3,12,5.5,1.9
7,Devonta Freeman,ATL,NYJ,2,15,6.7,2.0
8,Alvin Kamara,NO,CHI,7,18,9.4,2.3
9,Chris Thompson,WAS,DAL,7,18,11.1,2.6
10,Christian McCaffrey,CAR,TB,3,25,11.3,4.1
11,Jordan Howard,CHI,NO,6,20,11.3,2.9
12,Carlos Hyde,SF,PHI,6,31,12.3,4.6
13,Jay Ajayi,MIA,BAL,6,21,12.9,3.1
14,Joe Mixon,CIN,IND,4,25,13.3,3.0
15,Jerick McKinnon,MIN,CLE,8,24,14.4,3.1
16,Lamar Miller,HOU,SEA,10,28,16.7,3.8
17,Doug Martin,TB,CAR,9,33,17.1,4.0
18,Javorius Allen,BAL,MIA,7,31,19.6,3.1
19,Duke Johnson,CLE,MIN,12,33,19.9,4.1
20,James White,NE,LAC,11,34,20.7,4.4
21,Ameer Abdullah,DET,PIT,14,36,22.4,4.1
22,C.J. Anderson,DEN,KC,8,34,22.4,4.5
23,LeGarrette Blount,PHI,SF,12,43,23.7,5.4
24,Tevin Coleman,ATL,NYJ,17,31,24.3,3.2
25,Jalen Richard,OAK,BUF,17,45,24.9,4.0
26,Matt Forte,NYJ,ATL,15,39,26.6,4.6
27,Bilal Powell,NYJ,ATL,13,41,27.6,4.6
28,Dion Lewis,NE,LAC,18,36,27.7,4.1
29,Theo Riddick,DET,PIT,10,52,27.4,6.5
30,DeAndre Washington,OAK,BUF,21,43,27.9,3.6
31,Tarik Cohen,CHI,NO,17,47,31.0,5.2
32,Latavius Murray,MIN,CLE,16,47,31.3,4.6
33,Wendell Smallwood,PHI,SF,17,39,32.0,3.8
34,Marlon Mack,IND,CIN,22,43,32.3,3.3
35,Frank Gore,IND,CIN,20,43,35.8,3.5
36,Isaiah Crowell,CLE,MIN,26,47,37.1,3.4
37,Giovani Bernard,CIN,IND,29,48,38.0,3.1
38,Jonathan Stewart,CAR,TB,20,50,38.8,5.8
39,Alex Collins,BAL,MIA,30,50,41.4,4.4
40,Jamaal Charles,DEN,KC,17,49,41.6,5.1
41,Robert Kelley,WAS,DAL,31,53,41.8,5.1
42,Thomas Rawls,SEA,HOU,35,51,42.0,2.9
