Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,Status
1,Antonio Brown,PIT,DET,1,5,1.3,0.8
2,A.J. Green,CIN,IND,1,6,2.3,0.9
3,Julio Jones,ATL,NYJ,1,13,3.4,2.0
4,Mike Evans,TB,CAR,2,13,4.7,1.5
5,Michael Thomas,NO,CHI,2,21,5.5,2.9
6,Doug Baldwin,SEA,HOU,3,14,7.0,2.0
7,Dez Bryant,DAL,WAS,2,18,7.3,2.9
8,Keenan Allen,LAC,NE,3,12,7.5,1.8
9,DeAndre Hopkins,HOU,SEA,2,19,9.8,3.0
10,Brandin Cooks,NE,LAC,4,21,11.3,2.9
11,Jarvis Landry,MIA,BAL,2,24,12.0,3.3
12,Michael Crabtree,OAK,BUF,8,24,12.3,3.1
13,Demaryius Thomas,DEN,KC,6,20,14.6,3.0
14,Amari Cooper,OAK,BUF,7,27,14.7,3.7
15,Kelvin Benjamin,CAR,TB,6,29,15.5,4.1
16,Adam Thielen,MIN,CLE,4,24,16.1,3.0
17,Chris Hogan,NE,LAC,8,42,16.9,4.7
18,Pierre Garcon,SF,PHI,8,34,17.4,3.2
19,Tyreek Hill,KC,DEN,7,25,17.9,3.7
20,Alshon Jeffery,PHI,SF,6,27,18.3,4.3
21,Devin Funchess,CAR,TB,12,44,20.7,3.8
22,Stefon Diggs,MIN,CLE,7,101,24.0,11.7
23,T.Y. Hilton,IND,CIN,16,36,23.8,3.4
24,Nelson Agholor,PHI,SF,16,39,25.3,3.9
25,DeSean Jackson,TB,CAR,19,33,25.4,2.6
26,Marvin Jones,DET,PIT,21,41,28.7,5.0
27,Ted Ginn,NO,CHI,21,42,28.7,3.7
28,Mohamed Sanu,ATL,NYJ,17,41,29.4,3.5
29,Kenny Stills,MIA,BAL,21,46,30.8,5.0
30,Jermaine Kearse,NYJ,ATL,24,56,31.5,5.0
31,JuJu Smith-Schuster,PIT,DET,21,49,32.4,5.6
32,Will Fuller,HOU,SEA,12,52,32.6,5.7
33,Robby Anderson,NYJ,ATL,26,50,34.3,3.9
34,Danny Amendola,NE,LAC,22,61,34.7,6.5
35,Tyrell Williams,LAC,NE,16,68,36.2,6.5
36,Golden Tate,DET,PIT,11,107,34.1,16.5
37,Josh Doctson,WAS,DAL,27,67,37.1,6.0
38,Jeremy Maclin,BAL,MIA,24,54,37.6,6.2
39,Jamison Crowder,WAS,DAL,17,62,38.0,6.0
40,Tyler Lockett,SEA,HOU,28,55,39.3,4.9
41,Jordan Matthews,BUF,OAK,28,58,41.0,4.7
42,Bennie Fowler,DEN,KC,31,70,42.5,6.1
43,Brandon LaFell,CIN,IND,19,65,42.4,7.0
44,Paul Richardson,SEA,HOU,35,60,43.1,4.7
45,Marquise Goodwin,SF,PHI,23,60,45.0,5.7
46,Willie Snead,NO,CHI,34,77,47.8,7.4
47,Terrelle Pryor,WAS,DAL,38,76,47.9,5.4
48,Donte Moncrief,IND,CIN,43,63,49.4,4.3
49,Kendall Wright,CHI,NO,24,66,50.8,7.8
50,Taylor Gabriel,ATL,NYJ,33,57,50.9,3.6
51,Emmanuel Sanders,DEN,KC,22,92,46.1,12.2
52,Cole Beasley,DAL,WAS,33,65,51.7,6.3
53,Jeremy Kerley,NYJ,ATL,44,94,53.5,7.2
54,Torrey Smith,PHI,SF,41,77,54.0,5.1
55,Adam Humphries,TB,CAR,39,76,54.7,5.9
56,Deonte Thompson,BUF,OAK,39,80,55.0,7.2
57,Ricardo Louis,CLE,MIN,35,64,54.3,5.8
58,TJ Jones,DET,PIT,30,102,57.4,8.8
59,Travis Benjamin,LAC,NE,37,97,57.3,7.7
60,Chris Moore,BAL,MIA,38,88,60.4,7.8
61,Demarcus Robinson,KC,DEN,29,86,61.9,8.6
62,Brandon Coleman,NO,CHI,38,90,62.6,8.1
63,John Ross,CIN,IND,26,108,77.2,16.0
64,Zay Jones,BUF,OAK,27,76,62.3,7.0
65,Trent Taylor,SF,PHI,48,91,67.6,9.0
66,Terrance Williams,DAL,WAS,41,77,65.0,7.0
67,Breshad Perriman,BAL,MIA,46,111,71.4,11.9
68,Eli Rogers,PIT,DET,43,95,73.4,10.5
69,Brice Butler,DAL,WAS,46,93,74.5,9.0
70,Laquon Treadwell,MIN,CLE,53,86,67.9,7.7
71,Albert Wilson,KC,DEN,52,81,65.8,5.4
72,Ryan Grant,WAS,DAL,41,89,75.1,9.0
73,Mike Williams,LAC,NE,50,87,74.9,7.3
74,Kasen Williams,CLE,MIN,47,101,74.8,10.2
75,Cordarrelle Patterson,OAK,BUF,35,90,80.9,8.7
76,Josh Bellamy,CHI,NO,46,113,73.2,13.1
77,Braxton Miller,HOU,SEA,51,122,84.5,12.3
78,Kenny Britt,CLE,MIN,49,86,68.6,5.5
79,Tanner Gentry,CHI,NO,54,90,77.3,7.1
80,Seth Roberts,OAK,BUF,54,92,77.0,9.7
81,Michael Campanaro,BAL,MIA,56,110,73.6,12.3
82,Phillip Dorsett,NE,LAC,52,104,79.5,11.6
83,Chris Godwin,TB,CAR,53,105,82.9,10.1
84,Bruce Ellington,HOU,SEA,58,99,71.4,6.0
85,Aldrick Robinson,SF,PHI,58,99,81.3,6.7
86,Jarius Wright,MIN,CLE,59,100,75.7,8.8
87,Rashard Higgins,CLE,MIN,60,97,81.0,8.3
88,Leonte Carroo,MIA,BAL,60,116,89.5,13.1
89,Tommylee Lewis,NO,CHI,60,109,94.7,11.1
90,Kamar Aiken,IND,CIN,62,101,82.4,7.0
91,Russell Shepard,CAR,TB,71,103,84.8,8.2
92,Josh Malone,CIN,IND,83,88,85.5,2.5
93,Jordan Taylor,DEN,KC,70,105,87.2,7.9
94,Griff Whalen,BAL,MIA,63,107,87.3,13.5
95,Jared Abbrederis,DET,PIT,67,96,87.4,7.1
96,Mack Hollins,PHI,SF,71,111,88.5,9.8
97,Tre McBride,CHI,NO,75,103,88.7,5.9
98,Justin Hardy,ATL,NYJ,63,111,89.0,6.5
99,Andre Holmes,BUF,OAK,67,100,90.4,7.0
100,Curtis Samuel,CAR,TB,62,100,90.4,7.8
101,De'Anthony Thomas,KC,DEN,71,106,91.5,7.0
102,Chester Rogers,IND,CIN,66,106,93.2,10.2
103,Darrius Heyward-Bey,PIT,DET,68,103,93.2,8.4
104,Justin Hunter,PIT,DET,72,108,93.8,8.0
105,Tanner McEvoy,SEA,HOU,75,109,94.0,14.2
106,Marcus Johnson,PHI,SF,79,112,95.5,16.5
107,Bryce Treggs,CLE,MIN,86,109,95.6,7.2
108,Michael Floyd,MIN,CLE,75,109,96.1,8.4
109,Amara Darboh,SEA,HOU,86,110,97.7,6.0
110,Alex Erickson,CIN,IND,89,115,97.9,7.0
111,Brandon Tate,BUF,OAK,91,127,99.0,6.5
112,Marvin Hall,ATL,NYJ,77,129,99.3,16.1
113,ArDarius Stewart,NYJ,ATL,93,115,100.2,6.4
114,Jakeem Grant,MIA,BAL,96,120,102.1,7.5
115,Ryan Switzer,DAL,WAS,89,114,104.3,11.0
116,Cody Core,CIN,IND,98,116,107.0,9.0
117,Tyler Boyd,CIN,IND,102,113,107.5,5.5
118,Noah Brown,DAL,WAS,104,114,109.0,5.0
119,Quan Bray,IND,CIN,101,128,110.8,10.3
120,Cody Latimer,DEN,KC,109,114,111.5,2.5
121,Chad Hansen,NYJ,ATL,107,117,112.0,4.1
122,Isaiah McKenzie,DEN,KC,108,118,113.0,5.0
123,Bernard Reedy,TB,CAR,112,115,113.5,1.5
124,Sammie Coates,CLE,MIN,111,124,117.5,6.5
125,Johnny Holton,OAK,BUF,117,119,118.0,1.0
126,Andre Roberts,ATL,NYJ,110,134,122.0,12.0
