Player Name,Team,rec_att,rec_yds,rec_tds,fumbles,fpts
Rob Gronkowski,NE,4.7,69.5,0.6,0.0,15.3
Zach Ertz,PHI,5.4,64.8,0.5,0.1,15.0
Travis Kelce,KC,4.9,57.9,0.4,0.1,12.7
Jordan Reed,WAS,4.7,49.5,0.4,0.1,11.8
Hunter Henry,LAC,3.8,48.8,0.4,0.0,10.9
Austin Seferian-Jenkins,NYJ,4.1,41.0,0.4,0.1,10.6
Jimmy Graham,SEA,4.0,45.6,0.4,0.1,10.5
Kyle Rudolph,MIN,4.0,41.2,0.3,0.0,10.1
Jason Witten,DAL,4.3,43.5,0.3,0.1,10.0
Cameron Brate,TB,3.6,41.1,0.4,0.0,9.9
Jack Doyle,IND,4.5,42.0,0.2,0.1,9.8
Jared Cook,OAK,3.7,42.2,0.3,0.1,9.4
Tyler Kroft,CIN,3.4,36.7,0.4,0.0,9.4
Ed Dickson,CAR,3.0,41.6,0.2,0.0,8.5
Zach Miller,CHI,3.0,36.0,0.3,0.0,8.4
Austin Hooper,ATL,2.8,33.6,0.2,0.0,7.4
Benjamin Watson,BAL,3.2,30.6,0.2,0.0,7.4
Vernon Davis,WAS,2.7,36.4,0.2,0.1,7.2
Ryan Griffin,HOU,3.0,31.2,0.2,0.0,7.2
George Kittle,SF,3.0,31.1,0.2,0.0,7.1
Eric Ebron,DET,3.1,29.8,0.2,0.0,7.0
Julius Thomas,MIA,2.8,28.4,0.2,0.0,6.6
David Njoku,CLE,2.6,27.0,0.2,0.0,6.4
Nick O'Leary,BUF,2.2,30.3,0.2,0.0,6.4
O.J. Howard,TB,2.2,27.2,0.2,0.0,6.4
Coby Fleener,NO,2.2,25.6,0.3,0.0,6.3
A.J. Derby,DEN,2.6,29.5,0.1,0.1,6.1
Jesse James,PIT,2.4,23.8,0.2,0.0,6.0
Antonio Gates,LAC,1.8,18.7,0.2,0.0,4.8
Darren Fells,DET,1.7,18.6,0.2,0.0,4.7
Seth DeValve,CLE,1.9,19.2,0.1,0.0,4.5
Dion Sims,CHI,1.5,17.8,0.2,0.0,4.3
Virgil Green,DEN,1.5,16.9,0.1,0.0,3.8
Trey Burton,PHI,1.4,15.5,0.1,0.0,3.8
Stephen Anderson,HOU,1.5,15.8,0.1,0.0,3.7
Luke Willson,SEA,1.3,13.7,0.1,0.0,3.4
Demetrius Harris,KC,1.2,12.3,0.1,0.0,3.1
Logan Thomas,BUF,1.1,11.7,0.1,0.0,3.0
Nick Boyle,BAL,1.3,11.7,0.1,0.0,2.9
Anthony Fasano,MIA,1.1,10.4,0.1,0.0,2.6
Michael Hoomanawanui,NO,1.0,10.0,0.1,0.1,2.5
Jeff Heuerman,DEN,1.0,11.0,0.1,0.0,2.5
Garrett Celek,SF,1.0,8.9,0.1,0.0,2.3
Eric Tomlinson,NYJ,0.7,8.5,0.0,0.0,1.8
Xavier Grimble,PIT,0.6,6.6,0.1,0.0,1.6
C.J. Uzomah,CIN,0.5,6.2,0.1,0.0,1.5
Adam Shaheen,CHI,0.5,5.4,0.0,0.0,1.3
Josh Hill,NO,0.5,4.1,0.1,0.0,1.2
Brent Celek,PHI,0.5,5.3,0.0,0.0,1.1
Geoff Swaim,DAL,0.4,4.5,0.0,0.0,1.0
Chris Manhertz,CAR,0.4,4.4,0.0,0.0,1.0
Dwayne Allen,NE,0.4,4.0,0.0,0.0,1.0
James Hanna,DAL,0.4,4.8,0.0,0.0,1.0
Levine Toilolo,ATL,0.4,4.4,0.0,0.0,1.0
David Morgan,MIN,0.4,3.5,0.0,0.0,1.0
Maxx Williams,BAL,0.8,5.4,0.0,0.2,0.9
Darrell Daniels,IND,0.4,4.0,0.0,0.0,0.8
Brandon Williams,IND,0.4,4.2,0.0,0.0,0.8
Clive Walford,OAK,0.4,3.5,0.0,0.0,0.8
Daniel Brown,CHI,0.3,3.1,0.0,0.0,0.7
Michael Roberts,DET,0.3,3.2,0.0,0.0,0.7
Lee Smith,OAK,0.4,3.0,0.0,0.0,0.7
Eric Saubert,ATL,0.2,3.0,0.0,0.0,0.7
Blake Bell,MIN,0.3,3.2,0.0,0.0,0.6
Cole Hikutini,SF,0.3,3.1,0.0,0.0,0.6
Niles Paul,WAS,0.3,2.7,0.0,0.0,0.6
Luke Stocker,TB,0.3,2.4,0.0,0.0,0.6
Randall Telfer,CLE,0.3,2.3,0.0,0.0,0.6
Nick Vannett,SEA,0.3,2.6,0.0,0.0,0.6
Jeremy Sprinkle,WAS,0.3,2.7,0.0,0.0,0.6
MarQueis Gray,MIA,0.2,2.5,0.0,0.0,0.5
Khari Lee,BUF,0.2,2.4,0.0,0.0,0.5
Sean McGrath,LAC,0.2,2.3,0.0,0.0,0.5
Jacob Hollister,NE,0.2,2.1,0.0,0.0,0.5
Ross Travis,KC,0.3,2.3,0.0,0.0,0.5
Cethan Carter,CIN,0.2,2.0,0.0,0.0,0.5
Henry Krieger Coble,IND,0.2,2.0,0.0,0.0,0.5
Ryan Hewitt,CIN,0.2,2.5,0.0,0.0,0.5
Clark Harris,CIN,0.2,1.8,0.0,0.0,0.4
Gavin Escobar,BAL,0.1,1.7,0.0,0.0,0.4
Trey Edmunds,NO,0.2,1.8,0.0,0.0,0.4
Greg Olsen,CAR,0.0,0.0,0.0,0.0,0.0
Alan Cross,TB,0.0,0.0,0.0,0.0,0.0
Will Tye,NE,0.0,0.0,0.0,0.0,0.0
Chris Gragg,NYJ,0.0,0.0,0.0,0.0,0.0
Matt Lengel,CLE,0.0,0.0,0.0,0.0,0.0
