Player Name,Team,rec_att,rec_yds,rec_tds,fumbles,fpts
Travis Kelce,KC,5.6,72.5,0.6,0.1,16.5
Evan Engram,NYG,5.1,58.0,0.5,0.0,13.7
Zach Ertz,PHI,5.0,55.4,0.5,0.0,13.4
Jack Doyle,IND,5.5,52.0,0.4,0.0,13.1
Delanie Walker,TEN,4.7,53.8,0.4,0.0,12.6
Jimmy Graham,SEA,4.6,47.2,0.5,0.0,12.0
Hunter Henry,LAC,3.6,45.4,0.5,0.0,11.1
Jason Witten,DAL,4.5,43.5,0.4,0.0,11.0
Greg Olsen,CAR,3.9,45.6,0.4,0.0,10.7
Kyle Rudolph,MIN,4.0,38.9,0.5,0.0,10.7
Vernon Davis,WAS,4.0,49.9,0.2,0.0,10.0
Stephen Anderson,HOU,3.4,40.2,0.4,0.0,9.9
Jared Cook,OAK,3.7,46.3,0.2,0.0,9.7
Cameron Brate,TB,3.2,36.7,0.5,0.0,9.7
Austin Seferian-Jenkins,NYJ,3.8,35.5,0.3,0.0,8.9
Ricky Seals-Jones,ARI,3.0,35.5,0.3,0.0,8.4
Tyler Kroft,CIN,3.2,33.8,0.3,0.0,8.1
Austin Hooper,ATL,3.2,34.5,0.2,0.0,8.1
Julius Thomas,MIA,3.3,33.7,0.2,0.0,8.0
Charles Clay,BUF,3.2,35.1,0.2,0.0,7.8
Eric Ebron,DET,2.9,31.8,0.2,0.0,7.3
Benjamin Watson,BAL,3.2,28.9,0.2,0.0,7.0
David Njoku,CLE,2.6,32.0,0.2,0.0,7.0
George Kittle,SF,2.4,26.5,0.3,0.0,6.9
O.J. Howard,TB,2.1,26.1,0.2,0.0,5.8
Marcedes Lewis,JAC,2.0,23.5,0.2,0.0,5.5
Dwayne Allen,NE,2.1,21.8,0.2,0.0,5.4
Garrett Celek,SF,1.9,21.1,0.1,0.0,4.8
Jesse James,PIT,1.9,20.2,0.1,0.0,4.8
Jermaine Gresham,ARI,1.9,18.7,0.2,0.0,4.7
Vance McDonald,PIT,1.5,19.7,0.2,0.0,4.6
Tyler Higbee,LAR,1.9,20.5,0.1,0.0,4.6
Josh Hill,NO,2.0,19.3,0.1,0.1,4.5
Seth DeValve,CLE,1.7,21.7,0.1,0.0,4.4
Virgil Green,DEN,1.7,18.5,0.1,0.0,4.3
Antonio Gates,LAC,1.5,17.5,0.1,0.0,4.0
Adam Shaheen,CHI,1.5,16.5,0.1,0.0,3.9
Gerald Everett,LAR,1.3,16.7,0.2,0.0,3.9
Ed Dickson,CAR,1.4,18.5,0.1,0.0,3.8
Trey Burton,PHI,1.5,15.0,0.1,0.0,3.7
Darren Fells,DET,1.3,14.3,0.1,0.0,3.5
Richard Rodgers,GB,1.4,13.2,0.1,0.0,3.4
Austin Traylor,DEN,1.3,14.5,0.1,0.0,3.4
Lance Kendricks,GB,1.4,14.3,0.1,0.0,3.3
Demetrius Harris,KC,1.2,12.1,0.1,0.0,3.1
Nick O'Leary,BUF,1.1,14.5,0.1,0.1,3.1
Jacob Hollister,NE,1.1,11.9,0.1,0.0,3.0
Niles Paul,WAS,1.3,12.8,0.1,0.0,3.0
Dion Sims,CHI,1.2,12.1,0.1,0.0,2.9
Michael Hoomanawanui,NO,1.2,11.6,0.1,0.1,2.8
Rhett Ellison,NYG,1.2,10.9,0.1,0.0,2.7
Jonnu Smith,TEN,1.0,10.3,0.1,0.0,2.6
Jeff Heuerman,DEN,0.9,10.2,0.1,0.0,2.5
Nick Boyle,BAL,1.1,9.5,0.1,0.0,2.5
