Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,Status
1,New England Patriots,NE,MIA,1,16,2.5,2.9
2,Jacksonville Jaguars,JAC,SEA,1,10,2.5,1.7
3,Pittsburgh Steelers,PIT,BAL,1,23,4.6,3.4
4,Cincinnati Bengals,CIN,CHI,1,16,4.9,2.7
5,Los Angeles Chargers,LAC,WAS,1,15,5.7,3.0
6,Seattle Seahawks,SEA,JAC,2,21,7.1,3.8
7,Green Bay Packers,GB,CLE,1,17,6.8,3.2
8,Minnesota Vikings,MIN,CAR,3,29,8.2,3.2
9,Buffalo Bills,BUF,IND,2,26,9.6,3.5
10,New York Jets,NYJ,DEN,3,22,11.5,3.8
11,Tennessee Titans,TEN,ARI,4,25,11.7,3.8
12,Denver Broncos,DEN,NYJ,1,22,12.0,3.7
13,Dallas Cowboys,DAL,NYG,6,24,12.4,3.4
14,Baltimore Ravens,BAL,PIT,3,27,14.5,3.7
15,Philadelphia Eagles,PHI,LAR,3,27,15.2,3.9
16,Arizona Cardinals,ARI,TEN,6,23,15.8,2.9
17,Detroit Lions,DET,TB,8,26,17.2,3.3
18,Houston Texans,HOU,SF,1,25,16.2,4.6
19,Carolina Panthers,CAR,MIN,8,30,19.7,3.8
20,New Orleans Saints,NO,ATL,11,30,20.3,4.2
21,Los Angeles Rams,LAR,PHI,9,28,19.3,4.2
22,Chicago Bears,CHI,CIN,6,28,19.3,4.5
23,Indianapolis Colts,IND,BUF,9,31,20.0,5.4
24,Tampa Bay Buccaneers,TB,DET,6,31,22.3,4.5
25,Cleveland Browns,CLE,GB,7,30,22.8,5.7
26,San Francisco 49ers,SF,HOU,9,30,23.6,4.0
27,Kansas City Chiefs,KC,OAK,3,31,24.5,5.3
28,New York Giants,NYG,DAL,9,29,25.6,4.4
29,Oakland Raiders,OAK,KC,15,32,28.3,3.5
30,Atlanta Falcons,ATL,NO,17,31,28.7,3.1
31,Washington Redskins,WAS,LAC,23,32,29.7,1.9
32,Miami Dolphins,MIA,NE,26,32,31.8,0.9
