Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,Status
1,Antonio Brown,PIT,BAL,1,5,1.6,1.0
2,DeAndre Hopkins,HOU,SF,1,8,2.7,1.3
3,Keenan Allen,LAC,WAS,1,9,2.8,1.5
4,A.J. Green,CIN,CHI,1,8,4.0,1.3
5,Julio Jones,ATL,NO,1,18,6.7,3.0
6,Brandin Cooks,NE,MIA,3,12,7.1,2.0
7,Larry Fitzgerald,ARI,TEN,2,14,7.7,2.4
8,Michael Thomas,NO,ATL,4,24,8.4,3.2
9,Adam Thielen,MIN,CAR,4,17,8.5,2.6
10,Tyreek Hill,KC,OAK,3,17,8.7,2.4
11,Michael Crabtree,OAK,KC,4,37,12.3,4.5
12,Mike Evans,TB,DET,8,33,13.2,4.6
13,Dez Bryant,DAL,NYG,10,24,15.1,3.1
14,Jarvis Landry,MIA,NE,12,24,15.4,2.3
15,Golden Tate,DET,TB,7,31,16.0,3.9
16,Marvin Jones,DET,TB,11,45,16.8,5.4
17,Josh Gordon,CLE,GB,7,24,17.0,4.4
18,Davante Adams,GB,CLE,7,26,18.2,3.8
19,Alshon Jeffery,PHI,LAR,11,30,18.5,4.4
20,Jamison Crowder,WAS,LAC,13,32,20.4,4.2
21,Doug Baldwin,SEA,JAC,16,41,21.5,4.4
22,Sterling Shepard,NYG,DAL,6,48,21.7,5.4
23,Robby Anderson,NYJ,DEN,4,52,22.7,6.9
24,Stefon Diggs,MIN,CAR,17,49,24.7,4.8
25,Cooper Kupp,LAR,PHI,15,43,25.4,4.9
26,Devin Funchess,CAR,MIN,10,54,27.7,6.4
27,T.Y. Hilton,IND,BUF,11,40,27.7,4.4
28,Marquise Goodwin,SF,HOU,16,59,28.3,5.6
29,Demaryius Thomas,DEN,NYJ,8,41,29.1,4.7
30,Marqise Lee,JAC,SEA,21,53,31.3,5.2
31,DeSean Jackson,TB,DET,22,44,33.6,4.4
32,Mohamed Sanu,ATL,NO,26,51,34.7,4.2
33,Sammy Watkins,LAR,PHI,19,63,34.8,6.5
34,Ted Ginn,NO,ATL,28,47,35.0,4.0
35,Kenny Stills,MIA,NE,19,52,36.3,6.3
36,Nelson Agholor,PHI,LAR,28,51,37.0,4.9
37,Jermaine Kearse,NYJ,DEN,14,56,38.4,7.0
38,Chris Hogan,NE,MIA,17,79,38.0,16.2
39,Emmanuel Sanders,DEN,NYJ,29,50,40.0,4.2
40,Dede Westbrook,JAC,SEA,18,53,41.0,6.0
41,Mike Wallace,BAL,PIT,21,62,41.6,7.7
42,Martavis Bryant,PIT,BAL,26,51,42.1,6.3
43,Rishard Matthews,TEN,ARI,23,55,41.9,6.9
44,Jeremy Maclin,BAL,PIT,35,64,42.8,5.7
45,Corey Coleman,CLE,GB,32,73,44.4,7.1
46,Josh Doctson,WAS,LAC,35,63,45.8,4.8
47,Devante Parker,MIA,NE,35,73,46.8,6.8
48,Corey Davis,TEN,ARI,33,81,47.6,7.3
49,Amari Cooper,OAK,KC,22,162,51.3,30.6
50,Danny Amendola,NE,MIA,21,69,49.1,8.2
51,Dontrelle Inman,CHI,CIN,37,65,49.1,4.5
52,Trent Taylor,SF,HOU,32,67,50.4,7.8
53,Jordy Nelson,GB,CLE,38,66,51.4,4.9
54,Kelvin Benjamin,BUF,IND,21,72,52.6,9.5
55,Randall Cobb,GB,CLE,42,62,52.3,4.3
56,Zay Jones,BUF,IND,24,72,55.4,8.9
57,Paul Richardson,SEA,JAC,47,63,55.4,3.3
58,Will Fuller,HOU,SF,43,79,58.6,8.0
59,Brandon LaFell,CIN,CHI,34,72,57.5,6.2
60,Cordarrelle Patterson,OAK,KC,35,105,68.8,16.8
61,Seth Roberts,OAK,KC,47,80,61.4,6.6
62,Kenny Golladay,DET,TB,53,79,61.4,5.6
63,Chester Rogers,IND,BUF,45,94,71.3,14.4
64,Tyler Lockett,SEA,JAC,50,82,62.6,6.2
65,Ryan Grant,WAS,LAC,43,74,62.9,5.6
66,Terrance Williams,DAL,NYG,44,70,63.2,5.5
67,J.J. Nelson,ARI,TEN,30,79,69.6,8.3
68,Travis Benjamin,LAC,WAS,57,84,65.0,6.9
69,Josh Reynolds,LAR,PHI,53,87,64.4,5.8
70,Albert Wilson,KC,OAK,42,78,67.8,6.6
71,Tavarres King,NYG,DAL,44,83,70.3,6.9
72,Tyrell Williams,LAC,WAS,51,81,68.4,5.5
73,Eric Decker,TEN,ARI,52,85,71.4,5.7
74,Deonte Thompson,BUF,IND,51,100,77.8,7.7
